Aplicació pressupost;Descripció;Pressupost Inicial;Modificacions;Pressupost final;Obligacions reconegudes;Pagaments;Pendent pagaments;Estat execució
483/1331C/21300;Manteniment de maquinària, instal·lacions i utillatge;328.500,00;0,00;328.500,00;338.907,29;256.782,29;82.125,00;-10.407,29
483/1331C/22100;Energia elèctrica;270.203,70;148.219,85;418.423,55;293.941,85;196.476,80;97.465,05;124.481,70
483/1550A/15000;Productivitat;0,00;0,00;0,00;0,00;0,00;0,00;0,00
483/4410A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;10.294,00;10.294,00;0,00;-409,16
483/4410A/12006;Triennis;2.853,85;0,00;2.853,85;2.788,86;2.788,86;0,00;64,99
483/4410A/12100;Complement de destí;5.007,00;0,00;5.007,00;5.007,00;5.007,00;0,00;0,00
483/4410A/12101;Complement  específic;7.705,08;0,00;7.705,08;7.705,08;7.705,08;0,00;0,00
483/4410A/12103;Altres complements;4.496,48;0,00;4.496,48;4.118,54;4.118,54;0,00;377,94
483/4410A/15000;Productivitat;0,00;10,00;10,00;800,00;800,00;0,00;-790,00
483/4410A/16000;Seguretat social;9.646,93;0,00;9.646,93;9.935,93;9.935,93;0,00;-289,00
483/4410A/22100;Energia elèctrica;7.214,80;0,00;7.214,80;9.166,61;1.810,92;7.355,69;-1.951,81
483/4410A/22101;Aigua;21.221,07;0,00;21.221,07;0,00;0,00;0,00;21.221,07
483/4410A/47900;Transferències corrents a empreses privades;4.402.863,50;780.000,00;5.182.863,50;5.050.363,50;2.812.806,08;2.237.557,42;132.500,00
483/4410A/77000;Transferències de capital a empreses privades;0,00;990.000,00;990.000,00;990.000,00;0,00;990.000,00;0,00
484/1620A/12004;Salaris del Grup C2;7.299,93;0,00;7.299,93;8.695,48;8.695,48;0,00;-1.395,55
484/1620A/12006;Triennis;1.962,48;0,00;1.962,48;1.963,75;1.963,75;0,00;-1,27
484/1620A/12100;Complement de destí;3.339,89;0,00;3.339,89;3.918,37;3.918,37;0,00;-578,48
484/1620A/12101;Complement  específic;5.864,29;0,00;5.864,29;6.879,99;6.879,99;0,00;-1.015,70
484/1620A/12103;Altres complements;5.887,68;0,00;5.887,68;3.088,49;3.088,49;0,00;2.799,19
484/1620A/15000;Productivitat;0,00;10,00;10,00;800,00;800,00;0,00;-790,00
484/1620A/16000;Seguretat social;7.851,95;0,00;7.851,95;8.196,20;8.196,20;0,00;-344,25
484/1620A/22201;Comunicacions postals;100,00;0,00;100,00;575,64;33,55;542,09;-475,64
484/1620A/22699;Altres despeses diverses;10,00;0,00;10,00;4.651,00;265,67;4.385,33;-4.641,00
484/1620A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1620A/48300;Subvencions i aportacions institucionals;22.457,34;0,00;22.457,34;22.699,40;22.699,40;0,00;-242,06
484/1620A/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;135.872,47;135.872,47;0,00;0,00;0,00;135.872,47
484/1620A/62300;Inv. nova en maquinària, instal·lacions i utillatge;0,00;30,00;30,00;0,00;0,00;0,00;30,00
484/1620A/63200;Inv. rep. en edificis i altres construccions;0,00;20,00;20,00;0,00;0,00;0,00;20,00
484/1620B/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;14.656,00;14.656,00;0,00;21,32
484/1620B/12001;Salaris del Grup A2;25.813,04;0,00;25.813,04;26.325,54;26.325,54;0,00;-512,50
484/1620B/12006;Triennis;6.180,35;0,00;6.180,35;5.481,07;5.481,07;0,00;699,28
484/1620B/12100;Complement de destí;19.670,04;0,00;19.670,04;19.581,41;19.581,41;0,00;88,63
484/1620B/12101;Complement  específic;37.652,16;0,00;37.652,16;37.503,64;37.503,64;0,00;148,52
484/1620B/12103;Altres complements;13.034,91;0,00;13.034,91;15.074,53;15.074,53;0,00;-2.039,62
484/1620B/15000;Productivitat;0,00;10,00;10,00;2.400,00;2.400,00;0,00;-2.390,00
484/1620B/16000;Seguretat social;32.940,45;0,00;32.940,45;34.239,25;34.239,25;0,00;-1.298,80
484/1620B/21000;Manteniment d'infrastructura i béns naturals;150,00;0,00;150,00;0,00;0,00;0,00;150,00
484/1620B/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1620B/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1620B/22100;Energia elèctrica;108.114,46;29.399,62;137.514,08;102.179,77;47.066,32;55.113,45;35.334,31
484/1620B/22101;Aigua;1.367,73;0,00;1.367,73;727,74;727,74;0,00;639,99
484/1620B/2270000;Neteja;8.785.864,53;365.659,21;9.151.523,74;8.619.457,10;8.446.208,18;173.248,92;532.066,64
484/1620B/22706;Estudis i treballs tècnics;10,00;0,00;10,00;239,58;0,00;239,58;-229,58
484/1620B/77000;Transferències de capital a empreses privades;0,00;0,00;0,00;0,00;0,00;0,00;0,00
484/1620C/21000;Manteniment d'infrastructura i béns naturals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1620C/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1620C/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1620C/2270000;Neteja;3.481.895,97;752.550,81;4.234.446,78;4.841.418,88;4.402.710,54;438.708,34;-606.972,10
484/1630A/21000;Manteniment d'infrastructura i béns naturals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1630A/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1630A/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1630A/2270000;Neteja;10.597.733,71;111.061,64;10.708.795,35;10.562.402,20;10.562.402,20;0,00;146.393,15
484/1630A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/12001;Salaris del Grup A2;25.813,04;0,00;25.813,04;26.573,54;26.573,54;0,00;-760,50
489/9241A/12003;Salaris del Grup C1;19.769,68;0,00;19.769,68;20.633,46;20.633,46;0,00;-863,78
489/9241A/12004;Salaris del Grup C2;33.514,30;0,00;33.514,30;23.614,71;23.614,71;0,00;9.899,59
489/9241A/12006;Triennis;18.277,15;0,00;18.277,15;14.903,10;14.903,10;0,00;3.374,05
489/9241A/12100;Complement de destí;38.949,60;0,00;38.949,60;33.917,94;33.917,94;0,00;5.031,66
489/9241A/12101;Complement  específic;70.214,28;0,00;70.214,28;61.379,52;61.379,52;0,00;8.834,76
489/9241A/12103;Altres complements;44.976,96;0,00;44.976,96;41.492,92;41.492,92;0,00;3.484,04
489/9241A/15000;Productivitat;245,12;0,00;245,12;6.130,78;6.130,78;0,00;-5.885,66
489/9241A/16000;Seguretat social;62.521,31;0,00;62.521,31;55.151,87;55.151,87;0,00;7.369,44
489/9241A/20200;Lloguers d’edificis i altres construccions;6.463,85;0,00;6.463,85;18.061,92;16.556,76;1.505,16;-11.598,07
489/9241A/20300;Lloguers de maquinària, instal·lacions i utillatge;4.000,00;2.000,00;6.000,00;768,35;0,00;768,35;5.231,65
489/9241A/22001;Premsa, revistes, llibres i altres publicacions;9.968,00;4.942,10;14.910,10;10.904,63;7.975,97;2.928,66;4.005,47
489/9241A/22199;Altres subministraments;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22200;Serveis de Telecomunicacions;357.093,53;97.783,26;454.876,79;299.866,27;261.265,86;38.600,41;155.010,52
489/9241A/22201;Comunicacions postals;26.500,00;-2.557,88;23.942,12;10.335,12;7.785,63;2.549,49;13.607,00
489/9241A/22300;Transports;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22601;Atencions protocol·làries i representatives;3.000,00;0,00;3.000,00;2.028,23;1.949,25;78,98;971,77
489/9241A/2260200;Difusió d´activitats;3.000,00;0,00;3.000,00;2.819,30;2.819,30;0,00;180,70
489/9241A/22606;Reunions, conferències i cursos;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22609;Activitats culturals i esportives;3.937,50;0,00;3.937,50;0,00;0,00;0,00;3.937,50
489/9241A/22699;Altres despeses diverses;3.000,00;0,00;3.000,00;345,54;0,00;345,54;2.654,46
489/9241A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22799;Altres treballs realitzats per altres empreses i prof.;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/23020;Dietes personal no directiu;800,00;0,00;800,00;45,00;0,00;45,00;755,00
489/9242A/12001;Salaris del Grup A2;39.163,14;0,00;39.163,14;41.661,64;41.661,64;0,00;-2.498,50
489/9242A/12003;Salaris del Grup C1;49.424,20;0,00;49.424,20;49.168,13;49.168,13;0,00;256,07
489/9242A/12004;Salaris del Grup C2;16.757,16;0,00;16.757,16;16.318,53;16.318,53;0,00;438,63
489/9242A/12005;Salaris del Grup E;261.477,27;0,00;261.477,27;258.189,77;258.189,77;0,00;3.287,50
489/9242A/12006;Triennis;46.713,91;0,00;46.713,91;39.918,04;39.918,04;0,00;6.795,87
489/9242A/12100;Complement de destí;146.865,65;0,00;146.865,65;144.224,18;144.224,18;0,00;2.641,47
489/9242A/12101;Complement  específic;319.529,71;0,00;319.529,71;309.049,21;309.049,21;0,00;10.480,50
489/9242A/12103;Altres complements;192.417,93;0,00;192.417,93;184.140,98;184.140,98;0,00;8.276,95
489/9242A/15000;Productivitat;10.258,54;45.000,00;55.258,54;44.339,08;44.339,08;0,00;10.919,46
489/9242A/15300;Complement de dedicació especial;17,52;0,00;17,52;0,00;0,00;0,00;17,52
489/9242A/16000;Seguretat social;296.645,69;0,00;296.645,69;292.173,91;292.173,91;0,00;4.471,78
489/9242A/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9242A/22100;Energia elèctrica;123.716,83;5.546,84;129.263,67;109.870,23;106.107,36;3.762,87;19.393,44
489/9242A/22101;Aigua;8.126,67;0,00;8.126,67;8.951,34;8.951,34;0,00;-824,67
489/9242A/22102;Gas;32.998,43;1.181,09;34.179,52;40.900,62;38.118,66;2.781,96;-6.721,10
489/9242A/22104;Vestuari;5.500,00;0,00;5.500,00;5.964,40;3.655,15;2.309,25;-464,40
489/9242A/22199;Altres subministraments;8.000,00;-4.942,10;3.057,90;1.253,20;842,04;411,16;1.804,70
489/9242A/22699;Altres despeses diverses;25.000,00;3.793,31;28.793,31;28.770,10;14.735,29;14.034,81;23,21
489/9242A/2270001;Contractes de neteja;280.396,15;1.501,62;281.897,77;275.547,22;207.035,78;68.511,44;6.350,55
489/9242A/22799;Altres treballs realitzats per altres empreses i prof.;11.700,00;0,00;11.700,00;11.024,62;1.033,39;9.991,23;675,38
489/9242A/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;50.000,00;50.000,00;0,00;0,00;0,00;50.000,00
489/9242A/62300;Inv. nova en maquinària, instal·lacions i utillatge;0,00;60.000,00;60.000,00;0,00;0,00;0,00;60.000,00
489/9242A/62500;Mobiliari;0,00;140.000,00;140.000,00;0,00;0,00;0,00;140.000,00
489/9242A/63200;Inv. rep. en edificis i altres construccions;0,00;12.533,78;12.533,78;2.054,79;857,65;1.197,14;10.478,99
489/9243A/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;13.205,48;13.205,48;0,00;-298,96
489/9243A/12006;Triennis;2.657,83;0,00;2.657,83;2.401,92;2.401,92;0,00;255,91
489/9243A/12100;Complement de destí;5.007,00;0,00;5.007,00;5.007,00;5.007,00;0,00;0,00
489/9243A/12101;Complement  específic;8.137,20;0,00;8.137,20;8.137,20;8.137,20;0,00;0,00
489/9243A/12103;Altres complements;4.590,61;0,00;4.590,61;4.210,86;4.210,86;0,00;379,75
489/9243A/14300;Retribucions Altre personal;76.205,04;0,00;76.205,04;80.258,84;80.258,84;0,00;-4.053,80
489/9243A/15000;Productivitat;0,00;10,00;10,00;2.800,00;2.800,00;0,00;-2.790,00
489/9243A/16000;Seguretat social;31.551,73;0,00;31.551,73;36.084,26;36.084,26;0,00;-4.532,53
489/9243A/22699;Altres despeses diverses;248,00;2.436,77;2.684,77;0,00;0,00;0,00;2.684,77
489/9243B/11000;Retribucions bàsiques;9.607,20;0,00;9.607,20;540,02;540,02;0,00;9.067,18
489/9243B/11001;Retribucions complementàries;50.115,08;0,00;50.115,08;2.631,17;2.631,17;0,00;47.483,91
489/9243B/12001;Salaris del Grup A2;42.555,48;0,00;42.555,48;45.605,63;45.605,63;0,00;-3.050,15
489/9243B/12003;Salaris del Grup C1;47.447,28;0,00;47.447,28;57.609,64;57.609,64;0,00;-10.162,36
489/9243B/12006;Triennis;7.517,93;0,00;7.517,93;7.679,81;7.679,81;0,00;-161,88
489/9243B/12100;Complement de destí;34.955,53;0,00;34.955,53;39.237,70;39.237,70;0,00;-4.282,17
489/9243B/12101;Complement  específic;76.006,99;0,00;76.006,99;84.325,53;84.325,53;0,00;-8.318,54
489/9243B/12103;Altres complements;31.415,98;0,00;31.415,98;35.725,23;35.725,23;0,00;-4.309,25
489/9243B/15000;Productivitat;0,00;10,00;10,00;8.108,71;8.108,71;0,00;-8.098,71
489/9243B/16000;Seguretat social;76.764,92;-350,00;76.414,92;77.628,31;77.628,31;0,00;-1.213,39
489/9243B/22699;Altres despeses diverses;2.500,00;2.203,09;4.703,09;3.348,95;0,00;3.348,95;1.354,14
489/9243B/22799;Altres treballs realitzats per altres empreses i prof.;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9243C/20200;Lloguers d’edificis i altres construccions;23.942,94;0,00;23.942,94;13.260,44;11.484,26;1.776,18;10.682,50
489/9243C/22100;Energia elèctrica;11.930,44;5.462,72;17.393,16;8.914,16;8.914,16;0,00;8.479,00
489/9243C/22101;Aigua;19.146,40;0,00;19.146,40;2.269,85;1.241,19;1.028,66;16.876,55
489/9243C/22102;Gas;5.192,57;3.482,81;8.675,38;9.778,90;9.693,00;85,90;-1.103,52
489/9243C/22606;Reunions, conferències i cursos;3.000,00;0,00;3.000,00;1.090,00;740,00;350,00;1.910,00
489/9243C/22699;Altres despeses diverses;3.000,00;0,00;3.000,00;178,35;0,00;178,35;2.821,65
489/9243C/48200;Transf. corrents institucions sense ànim de lucre;22.500,00;6.563,23;29.063,23;20.345,53;11.345,53;9.000,00;8.717,70
489/9250A/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;13.778,38;13.778,38;0,00;-871,86
489/9250A/12003;Salaris del Grup C1;327.824,37;0,00;327.824,37;317.365,44;317.365,44;0,00;10.458,93
489/9250A/12004;Salaris del Grup C2;49.672,23;0,00;49.672,23;32.139,86;32.139,86;0,00;17.532,37
489/9250A/12005;Salaris del Grup E;23.634,99;0,00;23.634,99;22.919,11;22.919,11;0,00;715,88
489/9250A/12006;Triennis;86.542,80;0,00;86.542,80;74.118,59;74.118,59;0,00;12.424,21
489/9250A/12100;Complement de destí;178.625,73;0,00;178.625,73;160.219,52;160.219,52;0,00;18.406,21
489/9250A/12101;Complement  específic;323.525,12;0,00;323.525,12;291.406,27;291.406,27;0,00;32.118,85
489/9250A/12103;Altres complements;184.499,52;0,00;184.499,52;195.731,02;195.731,02;0,00;-11.231,50
489/9250A/13000;Retribucions bàsiques;28.132,61;0,00;28.132,61;27.924,64;27.924,64;0,00;207,97
489/9250A/15000;Productivitat;2.541,24;0,00;2.541,24;34.400,00;34.400,00;0,00;-31.858,76
489/9250A/16000;Seguretat social;346.710,21;-20.000,00;326.710,21;328.923,33;328.923,33;0,00;-2.213,12
489/9250A/22001;Premsa, revistes, llibres i altres publicacions;39,00;0,00;39,00;0,00;0,00;0,00;39,00
489/9250A/22201;Comunicacions postals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9250A/22699;Altres despeses diverses;250,00;0,00;250,00;211,75;211,75;0,00;38,25
489/9250A/2270001;Contractes de neteja;11.956,39;0,00;11.956,39;15.960,13;11.991,82;3.968,31;-4.003,74
490/1300A/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;15.046,80;15.046,80;0,00;-369,48
490/1300A/12004;Salaris del Grup C2;67.028,64;0,00;67.028,64;60.795,17;60.795,17;0,00;6.233,47
490/1300A/12006;Triennis;7.126,91;0,00;7.126,91;6.662,52;6.662,52;0,00;464,39
490/1300A/12100;Complement de destí;38.831,16;0,00;38.831,16;35.730,23;35.730,23;0,00;3.100,93
490/1300A/12101;Complement  específic;87.227,04;0,00;87.227,04;81.381,91;81.381,91;0,00;5.845,13
490/1300A/12103;Altres complements;36.183,05;0,00;36.183,05;47.853,62;47.853,62;0,00;-11.670,57
490/1300A/15000;Productivitat;1.230,20;0,00;1.230,20;7.561,64;7.561,64;0,00;-6.331,44
490/1300A/16000;Seguretat social;59.371,34;0,00;59.371,34;58.094,37;58.094,37;0,00;1.276,97
490/1300A/20400;Lloguer de material de transport;36.589,44;930,24;37.519,68;37.519,68;31.266,40;6.253,28;0,00
490/1300A/21900;Altre immobilitzat material;5.000,00;-2.157,83;2.842,17;2.452,26;905,88;1.546,38;389,91
490/1300A/22001;Premsa, revistes, llibres i altres publicacions;538,00;0,00;538,00;533,50;533,50;0,00;4,50
490/1300A/22100;Energia elèctrica;99.871,32;0,00;99.871,32;45.364,00;5.577,22;39.786,78;54.507,32
490/1300A/22101;Aigua;2.539,93;0,00;2.539,93;57,50;57,50;0,00;2.482,43
490/1300A/22102;Gas;15.898,37;1.170,23;17.068,60;22.722,37;22.722,37;0,00;-5.653,77
490/1300A/22104;Vestuari;65.000,00;0,00;65.000,00;50.778,03;23.567,10;27.210,93;14.221,97
490/1300A/22199;Altres subministraments;3.000,00;0,00;3.000,00;302,50;302,50;0,00;2.697,50
490/1300A/22200;Serveis de Telecomunicacions;71.014,18;18.856,98;89.871,16;57.212,94;51.913,34;5.299,60;32.658,22
490/1300A/22201;Comunicacions postals;3.500,00;0,00;3.500,00;2.561,00;2.561,00;0,00;939,00
490/1300A/22604;Jurídics, contenciosos;26.500,00;0,00;26.500,00;16.075,52;13.413,52;2.662,00;10.424,48
490/1300A/22699;Altres despeses diverses;25.000,00;0,00;25.000,00;13.205,54;11.237,63;1.967,91;11.794,46
490/1300A/2270001;Contractes de neteja;66.304,85;5.131,43;71.436,28;60.229,64;41.662,56;18.567,08;11.206,64
490/1300A/22799;Altres treballs realitzats per altres empreses i prof.;434.942,67;2.157,83;437.100,50;486.240,48;405.200,40;81.040,08;-49.139,98
490/1300A/62600;Equips per a processos d'informació;0,00;0,00;0,00;0,00;0,00;0,00;0,00
490/1320A/12004;Salaris del Grup C2;130.861,30;0,00;130.861,30;136.121,99;136.121,99;0,00;-5.260,69
490/1320A/12006;Triennis;27.115,65;0,00;27.115,65;24.664,37;24.664,37;0,00;2.451,28
490/1320A/12100;Complement de destí;62.627,72;0,00;62.627,72;64.120,74;64.120,74;0,00;-1.493,02
490/1320A/12101;Complement  específic;211.366,13;0,00;211.366,13;214.000,87;214.000,87;0,00;-2.634,74
490/1320A/12103;Altres complements;137.448,25;0,00;137.448,25;143.998,35;143.998,35;0,00;-6.550,10
490/1320A/15000;Productivitat;62.402,82;0,00;62.402,82;66.563,07;66.563,07;0,00;-4.160,25
490/1320A/16000;Seguretat social;194.239,37;0,00;194.239,37;198.391,00;198.391,00;0,00;-4.151,63
490/1320A/22799;Altres treballs realitzats per altres empreses i prof.;9.000,00;-1.607,35;7.392,65;0,00;0,00;0,00;7.392,65
490/1320B/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;13.366,38;13.366,38;0,00;-459,86
490/1320B/12003;Salaris del Grup C1;127.302,89;0,00;127.302,89;127.404,07;127.404,07;0,00;-101,18
490/1320B/12004;Salaris del Grup C2;1.579.578,02;0,00;1.579.578,02;1.515.720,09;1.515.720,09;0,00;63.857,93
490/1320B/12005;Salaris del Grup E;300,85;0,00;300,85;0,00;0,00;0,00;300,85
490/1320B/12006;Triennis;314.522,73;0,00;314.522,73;266.360,78;266.360,78;0,00;48.161,95
490/1320B/12100;Complement de destí;801.306,14;0,00;801.306,14;769.196,65;769.196,65;0,00;32.109,49
490/1320B/12101;Complement  específic;2.810.377,47;0,00;2.810.377,47;2.654.197,18;2.654.197,18;0,00;156.180,29
490/1320B/12103;Altres complements;1.745.252,37;-50.000,00;1.695.252,37;2.076.752,55;2.076.752,55;0,00;-381.500,18
490/1320B/15000;Productivitat;933.125,63;-160.000,00;773.125,63;884.839,61;884.839,61;0,00;-111.713,98
490/1320B/15300;Complement de dedicació especial;18.577,95;0,00;18.577,95;6.604,22;6.604,22;0,00;11.973,73
490/1320B/16000;Seguretat social;2.415.868,14;-170.350,00;2.245.518,14;2.156.291,41;2.156.291,41;0,00;89.226,73
490/1320B/22113;Manutenció d'animals;1.000,00;0,00;1.000,00;1.116,11;945,34;170,77;-116,11
490/1320B/22699;Altres despeses diverses;900,00;0,00;900,00;550,72;495,56;55,16;349,28
490/1320B/22799;Altres treballs realitzats per altres empreses i prof.;4.500,00;0,00;4.500,00;1.517,00;1.517,00;0,00;2.983,00
490/1320D/12004;Salaris del Grup C2;31.976,25;0,00;31.976,25;33.470,76;33.470,76;0,00;-1.494,51
490/1320D/12006;Triennis;5.953,14;0,00;5.953,14;5.615,56;5.615,56;0,00;337,58
490/1320D/12100;Complement de destí;14.876,69;0,00;14.876,69;15.160,48;15.160,48;0,00;-283,79
490/1320D/12101;Complement  específic;50.917,14;0,00;50.917,14;51.888,40;51.888,40;0,00;-971,26
490/1320D/12103;Altres complements;26.559,67;0,00;26.559,67;30.816,98;30.816,98;0,00;-4.257,31
490/1320D/15000;Productivitat;10.592,84;0,00;10.592,84;13.029,76;13.029,76;0,00;-2.436,92
490/1320D/16000;Seguretat social;46.921,77;0,00;46.921,77;48.986,35;48.986,35;0,00;-2.064,58
490/1320D/21300;Manteniment de maquinària, instal·lacions i utillatge;9.000,00;9.000,00;18.000,00;7.199,66;2.897,43;4.302,23;10.800,34
490/1320D/22699;Altres despeses diverses;10,00;0,00;10,00;1.328,72;1.226,17;102,55;-1.318,72
490/1340A/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;0,00;0,00;0,00;14.677,32
490/1340A/12006;Triennis;3.951,07;0,00;3.951,07;0,00;0,00;0,00;3.951,07
490/1340A/12100;Complement de destí;7.433,64;0,00;7.433,64;0,00;0,00;0,00;7.433,64
490/1340A/12101;Complement  específic;9.544,44;0,00;9.544,44;0,00;0,00;0,00;9.544,44
490/1340A/12103;Altres complements;8.958,16;0,00;8.958,16;0,00;0,00;0,00;8.958,16
490/1340A/16000;Seguretat social;13.260,12;0,00;13.260,12;0,00;0,00;0,00;13.260,12
490/1340A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
490/1340A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
490/1340A/22799;Altres treballs realitzats per altres empreses i prof.;3.000,00;0,00;3.000,00;0,00;0,00;0,00;3.000,00
900/0111A/31000;Interessos;3.819.980,00;0,00;3.819.980,00;3.085.405,53;3.074.918,26;10.487,27;734.574,47
900/0111A/31100;Desp. formalització, mod. i canc. pres. a l’interior;65.000,00;0,00;65.000,00;77.371,71;77.371,71;0,00;-12.371,71
900/0111A/33000;Interessos;10,00;0,00;10,00;0,00;0,00;0,00;10,00
