Aplicació pressupost;Descripció;Pressupost Inicial;Modificacions;Pressupost final;Obligacions reconegudes;Pagaments;Pendent pagaments;Estat execució
483/1331B/12001;Salaris del Grup A2;8.378,58;0,00;8.378,58;12.207,14;12.207,14;0,00;-3.828,56
483/1331B/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;6.664,83;6.664,83;0,00;1.713,75
483/1331B/12006;Triennis;6.424,82;0,00;6.424,82;5.881,37;5.881,37;0,00;543,45
483/1331B/12100;Complement de destí;22.988,52;0,00;22.988,52;22.501,50;22.501,50;0,00;487,02
483/1331B/12101;Complement  específic;38.031,60;0,00;38.031,60;38.676,41;38.676,41;0,00;-644,81
483/1331B/12103;Altres complements;17.417,14;0,00;17.417,14;12.263,91;12.263,91;0,00;5.153,23
483/1331B/15000;Productivitat;2.490,89;0,00;2.490,89;0,00;0,00;0,00;2.490,89
483/1331B/16000;Seguretat social;34.474,22;0,00;34.474,22;34.863,60;34.863,60;0,00;-389,38
483/1331B/21000;Manteniment d'infrastructura i béns naturals;10,00;50.335,94;50.345,94;128.265,02;63.763,96;64.501,06;-77.919,08
483/1331B/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
483/1331B/62300;Inv. nova en maquinària, instal·lacions i utillatge;330.000,00;-330.000,00;0,00;0,00;0,00;0,00;0,00
483/1331C/21300;Manteniment de maquinària, instal·lacions i utillatge;400.000,00;9.390,19;409.390,19;322.880,86;166.701,19;156.179,67;86.509,33
483/1331C/22100;Energia elèctrica;213.807,00;0,00;213.807,00;316.265,00;279.504,16;36.760,84;-102.458,00
483/1552A/12004;Salaris del Grup C2;100.542,96;-27,96;100.515,00;96.272,77;96.272,77;0,00;4.242,23
483/1552A/12005;Salaris del Grup E;46.071,48;0,00;46.071,48;43.207,83;43.207,83;0,00;2.863,65
483/1552A/12006;Triennis;31.304,45;0,00;31.304,45;27.038,70;27.038,70;0,00;4.265,75
483/1552A/12100;Complement de destí;66.415,80;-15,28;66.400,52;66.619,57;66.619,57;0,00;-219,05
483/1552A/12101;Complement  específic;118.095,00;-24,62;118.070,38;124.527,56;124.527,56;0,00;-6.457,18
483/1552A/12103;Altres complements;36.320,56;0,00;36.320,56;54.468,28;54.468,28;0,00;-18.147,72
483/1552A/13100;Laboral temporal;44.576,39;-63,80;44.512,59;40.315,72;40.315,72;0,00;4.196,87
483/1552A/15000;Productivitat;24.313,50;0,00;24.313,50;12.978,99;12.978,99;0,00;11.334,51
483/1552A/15300;Complement de dedicació especial;0,00;10,00;10,00;2.003,84;2.003,84;0,00;-1.993,84
483/1552A/16000;Seguretat social;146.422,84;-50,25;146.372,59;127.297,41;127.297,41;0,00;19.075,18
483/1552A/20300;Lloguers de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
483/1552A/20400;Lloguer de material de transport;150.000,00;-3.519,80;146.480,20;146.478,80;121.667,80;24.811,00;1,40
483/1552A/20500;Lloguer de mobiliari i estris;125.000,00;-48.430,47;76.569,53;33.981,39;2.895,43;31.085,96;42.588,14
483/1552A/20800;Arrendaments d'altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
483/1552A/21300;Manteniment de maquinària, instal·lacions i utillatge;1.000,00;0,00;1.000,00;42,70;42,70;0,00;957,30
483/1552A/21400;Elements de transport;95.000,00;-6.302,44;88.697,56;77.273,41;57.058,27;20.215,14;11.424,15
483/1552A/21401;Manteniment i conservació del material de transport;1.000,00;0,00;1.000,00;724,08;611,55;112,53;275,92
483/1552A/21900;Altre immobilitzat material;100.000,00;4.000,00;104.000,00;106.657,37;69.588,23;37.069,14;-2.657,37
483/1552A/22103;Combustibles i carburants;157.000,00;0,00;157.000,00;162.183,26;151.276,73;10.906,53;-5.183,26
483/1552A/22104;Vestuari;8.000,00;0,00;8.000,00;9.436,22;6.407,22;3.029,00;-1.436,22
483/1552A/22111;Subministraments recanvis maq., utillatge i elements transp.;4.000,00;0,00;4.000,00;1.456,56;1.211,92;244,64;2.543,44
483/1552A/22400;Primes d’assegurances;81.000,00;-1.600,00;79.400,00;72.147,46;72.147,46;0,00;7.252,54
483/1552A/22699;Altres despeses diverses;2.000,00;0,00;2.000,00;2.263,89;731,97;1.531,92;-263,89
483/1552A/22799;Altres treballs realitzats per altres empreses i prof.;25.000,00;-14.347,07;10.652,93;2.251,68;1.199,31;1.052,37;8.401,25
483/1552A/62300;Inv. nova en maquinària, instal·lacions i utillatge;30.000,00;-27.018,80;2.981,20;2.981,20;0,00;2.981,20;0,00
483/1552A/62500;Mobiliari;10,00;0,00;10,00;0,00;0,00;0,00;10,00
483/4410A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;9.444,39;9.444,39;0,00;440,45
483/4410A/12006;Triennis;2.889,44;0,00;2.889,44;2.525,76;2.525,76;0,00;363,68
483/4410A/12100;Complement de destí;5.007,00;0,00;5.007,00;5.007,00;5.007,00;0,00;0,00
483/4410A/12101;Complement  específic;7.294,92;0,00;7.294,92;7.705,08;7.705,08;0,00;-410,16
483/4410A/12103;Altres complements;4.011,82;0,00;4.011,82;3.716,85;3.716,85;0,00;294,97
483/4410A/15000;Productivitat;523,84;0,00;523,84;0,00;0,00;0,00;523,84
483/4410A/16000;Seguretat social;9.503,48;0,00;9.503,48;10.058,59;10.058,59;0,00;-555,11
483/4410A/22100;Energia elèctrica;7.044,00;0,00;7.044,00;8.466,03;8.466,03;0,00;-1.422,03
483/4410A/22101;Aigua;19.832,78;0,00;19.832,78;78,24;78,24;0,00;19.754,54
483/4410A/47900;Transferències corrents a empreses privades;4.002.490,00;-1.344,83;4.001.145,17;3.999.737,95;1.452.379,69;2.547.358,26;1.407,22
483/4410A/77000;Transferències de capital a empreses privades;1.000.000,00;10.000,00;1.010.000,00;1.010.000,00;10.000,00;1.000.000,00;0,00
484/1620A/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;4.809,68;4.809,68;0,00;9.867,64
484/1620A/12003;Salaris del Grup C1;29.654,52;0,00;29.654,52;24.149,43;24.149,43;0,00;5.505,09
484/1620A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;7.944,36;7.944,36;0,00;434,22
484/1620A/12006;Triennis;18.008,08;0,00;18.008,08;10.591,20;10.591,20;0,00;7.416,88
484/1620A/12100;Complement de destí;23.622,00;0,00;23.622,00;16.954,29;16.954,29;0,00;6.667,71
484/1620A/12101;Complement  específic;35.928,00;0,00;35.928,00;27.976,01;27.976,01;0,00;7.951,99
484/1620A/12103;Altres complements;19.240,42;0,00;19.240,42;10.744,08;10.744,08;0,00;8.496,34
484/1620A/15000;Productivitat;4.660,89;0,00;4.660,89;1.510,70;1.510,70;0,00;3.150,19
484/1620A/16000;Seguretat social;41.302,59;0,00;41.302,59;31.513,80;31.513,80;0,00;9.788,79
484/1620A/22201;Comunicacions postals;10,00;200,00;210,00;10,00;10,00;0,00;200,00
484/1620A/22699;Altres despeses diverses;10,00;0,00;10,00;508,20;0,00;508,20;-498,20
484/1620A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;26.904,00;26.904,00;0,00;-26.894,00
484/1620A/48300;Subvencions i aportacions institucionals;22.457,21;0,00;22.457,21;22.699,40;0,00;22.699,40;-242,19
484/1620A/60900;Altre invers. nova en infrast. i béns destinats ús general;1.350.547,24;7.210.381,29;8.560.928,53;8.050.289,36;4.742.221,81;3.308.067,55;510.639,17
484/1620A/62300;Inv. nova en maquinària, instal·lacions i utillatge;10,00;20,00;30,00;0,00;0,00;0,00;30,00
484/1620A/63200;Inv. rep. en edificis i altres construccions;0,00;20,00;20,00;0,00;0,00;0,00;20,00
484/1620A/77000;Transferències de capital a empreses privades;940.000,00;-30.271,67;909.728,33;902.796,56;0,00;902.796,56;6.931,77
484/1620B/12001;Salaris del Grup A2;38.719,56;0,00;38.719,56;36.004,11;36.004,11;0,00;2.715,45
484/1620B/12006;Triennis;7.815,90;0,00;7.815,90;6.761,61;6.761,61;0,00;1.054,29
484/1620B/12100;Complement de destí;18.355,44;0,00;18.355,44;17.996,65;17.996,65;0,00;358,79
484/1620B/12101;Complement  específic;32.763,84;0,00;32.763,84;34.097,54;34.097,54;0,00;-1.333,70
484/1620B/12103;Altres complements;8.540,52;0,00;8.540,52;7.579,27;7.579,27;0,00;961,25
484/1620B/15000;Productivitat;4.596,13;0,00;4.596,13;1.882,76;1.882,76;0,00;2.713,37
484/1620B/16000;Seguretat social;34.247,69;0,00;34.247,69;34.087,00;34.087,00;0,00;160,69
484/1620B/21000;Manteniment d'infrastructura i béns naturals;150,00;0,00;150,00;0,00;0,00;0,00;150,00
484/1620B/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1620B/22100;Energia elèctrica;105.555,00;0,00;105.555,00;52.801,88;50.325,14;2.476,74;52.753,12
484/1620B/22101;Aigua;1.278,25;0,00;1.278,25;2.157,54;903,01;1.254,53;-879,29
484/1620B/2270000;Neteja;10.879.959,16;-52.539,45;10.827.419,71;9.231.474,73;6.016.736,11;3.214.738,62;1.595.944,98
484/1620C/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1620C/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1620C/2270000;Neteja;4.599.305,06;0,00;4.599.305,06;4.559.254,16;2.772.506,00;1.786.748,16;40.050,90
484/1630A/21000;Manteniment d'infrastructura i béns naturals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1630A/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;52.539,45;52.549,45;52.539,45;0,00;52.539,45;10,00
484/1630A/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
484/1630A/2270000;Neteja;7.888.053,89;276.965,34;8.165.019,23;9.516.942,52;5.933.529,62;3.583.412,90;-1.351.923,29
489/9241A/12001;Salaris del Grup A2;25.813,04;-44,75;25.768,29;24.182,68;24.182,68;0,00;1.585,61
489/9241A/12003;Salaris del Grup C1;9.884,84;-33,60;9.851,24;23.198,39;23.198,39;0,00;-13.347,15
489/9241A/12004;Salaris del Grup C2;50.271,48;-83,88;50.187,60;37.178,72;37.178,72;0,00;13.008,88
489/9241A/12006;Triennis;15.471,36;0,00;15.471,36;15.259,28;15.259,28;0,00;212,08
489/9241A/12100;Complement de destí;41.532,00;-89,36;41.442,64;43.080,90;43.080,90;0,00;-1.638,26
489/9241A/12101;Complement  específic;70.164,96;-180,51;69.984,45;75.287,63;75.287,63;0,00;-5.303,18
489/9241A/12103;Altres complements;43.235,60;0,00;43.235,60;47.839,28;47.839,28;0,00;-4.603,68
489/9241A/12403;Salaris del Grup C1;0,00;10,00;10,00;1.142,43;1.142,43;0,00;-1.132,43
489/9241A/12406;Triennis;0,00;10,00;10,00;83,49;83,49;0,00;-73,49
489/9241A/12409;Altres retribucions bàsiques;0,00;10,00;10,00;1.868,19;1.868,19;0,00;-1.858,19
489/9241A/15000;Productivitat;9.098,67;0,00;9.098,67;2.148,27;2.148,27;0,00;6.950,40
489/9241A/16000;Seguretat social;66.309,46;-149,68;66.159,78;72.823,44;72.823,44;0,00;-6.663,66
489/9241A/20200;Lloguers d’edificis i altres construccions;5.000,00;0,00;5.000,00;5.000,00;4.648,09;351,91;0,00
489/9241A/20300;Lloguers de maquinària, instal·lacions i utillatge;4.300,00;-436,56;3.863,44;2.284,48;2.284,48;0,00;1.578,96
489/9241A/22001;Premsa, revistes, llibres i altres publicacions;6.800,00;1.633,00;8.433,00;13.550,98;13.550,98;0,00;-5.117,98
489/9241A/22199;Altres subministraments;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22200;Serveis de Telecomunicacions;333.732,27;74.222,58;407.954,85;407.954,84;333.732,27;74.222,57;0,01
489/9241A/22201;Comunicacions postals;24.000,00;0,00;24.000,00;20.005,07;13.496,79;6.508,28;3.994,93
489/9241A/22300;Transports;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22601;Atencions protocol·làries i representatives;5.000,00;-4.179,83;820,17;820,17;820,17;0,00;0,00
489/9241A/2260200;Difusió d´activitats;4.000,00;0,00;4.000,00;5.068,10;5.068,10;0,00;-1.068,10
489/9241A/22606;Reunions, conferències i cursos;2.000,00;-2.000,00;0,00;0,00;0,00;0,00;0,00
489/9241A/22609;Activitats culturals i esportives;4.500,00;0,00;4.500,00;4.762,06;3.782,66;979,40;-262,06
489/9241A/22699;Altres despeses diverses;2.500,00;-1.672,65;827,35;0,00;0,00;0,00;827,35
489/9241A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9241A/22799;Altres treballs realitzats per altres empreses i prof.;2.500,00;-1.093,00;1.407,00;1.093,48;1.093,48;0,00;313,52
489/9241A/23020;Dietes personal no directiu;1.300,00;0,00;1.300,00;556,25;262,30;293,95;743,75
489/9242A/12001;Salaris del Grup A2;37.980,18;-44,75;37.935,43;40.264,84;40.264,84;0,00;-2.329,41
489/9242A/12003;Salaris del Grup C1;39.539,36;-100,80;39.438,56;33.096,43;33.096,43;0,00;6.342,13
489/9242A/12004;Salaris del Grup C2;16.757,16;-27,96;16.729,20;15.441,91;15.441,91;0,00;1.287,29
489/9242A/12005;Salaris del Grup E;264.252,97;-785,01;263.467,96;255.472,62;255.472,62;0,00;7.995,34
489/9242A/12006;Triennis;42.185,52;-11,36;42.174,16;37.116,81;37.116,81;0,00;5.057,35
489/9242A/12100;Complement de destí;140.716,32;-438,59;140.277,73;146.185,25;146.185,25;0,00;-5.907,52
489/9242A/12101;Complement  específic;289.828,08;-990,67;288.837,41;317.075,04;317.075,04;0,00;-28.237,63
489/9242A/12103;Altres complements;157.376,46;0,00;157.376,46;172.730,15;172.730,15;0,00;-15.353,69
489/9242A/12403;Salaris del Grup C1;0,00;10,00;10,00;2.284,86;2.284,86;0,00;-2.274,86
489/9242A/12406;Triennis;0,00;10,00;10,00;218,75;218,75;0,00;-208,75
489/9242A/12409;Altres retribucions bàsiques;0,00;10,00;10,00;3.736,48;3.736,48;0,00;-3.726,48
489/9242A/15000;Productivitat;21.698,52;334,02;22.032,54;7.667,07;7.667,07;0,00;14.365,47
489/9242A/16000;Seguretat social;277.455,15;-886,59;276.568,56;286.604,04;286.604,04;0,00;-10.035,48
489/9242A/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9242A/22100;Energia elèctrica;120.788,00;0,00;120.788,00;124.621,66;73.599,20;51.022,46;-3.833,66
489/9242A/22101;Aigua;7.595,02;0,00;7.595,02;13.091,30;9.369,82;3.721,48;-5.496,28
489/9242A/22102;Gas;30.839,65;0,00;30.839,65;49.406,21;49.406,21;0,00;-18.566,56
489/9242A/22104;Vestuari;7.000,00;1.512,47;8.512,47;5.664,06;3.366,43;2.297,63;2.848,41
489/9242A/22199;Altres subministraments;4.000,00;0,00;4.000,00;4.885,89;2.626,53;2.259,36;-885,89
489/9242A/22699;Altres despeses diverses;11.200,00;37.630,00;48.830,00;13.449,36;5.079,79;8.369,57;35.380,64
489/9242A/2270001;Contractes de neteja;294.326,90;0,00;294.326,90;286.757,04;286.757,04;0,00;7.569,86
489/9242A/22799;Altres treballs realitzats per altres empreses i prof.;2.500,00;0,00;2.500,00;5.657,63;5.657,63;0,00;-3.157,63
489/9242A/62300;Inv. nova en maquinària, instal·lacions i utillatge;10,00;774,20;784,20;2.432,10;0,00;2.432,10;-1.647,90
489/9242A/62500;Mobiliari;10,00;10.421,82;10.431,82;0,00;0,00;0,00;10.431,82
489/9242A/62600;Equips per a processos d'informació;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9242A/63200;Inv. rep. en edificis i altres construccions;30.000,00;7.689,20;37.689,20;31.440,54;23.541,16;7.899,38;6.248,66
489/9243A/12001;Salaris del Grup A2;12.906,52;-78,32;12.828,20;12.198,48;12.198,48;0,00;629,72
489/9243A/12006;Triennis;2.674,57;0,00;2.674,57;2.317,28;2.317,28;0,00;357,29
489/9243A/12100;Complement de destí;5.007,00;-33,28;4.973,72;4.940,24;4.940,24;0,00;33,48
489/9243A/12101;Complement  específic;7.667,88;-55,39;7.612,49;8.028,69;8.028,69;0,00;-416,20
489/9243A/12103;Altres complements;4.094,42;0,00;4.094,42;3.821,68;3.821,68;0,00;272,74
489/9243A/14300;Retribucions altre personal;59.461,40;13.741,61;73.203,01;72.692,35;72.692,35;0,00;510,66
489/9243A/15000;Productivitat;1.766,68;0,00;1.766,68;0,00;0,00;0,00;1.766,68
489/9243A/16000;Seguretat social;26.916,69;4.360,97;31.277,66;32.714,19;32.714,19;0,00;-1.436,53
489/9243A/22699;Altres despeses diverses;250,00;0,00;250,00;0,00;0,00;0,00;250,00
489/9243A/22799;Altres treballs realitzats per altres empreses i prof.;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9243B/11000;Retribucions bàsiques;10.607,20;-36,06;10.571,14;9.863,61;9.863,61;0,00;707,53
489/9243B/11001;Retribucions complementàries;50.295,08;-163,71;50.131,37;45.259,95;45.259,95;0,00;4.871,42
489/9243B/12001;Salaris del Grup A2;38.719,56;-89,50;38.630,06;42.150,22;42.150,22;0,00;-3.520,16
489/9243B/12003;Salaris del Grup C1;57.332,07;-94,08;57.237,99;52.229,55;52.229,55;0,00;5.008,44
489/9243B/12006;Triennis;8.971,76;0,00;8.971,76;6.455,26;6.455,26;0,00;2.516,50
489/9243B/12100;Complement de destí;37.002,24;-61,20;36.941,04;38.582,52;38.582,52;0,00;-1.641,48
489/9243B/12101;Complement  específic;74.574,96;-125,90;74.449,06;82.823,12;82.823,12;0,00;-8.374,06
489/9243B/12103;Altres complements;30.345,88;0,00;30.345,88;27.479,15;27.479,15;0,00;2.866,73
489/9243B/12402;Salaris del Grup B;12.906,52;0,00;12.906,52;6.188,62;6.188,62;0,00;6.717,90
489/9243B/12409;Altres retribucions bàsiques;19.843,29;-66,14;19.777,15;9.146,83;9.146,83;0,00;10.630,32
489/9243B/15000;Productivitat;12.233,06;0,00;12.233,06;1.389,16;1.389,16;0,00;10.843,90
489/9243B/16000;Seguretat social;88.267,69;-198,36;88.069,33;90.881,77;90.881,77;0,00;-2.812,44
489/9243B/22610;Pla Barris antic;0,00;31.504,42;31.504,42;0,00;0,00;0,00;31.504,42
489/9243B/22699;Altres despeses diverses;1.000,00;0,00;1.000,00;327,89;327,89;0,00;672,11
489/9243B/22799;Altres treballs realitzats per altres empreses i prof.;10,00;0,00;10,00;0,00;0,00;0,00;10,00
489/9243C/20200;Lloguers d’edificis i altres construccions;18.000,00;0,00;18.000,00;18.032,10;14.800,53;3.231,57;-32,10
489/9243C/22100;Energia elèctrica;11.648,00;0,00;11.648,00;10.869,54;10.825,37;44,17;778,46
489/9243C/22101;Aigua;17.893,83;0,00;17.893,83;57.317,50;1.092,24;56.225,26;-39.423,67
489/9243C/22102;Gas;4.852,87;0,00;4.852,87;17.528,00;17.528,00;0,00;-12.675,13
489/9243C/22606;Reunions, conferències i cursos;1.500,00;0,00;1.500,00;435,00;435,00;0,00;1.065,00
489/9243C/22699;Altres despeses diverses;3.500,00;-1.477,92;2.022,08;0,00;0,00;0,00;2.022,08
489/9243C/48200;Transf. corrents institucions sense ànim de lucre;30.000,00;18.890,92;48.890,92;35.680,12;18.890,92;16.789,20;13.210,80
489/9250A/12001;Salaris del Grup A2;12.906,52;-44,75;12.861,77;12.315,43;12.315,43;0,00;546,34
489/9250A/12003;Salaris del Grup C1;29.654,52;0,00;29.654,52;311.033,11;311.033,11;0,00;-281.378,59
489/9250A/12004;Salaris del Grup C2;365.127,73;-157,44;364.970,29;57.609,98;57.609,98;0,00;307.360,31
489/9250A/12005;Salaris del Grup E;15.357,16;0,00;15.357,16;18.850,03;18.850,03;0,00;-3.492,87
489/9250A/12006;Triennis;82.971,77;-12,98;82.958,79;72.123,10;72.123,10;0,00;10.835,69
489/9250A/12100;Complement de destí;183.765,24;-102,02;183.663,22;182.431,29;182.431,29;0,00;1.231,93
489/9250A/12101;Complement  específic;313.672,92;-175,51;313.497,41;329.569,00;329.569,00;0,00;-16.071,59
489/9250A/12103;Altres complements;154.658,94;0,00;154.658,94;161.273,62;161.273,62;0,00;-6.614,68
489/9250A/13000;Retribucions bàsiques;27.079,60;0,00;27.079,60;26.500,37;26.500,37;0,00;579,23
489/9250A/15000;Productivitat;24.530,65;0,00;24.530,65;1.800,53;1.800,53;0,00;22.730,12
489/9250A/16000;Seguretat social;342.619,72;-204,62;342.415,10;324.466,98;324.466,98;0,00;17.948,12
489/9250A/22001;Premsa, revistes, llibres i altres publicacions;560,00;0,00;560,00;279,69;279,69;0,00;280,31
489/9250A/22201;Comunicacions postals;10,00;0,00;10,00;10,00;10,00;0,00;0,00
489/9250A/22699;Altres despeses diverses;250,00;0,00;250,00;0,00;0,00;0,00;250,00
489/9250A/2270001;Contractes de neteja;18.979,42;0,00;18.979,42;18.332,40;18.332,40;0,00;647,02
490/1300A/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;14.151,39;14.151,39;0,00;525,93
490/1300A/12004;Salaris del Grup C2;67.028,64;-83,88;66.944,76;62.331,05;62.331,05;0,00;4.613,71
490/1300A/12006;Triennis;6.021,40;0,00;6.021,40;5.282,85;5.282,85;0,00;738,55
490/1300A/12100;Complement de destí;38.831,16;-42,69;38.788,47;38.764,07;38.764,07;0,00;24,40
490/1300A/12101;Complement  específic;83.382,00;-80,49;83.301,51;87.100,55;87.100,55;0,00;-3.799,04
490/1300A/12103;Altres complements;32.041,50;0,00;32.041,50;27.256,00;27.256,00;0,00;4.785,50
490/1300A/15000;Productivitat;4.937,48;0,00;4.937,48;218,35;218,35;0,00;4.719,13
490/1300A/15300;Complement de dedicació especial;10.912,00;0,00;10.912,00;10.912,00;10.912,00;0,00;0,00
490/1300A/16000;Seguretat social;57.799,85;-53,22;57.746,63;59.943,65;59.943,65;0,00;-2.197,02
490/1300A/20400;Lloguer de material de transport;36.589,44;310,08;36.899,52;36.899,52;27.519,60;9.379,92;0,00
490/1300A/21900;Altre immobilitzat material;6.208,00;0,00;6.208,00;2.989,20;2.976,12;13,08;3.218,80
490/1300A/22001;Premsa, revistes, llibres i altres publicacions;680,00;0,00;680,00;2.090,24;671,60;1.418,64;-1.410,24
490/1300A/22100;Energia elèctrica;87.507,00;0,00;87.507,00;70.383,00;67.676,85;2.706,15;17.124,00
490/1300A/22101;Aigua;2.373,77;0,00;2.373,77;72,96;72,96;0,00;2.300,81
490/1300A/22102;Gas;14.858,29;0,00;14.858,29;8.704,99;6.967,19;1.737,80;6.153,30
490/1300A/22104;Vestuari;94.301,50;0,00;94.301,50;95.965,24;89.076,50;6.888,74;-1.663,74
490/1300A/22199;Altres subministraments;8.328,00;-950,00;7.378,00;1.408,58;506,16;902,42;5.969,42
490/1300A/22200;Serveis de Telecomunicacions;66.368,39;0,00;66.368,39;66.368,39;66.368,39;0,00;0,00
490/1300A/22201;Comunicacions postals;2.000,00;0,00;2.000,00;2.000,00;2.000,00;0,00;0,00
490/1300A/22604;Jurídics, contenciosos;27.227,50;0,00;27.227,50;25.454,34;18.847,92;6.606,42;1.773,16
490/1300A/22699;Altres despeses diverses;28.521,00;0,00;28.521,00;20.363,20;16.817,01;3.546,19;8.157,80
490/1300A/2270001;Contractes de neteja;0,00;0,00;0,00;0,00;0,00;0,00;0,00
