"Ejercicio","TipoVehículo","MarcaModelo","NumBastidor","POTENCIA_FISCAL","FECHA_MATRICULACION","tipoBeneficio","desc_tipo_beneficio","porcentajeBeneficio"
2016,"TURISMO","AUDI A3 1.9 TDI 5V   4P","WAUZZZ8P26A098788","12.89","15/12/2005",,"",
2016,"TURISMO","RENAULT MEGANE","VF1JMRF0532061727","11.02","06/10/2004","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","FORD MONDEO","WF04XXGBB41C16646","13.3","12/04/2002",,"",
2016,"TURISMO","CITROEN C15 19D","VF7VDWT0002WT2385","12.78","14/02/2002",,"",
2016,"TURISMO","PEUGEOT 508 ALLURE HSI","VF38DRHF8AL034855","13.3","28/04/2011",,"",
2016,"TURISMO","SEAT IBIZA 1.9 D. 5P","VSSZZZ6KZWR164866","12.89","29/04/1998",,"",
2016,"TURISMO","AUDI A4 2 5 TDI AVANT","WAUZZZ8E42A227137","17.88","10/08/2005",,"",
2016,"TURISMO","RENAULT LAGUNA","VF1BGRG0631611537","12.78","21/05/2004",,"",
2016,"TURISMO","PEUGEOT 208 5P STYL 1.4","VF3CC8HR0FT006255","10.74","06/02/2015",,"",
2016,"VEHÍCULO MIXTO ADAPTABLE","PEUGEOT PART TEPE ACT HDI 92","VF37J9HP0FN503839","11.47","26/03/2015",,"",
2016,"CAMIÓN FURGON","VOLKSWAGEN CRAFTER 35","WV1ZZZ2EZ86004860","16.48","30/04/2008",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","KAWASAKI NINJA ZX 6R","JKAZX600PPA020729","6.46","03/07/2008",,"",
2016,"TURISMO","MERCEDES-BENZ CLA 220 D","WDD1173031N314602","13.88","12/11/2015",,"",
2016,"TURISMO","VOLKSWAGEN GOLF","WVWZZZ1KZ8W199504","13.19","25/02/2008",,"",
2016,"TODO TERRENO","JAGUAR LAND ROV RANGE ROVER SPORT","SALWA2KF3GA633514","19.99","30/11/2015",,"",
2016,"FURGONETA","RENAULT KANGOO","VF1FW1ABE45335798","11.02","31/05/2011",,"",
2016,"TURISMO","CITROEN C8 CLLECT HDI120","VF7EBRHKH13361844","13.31","14/03/2008",,"",
2016,"TURISMO","RENAULT CLIO","VF15RKJ0A53887388","11.02","20/11/2015",,"",
2016,"TURISMO","NISSAN NISSAN JUKE","SJNFCAF15U7084213","11.03","27/02/2015",,"",
2016,"TURISMO","MINI ONE D","WMWXN110703B50089","9.97","30/11/2015",,"",
2016,"TURISMO","KIA RIO 1.3","KNEDC241226070373","10.48","04/07/2002",,"",
2016,"TURISMO","MERCEDES C 200","WDB2030421A403491","12.48","10/07/2002",,"",
2016,"VEHÍCULO MIXTO ADAPTABLE","PEUGEOT PARTNER 1.9","VF3GJWJYB95017680","12.78","25/03/2003",,"",
2016,"TURISMO","CITROEN XSARA PICASSO 20","VF7CHRHYA38889955","13.3","23/11/2000",,"",
2016,"TODO TERRENO","SUZUKI JIMNY","JSAFJB53V00204417","11.03","04/07/2005",,"",
2016,"TURISMO","OPEL CORSA","W0L0SDL68E4254506","10.74","04/08/2014",,"",
2016,"TURISMO","OPEL CORSA","W0L0SDL68E4205945","9.94","13/08/2014",,"",
2016,"TURISMO","BMW X5 XDRIVE30D","WBAFF41030L147648","19.94","22/10/2009",,"",
2016,"TURISMO","FORD C-MAX","WF0JXXGCBJEM48138","7.81","13/08/2014",,"",
2016,"TURISMO","BMW 318D MAN","WBAVC11070VE08628","13.3","21/04/2006","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","LANCIA LANCIA PHEDRA","ZLA17900013399322","14.01","25/03/2010",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","KYMCO SUPER DINK 125","RFBV21000D1517604","1.45","27/05/2014",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","PIAGGIO VESPA GTS SUPER 125 IE","ZAPM4530000030508","1.44","26/06/2014",,"",
2016,"TURISMO","PEUGEOT 307 1.6","VF33CNFUL83944490","11.59","08/03/2005","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","SEAT IBIZA","VSSZZZ6JZER029969","8.72","04/03/2014",,"",
2016,"TURISMO","SEAT IBIZA ST","VSSZZZ6JZER036284","11.64","04/03/2014",,"",
2016,"TURISMO","FORD KUGA","WF0AXXWPMADK69252","13.3","30/10/2013",,"",
2016,"TURISMO","RENAULT MEGANE","VF1BZ0V0643724365","11.64","27/07/2010",,"",
2016,"TURISMO","SEAT ALTEA XL","VSSZZZ5PZFR000290","11.64","13/08/2014",,"",
2016,"TURISMO","NISSAN NISSAN NOTE","SJNTCAE12U1061335","11.03","13/08/2014",,"",
2016,"TURISMO","VOLKSWAGEN POLO TDI","WVWZZZ6NZ1Y404276","9.67","05/11/2001",,"",
2016,"TURISMO","RENAULT GRAND MODUS 1.5","VF1JP0FF539684870","11.02","28/04/2008",,"",
2016,"TURISMO","HYUNDAI ATOS PRIME","KMHAH51GP2U212436","8.78","28/09/2001","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"MOTOCICLETA DE 2 RUEDAS","DAELIM VL125","KMYBA1BLSF1901041","1.44","04/09/2014",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","PIAGGIO X7 EVO 125 I.E.","ZAPM6210100004014","1.44","04/09/2014",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","YAMAHA MAJESTY S","RKRSE811000005282","1.45","30/12/2014",,"",
2016,"TURISMO","AUDI A6 2 8 5V","WAUZZZ4BZYN030480","19.04","05/10/1999",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","VESPA 75 CC","PN9327363",".01","10/03/1981",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","SANGLAS 400","13455","2.99","14/02/1975","VH","VEHICULO HISTORICO","100"
2016,"TURISMO","FIAT FIAT 500L","ZFA19900005168233","10.03","23/09/2014",,"",
2016,"TURISMO","VOLKSWAGEN GOLF","WVWZZZ1KZ8W220252","10.7","12/02/2008",,"",
2016,"TURISMO","CITROEN NC4PITHP155INTENV 5P","VF73D5FV8EJ779144","11.64","10/09/2014",,"",
2016,"CAMIÓN ARTICULADO FRIGOR","SCANIA P 270 DB4X2MNA","VLUP4X20009134039","35.58","08/08/2008",,"",
2016,"TURISMO","FORD FIESTA","WF0JXXWPJJCC78709","10.74","07/06/2012",,"",
2016,"TURISMO","KIA CEE'D","U5YHM311AFL021620","10.74","18/09/2014",,"",
2016,"FURGONETA","RENAULT TRAFIC","VF14FL00250939805","11.64","15/09/2014",,"",
2016,"TURISMO","RENAULT TWINGO","VF1CNJ60550961930","9.54","29/09/2014",,"",
2016,"TURISMO","FIAT STILO","ZFA19200000577024","12.95","10/08/2005",,"",
2016,"TURISMO","AUSTIN ROVER MINI CITY E","SAXXL2S1021386399","8.78","04/11/2014",,"",
2016,"TURISMO","MERCEDES CLK 270 CDI","WDB2093161F030273","17.38","14/05/2008",,"",
2016,"TURISMO","VOLKSWAGEN GOLF 1.9","WVWZZZ1KZ7W165532","12.89","23/04/2007",,"",
2016,"TURISMO","PORSCHE 911 CARRERA 4","WP0ZZZ96ZMS404275","22.2","24/07/1997",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","HONDA CBR 900 RR","JH2SC50A42M004304","8.54","26/03/2002",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","PIAGGIO BEVERLY 125 TOURER","ZAPM2890100005809","1.44","06/07/2009",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","SANYOU SY125T-26","LZBTX5R04E1103009","1.99","04/02/2015",,"",
2016,"TURISMO","FIAT FIAT PUNTO","ZFA1990000P104858","10","06/02/2015",,"",
2016,"TURISMO","PEUGEOT 106 XND","VF31AK9B250566895","10.57","01/12/1993",,"",
2016,"TURISMO","PEUGEOT 406 D9 SR 1 8","VF38BLFYE80832769","12.34","31/05/1999",,"",
2016,"TURISMO","BMW 318IS","WBAAF91010AD07659","12.48","06/02/1990","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"MOTOCICLETA DE 2 RUEDAS","DUCATI MONSTER 821 DARK","ZDMM604AAEB006119","5.92","28/01/2015",,"",
2016,"TURISMO","MASERATI BITURRO","ZAM331B00EB107608","17.86","18/11/2004",,"",
2016,"TURISMO","CITROEN C4CA BHDI 100 SHINE","VF70BBHY3FE511119","11.47","27/02/2015",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","YAMAHA XT600E","JYADJ021000035617","3.69","13/06/2003",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","SUZUKI GSX R600","JS1CE111100115962","6.46","11/07/2007",,"",
2016,"TURISMO","FORD FOCUS","WF0PXXWPDP9B26678","11.63","29/05/2009",,"",
2016,"TURISMO","RENAULT FUEGO GTX","VF1136300E0003016","13.29","09/10/1985","VH","VEHICULO HISTORICO","100"
2016,"MOTOCICLETA DE 2 RUEDAS","KYMCO SUPER DINK 125 ABS","RFBV21010C3302339","1.45","05/11/2012",,"",
2016,"CICLOMOTOR DE 2 RUEDAS","DAELIM S FIVE","KMYSE1B4S6K028752","0","15/09/2006",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","HONDA CB500","ZDCPC35A0VF100482","4.39","20/12/1996",,"",
2016,"TURISMO","SEAT IBIZA II","VSSZZZ6LZ2R030864","10.7","14/05/2002",,"",
2016,"TURISMO","FORD PROBE","1FDCT22B3P5198281","17.89","11/10/1993",,"",
2016,"TURISMO","RENAULT R CLIO","VF1BB0E0F19865118","12.79","20/10/1999",,"",
2016,"TURISMO","VOLKSWAGEN GOLF 1.9 D","WVWZZZ1HZSB089660","12.89","08/06/1995",,"",
2016,"TURISMO","BMW 525 TDS","WBAHA91070GK73685","17.89",,,"",
2016,"MOTOCICLETA DE 2 RUEDAS","YAMAHA 3YT,XT350","VTL3YTS00PA015551","2.67","14/09/1994",,"",
2016,"TURISMO","HONDA CIVIC CRX VTI","JHMEG21900S200761","11.63",,,"",
2016,"TURISMO","FIAT PANDA 4X4 SISLEY","ZFA141A0004560928","8.8",,,"",
2016,"MOTOCICLETA DE 2 RUEDAS","YAMAHA YP125R","VG5SE681000005812","1.45","20/03/2014",,"",
2016,"TURISMO","VOLKSWAGEN GOLF","WVWZZZAUZDW036720","11.64",,,"",
2016,"MOTOCICLETA DE 2 RUEDAS","KYMCO GRAND DINK 125","RFBS40014D1107624","1.45","15/10/2013",,"",
2016,"TURISMO","DAEWOO LANOS","KLATF08C12B742754","10.51",,,"",
2016,"VEHICULO MIXTO ADAPTABLE","DACIA DOKKER","UU10SDCL549603368","11.02","18/10/2013",,"",
2016,"FURGONETA","CITROEN BERLINGO","VF7GB9HWC9N032310","11.47",,,"",
2016,"MOTOCICLETA DE 2 RUEDAS","TRIUMPH STREET TRIPLE","SMTTMD40668327832","6.18",,,"",
2016,"TURISMO","ALFA ROMEO ALFA 147","ZAR93700003195798","11.63",,,"",
2016,"TURISMO","VOLKSWAGEN POLO","WVWZZZ6RZEY085863","9.78","01/10/2013",,"",
2016,"TURISMO","PEUGEOT 208","VF3CA9HD8CW032312","11.47",,,"",
2016,"TURISMO","VOLKSWAGEN GOLF","WVWZZZ1JZ3W624317","11.63",,,"",
2016,"MOTOCICLETA DE 2 RUEDAS","KYMCO SUPER DINK 125","RFBV21000D1517118","1.45","23/10/2013",,"",
2016,"TURISMO","SMART FORTWO COUPE MHD","WME4513801K485998","7.83",,,"",
2016,"FURGONETA","MERCEDES-BENZ SPRINTER","WDB9066331S845778","13.88","15/10/2013",,"",
2016,"TURISMO","PEUGEOT 206","VF32A8HXF42387262","10.75",,,"",
2016,"TURISMO","SKODA OCTAVIA COMBI 2.0 TDI","TMBGE61ZX62221781","13.19","28/02/2006",,"",
2016,"CAMIÓN FURGÓN","PEUGEOT PARTNER 1.9","VF3GBWJYB96001902","12.78",,,"",
2016,"MOTOCICLETA DE 2 RUEDAS","SUZUKI AN400","JS1AU111100123195","2.84",,,"",
2016,"TURISMO","OPEL ZAFIRA","W0L0AHM75E2003287","12.02","20/09/2013",,"",
2016,"TURISMO","FIAT FIAT PUNTO","ZFA1990000P000812","10","20/09/2013","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","FORD FIESTA","WF0CXXGAKCDC70930","10","27/09/2013",,"",
2016,"CAMIÓN FURGÓN","CITROEN JUMPY 2.0","VF7BZRHXB86253643","13.3",,,"",
2016,"TURISMO","FORD FOCUS","WF0LXXGCBLDG45433","11.47","27/09/2013",,"",
2016,"TURISMO","HONDA CIVIC 5 DR","SHHMB2760WU043723","10.73",,,"",
2016,"TURISMO","PEUGEOT 2008 ACT 1.2 VTI 82","VF3CUHMZ0DY045750","8.72","20/09/2013",,"",
2016,"TURISMO","FORD FOCUS","WF05XXGCD56U76818","12.3",,,"",
2016,"TURISMO","RENAULT MEGANE 1.5","VF1BZ0A0541481485","11.02",,,"",
2016,"TURISMO","SEAT IBIZA","VSSZZZ6JZER038674","9.78","27/09/2013",,"",
2016,"TURISMO","FIAT PUNTO","ZFA19900000077335","10.6",,,"",
2016,"TURISMO","SEAT LEON 19 TDI 5V","VSSZZZ1PZ6R011135","12.89",,,"",
2016,"TURISMO","FORD MONDEO","WF05XXGBB56S72247","13.3",,,"",
2016,"TURISMO","HONDA CIVIC","SHHEP13501U012072","10.73",,,"",
2016,"TURISMO","CHEVROLET CRUZE","KL1JF35L9EK508587","12.02","17/09/2013",,"",
2016,"FURGONETA","PEUGEOT PARTNER","VF3GB9HWC96300395","11.47",,,"",
2016,"TURISMO","SEAT IBIZA","VSSZZZ6JZDR143611","11.64","01/07/2013",,"",
2016,"TURISMO","VOLKSWAGEN POLO","WVWZZZ6RZEY038200","11.64","17/07/2013",,"",
2016,"TURISMO","FORD KUGA","WF0AXXWPMADA00454","11.63","12/07/2013",,"",
2016,"TURISMO","FORD C-MAX","WF0JXXWPBJCL29395","11.63","12/07/2013",,"",
2016,"TURISMO","VOLKSWAGEN POLO","WVWZZZ6RZEY038819","9.78","19/07/2013",,"",
2016,"TURISMO","CHEVROLET CHEVROLET CRUZE","KL1JF69Y9DK138637","13.3","01/07/2013",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","SUZUKI AN 250","JS1BV111100102074","2.19",,,"",
2016,"TURISMO","FORD S-MAX","WF0SXXGBWSAG40720","13.3",,,"",
2016,"TURISMO","AUDI A3 SPORTBACK","WAUZZZ8V6EA021631","11.64","19/07/2013",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","BMW R 1100 S","WB10422A94ZK84782","6.99",,,"",
2016,"TURISMO","SUBARU LEGACY","JF1BRDLY5DG160832","13.31","26/07/2013",,"",
2016,"TURISMO","PEUGEOT 207  5P HDI 68","VF3WC8HR0DE043607","10.74","24/07/2013",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","DAELIM ROADWIN","KMYBA4BLSAC303574","1.44",,,"",
2016,"TURISMO","SEAT IBIZA","VSSZZZ6LZ8R060368","10.7",,,"",
2016,"TURISMO","FORD FIESTA","WF0AXXGAJAXT86077","10.28",,,"",
2016,"TURISMO","FORD ESCORT 5 PUERTAS","WF0AXXWPAAVD35208","12.48",,,"",
2016,"TURISMO","NISSAN NISSAN QASHQAI","SJNFEAJ10U2637979","11.64",,,"",
2016,"TURISMO","BMW 1ER REIHE","WBAUD91070PA62396","13.3",,,"",
2016,"TURISMO","BMW 320D AUT","WBAPN31080E291931","13.29",,,"",
2016,"VEHICULO MIXTO ADAPTABLE","FORD TRANSIT CONNECT","WF0GXXTTPG7D09134","12.3",,,"",
2016,"TURISMO","FORD FOCUS","WF0AXXWPDA1A02986","12.3",,,"",
2016,"TURISMO","OPEL ASTRA","W0L0AHL4845163268","12.01",,,"",
2016,"TURISMO","VOLKSWAGEN GOLF 1.9","WVWZZZ1KZ7B006797","12.89",,,"",
2016,"MOTOCICLETA DE 2 RUEDAS","PIAGGIO X9 125 EVOLUT","ZAPM2300003513880","1.44",,,"",
2016,"TODO TERRENO","LAND ROVER RANGE ROVER 3.6 T V8","SALLMAM247A247210","25.11",,,"",
2016,"TURISMO","PEUGEOT 207 5P SPORT HDI","VF3WC9HXC9E037582","11.45",,,"",
2016,"TURISMO","NISSAN TIIDA","3N1FDAC11UK419282","11.03",,,"",
2016,"TURISMO","FORD C-MAX","WF0JXXWPBJDR81884","11.47","22/08/2013",,"",
2016,"TURISMO","CITROEN NC5 HDI140SEDUC","VF7RDRHF8BL562633","13.3",,,"",
2016,"CAMIÓN FURGÓN","FORD TRANSIT CONNECT","WF0UXXTTPU6P51007","12.3",,,"",
2016,"TURISMO","FORD FIESTA","F0HXXWPJH3M17409","10.74",,,"",
2016,"TURISMO","MERCEDES CLS 350","WDD2183591A046066","21.91",,,"",
2016,"CAMIÓN FURGÓN","PEUGEOT BOXER 2.2","VF3ZBRMNC17605235","14.01",,,"",
2016,"TURISMO","FIAT SEICENTO","ZFA18700000853210","9.34",,,"",
2016,"CAMIÓN FRIGORÍFICO","RENAULT 270.16C","VF644ACA000011149","30.81",,,"",
2016,"TURISMO","RENAULT RENULT MEGANE","VF1JA0JK518612003","12.79",,,"",
2016,"TURISMO","PEUGEOT 206 5P XRD 19","VF32AWJZT40396580","12.78",,,"",
2016,"TURISMO","RENAULT-MEGANE","VF1BA0NL519279849","12.79",,,"",
2016,"TURISMO","HYUNDAI ATOS 1.0 GLS M 5P","KMHAC51GPWU136820","8.78",,,"",
2016,"CAMIÓN FURGÓN","VOLKSWAGEN FURGON LT 35 2","WV1ZZZ2DZYH010487",,,,"",
2016,"TURISMO","OPEL ASTRA","W0L0TGF48Y6146936","12.02",,,"",
2016,"TURISMO","FORD FOCUS","WF0AXXWPDAXM27799","12.3",,,"",
2016,"TRACTOR","JOHN DEERE 1635EV","089493CE","14.95",,"VA","VEHICULO AGRICOLA","100"
2016,"TURISMO","FORD FIESTA","WF0GXXGAJG9M63192","10.74",,,"",
2016,,"RENAULT MEGANE SCENIC","VF1JA0JM520073911","12.79","16/04/1999","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,,"T.E.C.-WB 495-TSK","WTE1TD600P0001673",,,,"",
2016,,"GUZZI-HISPANIA",,,,"VH","VEHICULO HISTORICO","100"
2016,,"GUZZI-",,,,"VH","VEHICULO HISTORICO","100"
2016,,"INDOX-KASSBOHRER",,,,,"",
2016,,"INTERCONSULT STF1 27 CS",,,,,"",
2016,,"LAMBRETA-",,,,"VH","VEHICULO HISTORICO","100"
2016,,"LUBE","ST7622",,,"VH","VEHICULO HISTORICO","100"
2016,,"GUZZI 65","MGH585107",,,"VH","VEHICULO HISTORICO","100"
2016,"TURISMO","FORD FIESTA","WF0JXXWPJJAY10307","10.74","06/09/2010",,"",
2016,"TURISMO","B.M.W. 320 D","WBAAL71040KE20447","13.12",,,"",
2016,"TURISMO","RENAULT MEGANE SCENIC","VF1JA1U0526035100","12.78",,,"",
2016,"TURISMO","PEUGEOT 307","VF33HNFUB82396971","11.59",,,"",
2016,"TURISMO","FORD FIESTA","VS6AXXWPFATA44845","10.26",,,"",
2016,"TURISMO","HYUNDAI COUPE 1.6 FX","KMHJG31RPXU139545","11.63",,,"",
2016,"TURISMO","HYUNDAI I20","NLHBA51BADZ229247","10.03","20/12/2013",,"",
2016,"TURISMO","NISSAN NISSAN NOTE","SJNTCAE12U1012933","11.03","11/12/2013","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","TOYOTA TOYOTA YARIS","VNKKC3D330A063343","10.58","18/12/2013",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","HONDA EE125EX2","MLHJF28A6A5045389","1.45",,,"",
2016,"TURISMO","SEAT LEON 1.9 TDI 5V","VSSZZZ1MZ1R044011","12.89",,"VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","DACIA LODGY","UU1JSDCL549858829","11.02","30/12/2013",,"",
2016,"TURISMO","CHEVROLET MATIZ","KL1KA484J8C473053","6.83",,,"",
2016,"TURISMO","AUDI AUDI A3 1.8 5V","WAUZZZ8LZWA041709","12.42",,,"",
2016,"VEHÍCULO MIXTO ADAPTABLE","FORD TRANSIT","WF0KXXCPVKVG48441","15.21",,,"",
2016,"TURISMO","PEUGEOT 3065P STYLE 2.0","VF37ARHYE32740912","13.31",,,"",
2016,"MOTOCICLETA DE 2 RUEDAS","DAELIM TRS125 FELLOW NS","KMYSG125FKY403780","1.45",,,"",
2016,"TURISMO","PEUGEOT 206 5P XR 75","VF32AKFWF41751379","10.57",,,"",
2016,"TURISMO","OPEL VECTRA","W0L0ZCF6861093916","12.94",,,"",
2016,"TURISMO","RENAULT LAGUNA 1.5","VF1BT0A0638920696","11.02",,,"",
2016,"TURISMO","FORD FIESTA","WF0HXXWPJH5J64781","10.69",,,"",
2016,"TURISMO","DACIA SANDERO","UU15SDAG349605020","9.54","10/10/2013",,"",
2016,"TURISMO","NISSAN NISSAN JUKE","SJNFBAF15U6433162","11.64","15/10/2013","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","HYUNDAI IX35","TMAJU81UADJ470777","12.02","01/10/2013",,"",
2016,"TURISMO","VOLKSWAGEN TOURAN","WVGZZZ1TZEW033079","13.19","30/10/2013",,"",
2016,"FURGONETA","PEUGEOT EXP CB MIXTO L2 125","VF3XBAHZ8DZ046235","13.3","30/10/2013","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","FIAT FIAT 500L","ZFA19900005091744","11.64","18/10/2013",,"",
2016,"TURISMO","FIAT FIAT BRAVO","ZFA19800004373545","11.64","28/10/2013","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"MOTOCICLETA DE 2 RUEDAS","SUZUKI GS500","VTTBK211100102244","4.32",,,"",
2016,"TURISMO","CITROEN C3 11I","VF7FCHFXC28568479","9.42","22/12/2005",,"",
2016,"TURISMO","A.U.D.I. A4 CABRIO 2.5 TDI","WAUZZZ8H73K025740","17.88",,,"",
2016,"TURISMO","BMW 318D","WBA3D11070J624617","13.29","03/10/2013",,"",
2016,"CAMIÓN CAJA","NISSAN ATLEON","VWAWETTK063429192",,"05/09/2006",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","PIAGGIO M36","ZAPM3660100029687",,"18/10/2013",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","KYMCO","LC2C20000D2601608",,"18/10/2013",,"",
2016,"TURISMO","AUDI A3","WAUZZZ8V7EA045727","11.64","11/09/2013",,"",
2016,"CAMIÓN CAJA","NISSAN NISSAN ATLEON","VWANFTTK074018467","16.82",,,"",
2016,"FURGONETA","PEUGEOT BIPPER FG 1.3 HDI 75","VF3AAFHZ0D8402294","10.03","11/09/2013",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","PEUGEOT SATELIS","VGAJ2BACAC0131035","1.45","11/09/2013",,"",
2016,"TURISMO","SEAT CORDOBA","VSSZZZ6KZ2R204535","10.7",,,"",
2016,"TURISMO","FORD FOCUS","WF0PXXGCDP7P56630","11.47",,,"",
2016,"TURISMO","OPEL CORSA","W0L0SDL6894138147","10.02",,,"",
2016,"TURISMO","RENAULT CLIO","VF1BR1S0H49123733","9.54","11/09/2013",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","YAMAHA YP125RA","VG5SE644000003938","1.56","26/09/2013",,"",
2016,"TURISMO","TOYOTA TOYOTA YARIS","VNKKL3D320A079744","7.82","05/09/2013",,"",
2016,"CICLOMOTOR DE 2 RUEDAS","DERBI DIABLO","615182","0","09/11/2001",,"",
2016,"CICLOMOTOR DE 2 RUEDAS","PEUGEOT VCLIC","LAEAGZ4808B992714","1.15","22/07/2008",,"",
2016,"TURISMO","NISSAN PRIMERA","SJNBEAP12U0017538","14.03","26/04/2002",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","YAMAHA YZFÑR125","VG5RE061000015617","1.45","12/12/2008",,"",
2016,"VEHÍCULO MIXTO ADAPTABLE","OPEL VIVARO","W0LJ7BHA68V626815","13.29","17/09/2008",,"",
2016,"VEHÍCULO MIXTO ADAPTABLE","RENAULT RENAULT KANGOO D","VF1KC0VAF24351355","12.78","03/05/2001",,"",
2016,"TURISMO","RENAULT R. LAGUNA","VF1B56J0521356968","12.78","28/04/2000",,"",
2016,"TURISMO","VOLKSWAGEN GOLF 1.6 2P 5V","WVWZZZ1JZXW683638","11.62","15/06/1999",,"",
2016,"TURISMO","PEUGEOT 306 3P GRAFFIC 1","VF37CNFZE32651597","11.59","11/03/1999",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","HONDA SILVER WING","JH2PF01A21K012426","4.81","29/08/2003",,"",
2016,"TURISMO","VOLKSWAGEN GOLF","WVWZZZAUZDW101523","11.64","27/03/2013",,"",
2016,"TURISMO","SEAT IBIZA","VSSZZZ6JZER125806","9.78","11/07/2014","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","DACIA DOKKER","UU10SDA4550964848","11.02","30/07/2014",,"",
2016,"TURISMO","VOLKSWAGEN TIGUAN","WVGZZZ5NZFW000479","13.19","01/07/2014",,"",
2016,"TURISMO","OPEL CORSA","W0L0SDL68D4167458","9.94","09/05/2013",,"",
2016,"TURISMO","CITROEN C2","VF7JM8HZC97443104","10.74","26/01/2007",,"",
2016,"TURISMO","BMW X5 3 0 D","WBAFA71060LN16809","19.68","28/05/2002",,"",
2016,"TURISMO","VOLKSWAGEN BEETLE","WVWZZZ16ZEM661863","11.64","18/07/2014",,"",
2016,"MOTOCICLETA DE 2 RUEDAS","YAMAHA YP125","VTLSE321000012934","1.45","21/09/2006",,"",
2016,"TURISMO","OPEL ASTRA-A-HNB","W0L0AHL699G070705","12.01","06/07/2009","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","RENAULT MEGANE","VF1JMSE0636994579","11.02","04/12/2006",,"",
2016,"TURISMO","DACIA DOKKER","UU10SDA4550751827","11.02","15/07/2014",,"",
2016,"TURISMO","AUDI A 4","WAUZZZ8E34A122740","12.89","18/05/2007","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","AUDI A1","WAUZZZ8X2EB122581","9.78","18/06/2014","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"TURISMO","NISSAN NISSAN QASHQAI","SJNFAAJ11U1053630","11.03","27/06/2014",,"",
2016,"TURISMO","AUDI A1","WAUZZZ8X2EB116697","11.64","12/06/2014",,"",
2016,"TURISMO","AUDI A1 SPORTBACK","WAUZZZ8X9EB121122","9.78","12/06/2014",,"",
2016,"TURISMO","SEAT LEON","VSSZZZ1PZBR056003","11.64","07/04/2011",,"",
2016,"TURISMO","OPEL VECTRA","W0L0ZCF6861024364","12.94","21/11/2005",,"",
2016,"TURISMO","DACIA SANDERO","UU15SDCL550503234","11.02","06/06/2014",,"",
2016,"TURISMO","PEUGEOT 207  5P HDI 68","VF3WC8HR0EE010209","10.74","30/06/2014","VM","VEHÍCULOS DISCAPACITADOS","100"
2016,"CAMIÓN CAJA","ISUZU TFR86SEN","MPATFR86H8H542022","15.22","30/09/2008",,"",
2016,"TURISMO","KIA CEE'D","U5YHN316AEL013658","11.57","27/06/2014",,"",
2016,"TURISMO","PEUGEOT 206","VF32A8HXF44197465","10.75","08/07/2004",,"",
2016,"TURISMO","VOLKSWAGEN GOLF","WVWZZZAUZEW410563","11.64","04/06/2014",,"",
2016,"TURISMO","PEUGEOT 208 5P ACC1.2PURET82","VF3CCHMZ0ET100149","8.73","20/06/2014",,"",
2016,"TURISMO","SEAT LEON","VSSZZZ1PZCR041039","11.64","24/05/2012",,"",
2016,"TURISMO","FORD FOCUS","WF05XXGCD57K09937","12.49","10/07/2007",,"",
2016,"TURISMO","CITROEN C4 1.6","VF7LCNFUC74489742","11.59","18/09/2006",,"",
2016,"TURISMO","HYUNDAI I30","TMADC51CAAJ063655","10.73","01/10/2009",,"",
