"Expediente","Departamento","Trámite","Fecha Inicio","N. Registro","Año"
"13860/2016/GEN","Unitat de transparència i participació","OPRE-006 Justificación de la subvención",02/11/16,"2016032757","2016"
"13861/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",02/11/16,"2016032717","2016"
"13862/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",02/11/16,"2016032832","2016"
"13863/2016/GEN","Unitat de transparència i participació","OPRE-006 Justificación de la subvención",02/11/16,"2016032763","2016"
"13864/2016/GEN","Unitat de transparència i participació","OPRE-006 Justificación de la subvención",02/11/16,"2016032778","2016"
"13865/2016/GEN","Unitat Gestió de Personal","RRHHI-013 Vacaciones",02/11/16,"2016032839","2016"
"13866/2016/GEN","Unitat de transparència i participació","OPRE-006 Justificación de la subvención",02/11/16,"2016032773","2016"
"13867/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",02/11/16,"2016032638","2016"
"13868/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",02/11/16,"2016032719","2016"
"13869/2016/GEN","Unitat de transparència i participació","OPRE-006 Justificación de la subvención",02/11/16,"2016032764","2016"
"13870/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",02/11/16,"2016032720","2016"
"13871/2016/GEN","Unitat de transparència i participació","OPRE-006 Justificación de la subvención",02/11/16,"2016032769","2016"
"13872/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",02/11/16,"2016032779","2016"
"13873/2016/GEN","Unitat de transparència i participació","OPRE-006 Justificación de la subvención",02/11/16,"2016032746","2016"
"13874/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",02/11/16,"2016032730","2016"
"13875/2016/GEN","Servici de Contratació i Compres","CONT-007 Contrato de suministro",02/11/16,"-","2016"
"13876/2016/GEN","Unitat Relacions Laborals, nòmines i Seguretat Social","RRHH-007 Prácticas formativas y universidad",02/11/16,"-","2016"
"13877/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",02/11/16,"2016032795","2016"
"13878/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",02/11/16,"2016032831","2016"
"13879/2016/GEN","Secció Àrea Técnica. Benestar Social","Procés General - Programes-Familia-Infancia",02/11/16,"-","2016"
"13880/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",02/11/16,"2016032836","2016"
"13881/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",02/11/16,"2016032816","2016"
"13882/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-005 OCUPACIÓN DE LA VÍA PÚBLICA",02/11/16,"2016032714","2016"
"13883/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",02/11/16,"2016032817","2016"
"13884/2016/GEN","Unidad Secretaria General del Pleno","SGPL-003 Mociones de grupos políticos",02/11/16,"-","2016"
"13885/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-005 OCUPACIÓN DE LA VÍA PÚBLICA",02/11/16,"2016032507","2016"
"13886/2016/GEN","Unitat d'Educació","Proceso General",02/11/16,"-","2016"
"13887/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","PROCESO GENERAL MOVILIDAD",02/11/16,"2016031615","2016"
"13888/2016/GEN","Secretario General del Pleno","Procés General Alcaldía - Secretaria General del Pleno",02/11/16,"-","2016"
"13889/2016/GEN","Negociat Benestar Social","SSCB-023 Documentación procedente de otros organismos públicos",02/11/16,"2016032501","2016"
"13890/2016/GEN","Unitat Gestió de Personal","Proces General - RRHH",02/11/16,"-","2016"
"13891/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-003 SEÑALIZACIÓN VIARIA",02/11/16,"-","2016"
"13892/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-003 SEÑALIZACIÓN VIARIA",02/11/16,"-","2016"
"13893/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-003 SEÑALIZACIÓN VIARIA",02/11/16,"-","2016"
"13894/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-003 SEÑALIZACIÓN VIARIA",02/11/16,"-","2016"
"13895/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-003 SEÑALIZACIÓN VIARIA",02/11/16,"-","2016"
"13896/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-003 SEÑALIZACIÓN VIARIA",02/11/16,"-","2016"
"13897/2016/GEN","Secció Medi Ambient","MEDI-007 CERTIFICACIONES SERVICIOS URBANOS",02/11/16,"2016032869","2016"
"13898/2016/GEN","Unitat Tributs No Periodics","TESO-029 Liquidación del Impuesto sobre Incremento de Valor de los Terrenos de Naturaleza Urbana",02/11/16,"-","2016"
"13899/2016/GEN","Secció Medi Ambient","MEDI-007 CERTIFICACIONES SERVICIOS URBANOS",02/11/16,"2016032887","2016"
"13900/2016/GEN","Secció Medi Ambient","MEDI-007 CERTIFICACIONES SERVICIOS URBANOS",02/11/16,"2016032888","2016"
"13901/2016/GEN","Protecció Civil","Procéss General - Protecció Civil",02/11/16,"-","2016"
"13902/2016/GEN","Unitat d'Educació","Proceso General",02/11/16,"-","2016"
"13903/2016/GEN","Unitat Gestió de Personal","Proces General - RRHH",02/11/16,"2015039862","2016"
"13904/2016/GEN","Unitat Administrativa de Llicencies","INSTÀNCIA GENERAL",02/11/16,"2016032481","2016"
"13905/2016/GEN","Negociat Benestar Social","SSCB-008 Informe de disponibilidad de vivienda para reagrupamiento familiar",02/11/16,"2016032578","2016"
"13906/2016/GEN","Unitat de Comptabilitat","INTEI-015 Aprobación de facturas",02/11/16,"-","2016"
"13907/2016/GEN","Unitat d'Educació","Proceso General",02/11/16,"-","2016"
"13908/2016/GEN","Unitat Administrativa Disciplina Urbanística","URBA-018 INFORMES URBANÍSTICOS",02/11/16,"2016032628","2016"
"13909/2016/GEN","Unitat Administrativa de Llicencies","URBA-102 Obras sujetas a declaración responsable",02/11/16,"2016032563","2016"
"13910/2016/GEN","Unitat de transparència i participació","OPRE-006 Justificación de la subvención",02/11/16,"2016032879","2016"
"13911/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","INCM-015 CESIÓN PUESTOS DE MERCADOS",02/11/16,"2016031678","2016"
"13912/2016/GEN","Unitat de transparència i participació","OPRE-006 Justificación de la subvención",02/11/16,"2016032747","2016"
"13913/2016/GEN","Fundació Esportiva Municipal","Trámite para Fundació Esportiva Municipal",03/11/16,"-","2016"
"13914/2016/GEN","Unitat administrativa area urbanisme","URBA-114 Autorización para tala de arbolado en parcela privada",03/11/16,"2016032916","2016"
"13915/2016/GEN","Unitat administrativa area urbanisme","URBA-131 Licencia de obras que afecte a dominio público (canalizaciones, instalación de tendidos aéreos, obras en vía pública)",03/11/16,"2016032959","2016"
"13916/2016/GEN","Unitat Gestió de Personal","RRHHI-007 Anticipos de nómina",03/11/16,"2016032921","2016"
"13917/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","INSTÀNCIA GENERAL",03/11/16,"2016032548","2016"
"13918/2016/GEN","Servici de Modernització Tecnològica i Informàtica","MODE-001 Martenimientos",03/11/16,"-","2016"
"13919/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",03/11/16,"2016032857","2016"
"13920/2016/GEN","Negociat Benestar Social","SSCB-025 Ayudas para tratamientos médicos crónicos",03/11/16,"2016032965","2016"
"13921/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","PROCESO GENERAL MOVILIDAD",03/11/16,"-","2016"
"13922/2016/GEN","Unitat Administrativa de Sanitat","SACD-011 Infracción tenencia de animales de compañía y animales de raza potencialmente peligrosa",03/11/16,"-","2016"
"13923/2016/GEN","Secció Medi Ambient","MEDI-008 INCIDENCIAS SERVICIOS URBANOS",03/11/16,"2016032274","2016"
"13924/2016/GEN","Servici de Contratació i Compres","CONT-006 Contracte de serveis",03/11/16,"2016032922","2016"
"13925/2016/GEN","Secretario General del Pleno","Procés General - Sanitat",03/11/16,"-","2016"
"13926/2016/GEN","Unitat dEstadistica","ESTD-002 CERTIFICADO DE EMPADRONAMIENTO HISTÓRICO",03/11/16,"2016032938","2016"
"13927/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-005 OCUPACIÓN DE LA VÍA PÚBLICA",03/11/16,"2016033021","2016"
"13928/2016/GEN","Fundació Esportiva Municipal","Trámite para Fundació Esportiva Municipal",03/11/16,"2016032978","2016"
"13929/2016/GEN","Lletrat","INSTÀNCIA GENERAL",03/11/16,"2016031838","2016"
"13930/2016/GEN","Negociat Benestar Social","Procés General -BS",03/11/16,"-","2016"
"13931/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",04/11/16,"2016032997","2016"
"13932/2016/GEN","Negociat Benestar Social","SSCB-025 Ayudas para tratamientos médicos crónicos",04/11/16,"2016032984","2016"
"13933/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",04/11/16,"2016033000","2016"
"13934/2016/GEN","Unitat Secretaria General núm. 1","UORJ-001 CELEBRACIÓN DE BODA",04/11/16,"2016032947","2016"
"13935/2016/GEN","Secció Àrea Técnica. Benestar Social","Procés General - Programes-Familia-Infancia",04/11/16,"-","2016"
"13936/2016/GEN","Festes i Entitats populars","FEST-001 AUTORIZACIÓN DE EVENTOS DE FIESTAS Y ENTIDADES POPULARES",04/11/16,"2016033034","2016"
"13937/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",04/11/16,"2016033004","2016"
"13938/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","PROCESO GENERAL MOVILIDAD",04/11/16,"-","2016"
"13939/2016/GEN","Negociat Benestar Social","SSCB-026 Prestaciones económicas de alquiler social",04/11/16,"2016032544","2016"
"13940/2016/GEN","Lletrat","LTRA-001 Documentación procedente de otros organismos públicos",04/11/16,"2016033025","2016"
"13941/2016/GEN","Negociat Benestar Social","SSCB-026 Prestaciones económicas de alquiler social",04/11/16,"2016032743","2016"
"13942/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","PROCESO GENERAL MOVILIDAD",04/11/16,"2016033016","2016"
"13943/2016/GEN","Unitat Secretaria General núm. 1","UORJ-003 UTILIZACIÓN DE INSTALACIONES Y EDIFICIOS MUNICIPALES",04/11/16,"2016032981","2016"
"13944/2016/GEN","Unitat Secretaria General núm. 1","UORJ-015 Autorización utilización edificios e inmuebles municipales",04/11/16,"2016032992","2016"
"13945/2016/GEN","Protecció Civil","INSTÀNCIA GENERAL",04/11/16,"2016032212","2016"
"13946/2016/GEN","Unitat Administrativa de Sanitat","Procés General - Sanitat",04/11/16,"-","2016"
"13947/2016/GEN","Tresoreria","Procés General - Hisenda",04/11/16,"2016032460","2016"
"13948/2016/GEN","Servici de Modernització Tecnològica i Informàtica","MODE-007 Servicios",04/11/16,"-","2016"
"13949/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",04/11/16,"-","2016"
"13950/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",04/11/16,"-","2016"
"13951/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",04/11/16,"2016033070","2016"
"13952/2016/GEN","Unitat d'Educació","Proceso General",04/11/16,"-","2016"
"13953/2016/GEN","Desenvolupament econòmic i social, ocupació, transport, mobilitat i participació","PROCESO GENERAL MOVILIDAD",04/11/16,"-","2016"
"13954/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",04/11/16,"2016033072","2016"
"13955/2016/GEN","Lletrat","LTRA-001 Documentación procedente de otros organismos públicos",04/11/16,"2016032868","2016"
"13956/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",04/11/16,"2016033102","2016"
"13957/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","PROCESO GENERAL MOVILIDAD",04/11/16,"-","2016"
"13958/2016/GEN","Brigada d'Obres","Procés General - Via pública",04/11/16,"-","2016"
"13959/2016/GEN","Unitat Oficina Pressupostària i Subvencions","OPREI-001 Presupuesto y modificaciones",04/11/16,"-","2016"
"13960/2016/GEN","Negociat Benestar Social","SSCB-017 RENTA GARANTIZADA DE CIUDADANÍA",04/11/16,"-","2016"
"13961/2016/GEN","Unitat administrativa area urbanisme","URBA-114 Autorización para tala de arbolado en parcela privada",04/11/16,"2016033046","2016"
"13962/2016/GEN","Unitat administrativa area urbanisme","INSTÀNCIA GENERAL",04/11/16,"2016032962","2016"
"13963/2016/GEN","Unitat Administrativa de Llicencies","URBA-111 Parcelación de terrenos / Autorización administrativa para la división o segregación de fincas registrales (locales,... etc)",04/11/16,"2016032256","2016"
"13964/2016/GEN","Unitat Administrativa Disciplina Urbanística","URBA-068 ORDEN DE EJECUCIÓN DE LIMPIEZA, PODA, TALA DE LA ARBOLEDA Y/O VALLADO DE LOS SOLARES O PARCELAS",04/11/16,"2016030266","2016"
"13965/2016/GEN","Tresoreria","TESOI-045 Designación letrado representación ayuntamiento",04/11/16,"2016032868","2016"
"13966/2016/GEN","Unitat de Comptabilitat","INTEI-015 Aprobación de facturas",04/11/16,"-","2016"
"13967/2016/GEN","Negociat Benestar Social","Procés General -BS",04/11/16,"-","2016"
"13968/2016/GEN","Divisió Tecnicoadministrativa i Documental de la Policia","Procés General - Policia",04/11/16,"-","2016"
"13969/2016/GEN","Negociat Benestar Social","SSCB-015 Prestaciones económicas individualizadas",04/11/16,"-","2016"
"13970/2016/GEN","Departament de la Dona","DONA-003 Ayuda económica para familias monoparentales",04/11/16,"-","2016"
"13971/2016/GEN","Unitat Administrativa Disciplina Urbanística","URBA-068 ORDEN DE EJECUCIÓN DE LIMPIEZA, PODA, TALA DE LA ARBOLEDA Y/O VALLADO DE LOS SOLARES O PARCELAS",04/11/16,"-","2016"
"13972/2016/GEN","Unitat Secretaria General núm. 1","UORJ-001 CELEBRACIÓN DE BODA",04/11/16,"2016033119","2016"
"13973/2016/GEN","Unitat Administrativa Disciplina Urbanística","URBA-036 INFRACCIONES POR ACTIVIDAD",04/11/16,"2016030844","2016"
"13974/2016/GEN","Unitat de transparència i participació","PARC-001 INSCRIPCIÓN EN EL REGISTRO MUNICIPAL DE ASOCIACIONES",04/11/16,"2016033053","2016"
"13975/2016/GEN","Fundació Esportiva Municipal","Trámite para Fundació Esportiva Municipal",07/11/16,"-","2016"
"13976/2016/GEN","Divisió Tecnicoadministrativa i Documental de la Policia","Procés General - Policia",07/11/16,"-","2016"
"13977/2016/GEN","Departament de la Dona","Procés General - Departament Igualtat",07/11/16,"-","2016"
"13978/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","MOVI-005 OCUPACIÓN DE LA VÍA PÚBLICA",07/11/16,"-","2016"
"13979/2016/GEN","Unitat Gestió de Personal","Proces General - RRHH",07/11/16,"-","2016"
"13980/2016/GEN","Negociat Benestar Social","SSCB-023 Documentación procedente de otros organismos públicos",07/11/16,"2016032467","2016"
"13981/2016/GEN","Unitat Secretaria General núm. 1","MEDI-009 INCIDENCIAS AMBIENTALES",07/11/16,"-","2016"
"13982/2016/GEN","Unitat Administrativa de Sanitat","SACD-011 Infracción tenencia de animales de compañía y animales de raza potencialmente peligrosa",07/11/16,"-","2016"
"13983/2016/GEN","Divisió Tecnicoadministrativa i Documental de la Policia","Procés General - Policia",07/11/16,"-","2016"
"13984/2016/GEN","Unitat Gestió de Personal","Proces General - RRHH",07/11/16,"-","2016"
"13985/2016/GEN","Tresoreria","TESO-002 Compensación de deudas tributarias y el resto de derecho público",07/11/16,"2016033077","2016"
"13986/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",07/11/16,"2016033177","2016"
"13987/2016/GEN","Secció Medi Ambient","MEDI-007 CERTIFICACIONES SERVICIOS URBANOS",07/11/16,"2016033191","2016"
"13988/2016/GEN","Secció Medi Ambient","Procés General - Medi Ambient",07/11/16,"-","2016"
"13989/2016/GEN","Negociat Benestar Social","SSCB-023 Documentación procedente de otros organismos públicos",07/11/16,"2016032498","2016"
"13990/2016/GEN","Negociat Benestar Social","SSCB-023 Documentación procedente de otros organismos públicos",07/11/16,"2016030579","2016"
"13991/2016/GEN","Negociat Benestar Social","SSCB-023 Documentación procedente de otros organismos públicos",07/11/16,"2016031020","2016"
"13992/2016/GEN","Junta Local Fallera","Trámite para Junta Local Fallera",07/11/16,"-","2016"
"13993/2016/GEN","Servici de Mobilitat, Transport i relacions amb idea't","PROCESO GENERAL MOVILIDAD",07/11/16,"2016030399","2016"
"13994/2016/GEN","Junta Local Fallera","Trámite para Junta Local Fallera",07/11/16,"-","2016"
"13995/2016/GEN","Negociat Benestar Social","SSCB-018 INFORME PERCEPCIÓN AYUDAS ECONÓMICAS O PRESTACIONES SOCIALES",07/11/16,"2016033141","2016"
"13996/2016/GEN","Servici de Contratació i Compres","CONT-010 PRÒRROGA DE CONTRACTES",07/11/16,"2016033219","2016"
