ï»¿DATA_REFERENCIA,EDAT,SEXE,NIVELL_ESTUDI,POBLACIO
2015,19,Home,Desconegut                    ,3
2016,23,Dona,Batxiller superior. BUP. Batxi,5
2012,72,Home,No sap llegir ni escriure     ,1
2015,24,Dona,Desconegut                    ,1
2016,18,Home,Batxiller superior. BUP. Batxi,8
2012,44,Home,Desconegut                    ,1
2016,86,Home,Ensenyament primari incomplert,2
2013,45,Home,Doctorat i Estudis de postgrau,1
2011,68,Dona,Batxiller superior. BUP. Batxi,1
2013,22,Dona,Arquitecte o Enginyer Tècnic  ,1
2015,16,Dona,Formació professional Primer G,2
2013,59,Dona,Batxiller superior. BUP. Batxi,5
2012,46,Home,Formació professional Primer G,2
2011,73,Home,"Batxiller Elemental, Graduat E",4
2012,60,Dona,Sense estudis                 ,1
2013,29,Home,Sense estudis                 ,1
2013,34,Home,Diplomat en Escoles Università,8
2011,21,Dona,No sap llegir ni escriure     ,1
2013,39,Dona,Diplomat en Escoles Università,7
2015,34,Dona,Ensenyament primari incomplert,14
2013,38,Dona,Doctorat i Estudis de postgrau,2
2013,33,Dona,Formació professional de Segon,10
2014,24,Home,"Batxiller Elemental, Graduat E",33
2011,25,Home,Diplomat en Escoles Università,6
2013,21,Home,Ensenyament primari incomplert,5
2013,33,Home,Doctorat i Estudis de postgrau,1
2012,56,Home,Desconegut                    ,2
2013,26,Dona,Ensenyament primari incomplert,14
2014,22,Dona,"Batxiller Elemental, Graduat E",30
2016,44,Home,"Llicenciat Universitari, Arqui",5
2011,85,Home,"Batxiller Elemental, Graduat E",1
2014,17,Home,"Batxiller Elemental, Graduat E",16
2015,30,Dona,Diplomat en Escoles Università,11
2011,24,Dona,Formació professional de Segon,5
2017,48,Home,Doctorat i Estudis de postgrau,1
2012,58,Home,Formació professional Primer G,2
2014,69,Home,Sense estudis                 ,2
2013,26,Dona,Titulats d estudis superiors n,2
2011,90,Dona,"Batxiller Elemental, Graduat E",1
2016,37,Home,Altres titulacions mitjanes (A,1
2013,46,Home,Diplomat en Escoles Università,2
2016,67,Home,Ensenyament primari incomplert,7
2012,25,Dona,Batxiller superior. BUP. Batxi,22
2016,42,Dona,Altres titulacions mitjanes (A,1
2015,46,Dona,Ensenyament primari incomplert,11
2016,72,Dona,Ensenyament primari incomplert,2
2011,19,Home,Formació professional de Segon,1
2013,64,Dona,Batxiller superior. BUP. Batxi,2
2013,59,Home,Batxiller superior. BUP. Batxi,5
2013,14,Dona,Ensenyament primari incomplert,15
2011,58,Home,"Llicenciat Universitari, Arqui",1
2015,41,Home,Ensenyament primari incomplert,16
2016,69,Dona,Desconegut                    ,4
2013,52,Dona,Batxiller superior. BUP. Batxi,3
2013,47,Home,Batxiller superior. BUP. Batxi,9
2017,31,Home,Formació professional de Segon,7
2014,2,Home,No aplicable per ser més petit,52
2011,31,Home,Ensenyament primari incomplert,27
2014,74,Dona,Sense estudis                 ,1
2015,38,Home,Desconegut                    ,3
2012,0,Home,No aplicable per ser més petit,64
2014,34,Dona,"Batxiller Elemental, Graduat E",34
2016,32,Home,"Llicenciat Universitari, Arqui",18
2015,43,Dona,Desconegut                    ,1
2012,32,Dona,"Batxiller Elemental, Graduat E",49
2016,37,Dona,"Llicenciat Universitari, Arqui",11
2011,31,Dona,Doctorat i Estudis de postgrau,2
2011,56,Home,Batxiller superior. BUP. Batxi,1
2016,79,Home,Ensenyament primari incomplert,2
2017,36,Dona,Ensenyament primari incomplert,2
2011,19,Home,Ensenyament primari incomplert,7
2013,8,Dona,"Batxiller Elemental, Graduat E",4
2014,62,Dona,Sense estudis                 ,2
2015,26,Home,Desconegut                    ,3
2014,43,Home,No sap llegir ni escriure     ,1
2011,31,Home,Formació professional de Segon,8
2015,37,Home,Diplomat en Escoles Università,5
2013,54,Dona,Desconegut                    ,1
2015,28,Dona,Altres titulacions mitjanes (A,4
2014,5,Home,"Batxiller Elemental, Graduat E",1
2015,42,Dona,Diplomat en Escoles Università,2
2015,53,Home,Ensenyament primari incomplert,1
2015,88,Dona,Sense estudis                 ,3
2014,48,Home,Formació professional Primer G,6
2013,74,Home,"Batxiller Elemental, Graduat E",3
2016,75,Home,Diplomat en Escoles Università,1
2013,26,Dona,Formació professional de Segon,9
2016,68,Dona,Diplomat en Escoles Università,1
2013,21,Home,Formació professional de Segon,4
2014,88,Home,"Batxiller Elemental, Graduat E",1
2014,60,Home,Formació professional Primer G,1
2011,31,Home,Titulats d estudis superiors n,3
2016,25,Dona,"Llicenciat Universitari, Arqui",16
2011,19,Dona,"Batxiller Elemental, Graduat E",25
2016,63,Home,Diplomat en Escoles Università,1
2011,51,Dona,"Llicenciat Universitari, Arqui",3
2013,40,Dona,Batxiller superior. BUP. Batxi,6
2016,52,Home,Desconegut                    ,3
2012,79,Home,Sense estudis                 ,1
2011,24,Dona,Ensenyament primari incomplert,25
2016,57,Dona,Desconegut                    ,2
2014,42,Home,"Llicenciat Universitari, Arqui",12
2015,68,Home,"Llicenciat Universitari, Arqui",1
2014,67,Dona,Desconegut                    ,1
2016,88,Dona,Sense estudis                 ,1
2014,40,Dona,Batxiller superior. BUP. Batxi,2
2015,76,Home,"Batxiller Elemental, Graduat E",1
2013,20,Dona,"Batxiller Elemental, Graduat E",32
2011,7,Home,Ensenyament primari incomplert,9
2015,14,Home,Desconegut                    ,1
2016,40,Home,Desconegut                    ,5
2013,45,Dona,Doctorat i Estudis de postgrau,1
2011,12,Dona,Ensenyament primari incomplert,30
2017,39,Home,Diplomat en Escoles Università,1
2016,50,Dona,No sap llegir ni escriure     ,1
2014,40,Dona,Altres titulacions mitjanes (A,1
2012,0,Dona,Formació professional de Segon,1
2014,35,Home,Batxiller superior. BUP. Batxi,14
2017,43,Home,Ensenyament primari incomplert,2
2012,50,Dona,Altres titulacions mitjanes (A,1
2015,49,Home,Diplomat en Escoles Università,1
2015,61,Home,Batxiller superior. BUP. Batxi,1
2017,48,Dona,Ensenyament primari incomplert,3
2015,56,Home,"Llicenciat Universitari, Arqui",1
2015,10,Dona,"Batxiller Elemental, Graduat E",3
2014,23,Home,Altres titulacions mitjanes (A,4
2015,61,Dona,"Llicenciat Universitari, Arqui",4
2011,50,Home,Doctorat i Estudis de postgrau,1
2014,28,Dona,Altres titulacions mitjanes (A,2
2012,58,Dona,Diplomat en Escoles Università,3
2013,91,Dona,"Batxiller Elemental, Graduat E",2
2013,33,Home,Formació professional de Segon,9
2015,28,Dona,Titulats d estudis superiors n,3
2017,32,Dona,Diplomat en Escoles Università,3
2016,72,Home,Doctorat i Estudis de postgrau,1
2015,46,Home,Doctorat i Estudis de postgrau,2
2014,85,Home,Ensenyament primari incomplert,1
2013,86,Home,"Batxiller Elemental, Graduat E",4
2014,90,Dona,Ensenyament primari incomplert,2
2016,36,Dona,"Batxiller Elemental, Graduat E",33
2014,30,Home,"Llicenciat Universitari, Arqui",17
2013,42,Dona,Desconegut                    ,2
2014,35,Dona,"Llicenciat Universitari, Arqui",20
2013,45,Home,Titulats d estudis superiors n,1
2017,29,Dona,Doctorat i Estudis de postgrau,1
2014,2,Home,Ensenyament primari incomplert,5
2015,24,Home,Formació professional de Segon,8
2015,54,Dona,Batxiller superior. BUP. Batxi,3
2017,56,Dona,Diplomat en Escoles Università,1
2015,49,Home,Batxiller superior. BUP. Batxi,4
2016,25,Home,Altres titulacions mitjanes (A,1
2014,23,Dona,"Llicenciat Universitari, Arqui",6
2015,29,Dona,Formació professional de Segon,6
2014,28,Dona,Batxiller superior. BUP. Batxi,15
2017,55,Home,Ensenyament primari incomplert,4
2015,9,Dona,No aplicable per ser més petit,16
2015,44,Home,"Llicenciat Universitari, Arqui",6
2013,13,Home,Desconegut                    ,1
2015,4,Home,No aplicable per ser més petit,28
2012,37,Dona,Batxiller superior. BUP. Batxi,8
2012,32,Home,Batxiller superior. BUP. Batxi,11
2013,26,Dona,Altres titulacions mitjanes (A,11
2014,73,Home,Ensenyament primari incomplert,1
2017,51,Home,Diplomat en Escoles Università,1
2016,19,Home,"Batxiller Elemental, Graduat E",25
2012,44,Home,Batxiller superior. BUP. Batxi,6
2013,25,Home,Desconegut                    ,4
2014,78,Dona,Ensenyament primari incomplert,5
2013,30,Dona,Desconegut                    ,3
2011,52,Dona,Desconegut                    ,1
2015,49,Dona,"Llicenciat Universitari, Arqui",3
2011,90,Dona,Sense estudis                 ,1
2011,38,Home,Doctorat i Estudis de postgrau,2
2014,50,Home,Desconegut                    ,1
2013,33,Home,Titulats d estudis superiors n,2
2012,39,Home,"Llicenciat Universitari, Arqui",9
2016,24,Dona,"Batxiller Elemental, Graduat E",35
2014,86,Dona,Sense estudis                 ,1
2011,7,Dona,Sense estudis                 ,1
2012,19,Home,Formació professional de Segon,1
2015,54,Home,Batxiller superior. BUP. Batxi,2
2011,62,Dona,Ensenyament primari incomplert,8
2017,57,Home,Formació professional de Segon,1
2016,41,Dona,Doctorat i Estudis de postgrau,1
2017,13,Dona,"Batxiller Elemental, Graduat E",2
2013,49,Dona,Desconegut                    ,2
2013,54,Home,"Llicenciat Universitari, Arqui",3
2011,39,Dona,Arquitecte o Enginyer Tècnic  ,1
2012,49,Home,Desconegut                    ,1
2016,15,Dona,Ensenyament primari incomplert,22
2012,58,Home,"Llicenciat Universitari, Arqui",2
2017,33,Dona,Sense estudis                 ,1
2014,21,Home,Ensenyament primari incomplert,11
2014,55,Home,Sense estudis                 ,2
2012,58,Dona,"Batxiller Elemental, Graduat E",12
2015,38,Home,Sense estudis                 ,3
2011,44,Dona,Diplomat en Escoles Università,4
2011,4,Dona,No aplicable per ser més petit,41
2015,37,Dona,"Llicenciat Universitari, Arqui",11
2011,83,Dona,Sense estudis                 ,3
2015,73,Dona,Altres titulacions mitjanes (A,1
2014,43,Home,"Batxiller Elemental, Graduat E",20
2014,42,Dona,"Llicenciat Universitari, Arqui",8
2011,64,Dona,"Batxiller Elemental, Graduat E",5
2016,42,Dona,Batxiller superior. BUP. Batxi,3
2012,49,Dona,Formació professional Primer G,3
2017,58,Home,Altres titulacions mitjanes (A,1
2016,62,Home,Formació professional de Segon,2
2017,49,Dona,Batxiller superior. BUP. Batxi,1
2013,36,Home,"Batxiller Elemental, Graduat E",25
2014,43,Home,Sense estudis                 ,1
2017,5,Home,Ensenyament primari incomplert,2
2011,95,Dona,Sense estudis                 ,1
2016,23,Home,Titulats d estudis superiors n,2
2015,42,Home,Batxiller superior. BUP. Batxi,4
2014,26,Dona,Titulats d estudis superiors n,1
2013,44,Dona,Formació professional Primer G,3
2014,47,Home,Doctorat i Estudis de postgrau,1
2012,46,Home,Diplomat en Escoles Università,1
2016,31,Dona,No sap llegir ni escriure     ,1
2014,22,Home,Formació professional Primer G,3
2016,12,Dona,Desconegut                    ,1
2016,53,Dona,Doctorat i Estudis de postgrau,1
2014,27,Dona,"Batxiller Elemental, Graduat E",40
2012,37,Home,Desconegut                    ,6
2013,26,Home,Titulats d estudis superiors n,3
2011,71,Dona,Sense estudis                 ,2
2017,42,Dona,Altres titulacions mitjanes (A,1
2012,46,Home,"Llicenciat Universitari, Arqui",6
2014,9,Home,Ensenyament primari incomplert,17
2013,33,Dona,Altres titulacions mitjanes (A,5
2015,88,Home,"Batxiller Elemental, Graduat E",2
2016,83,Home,"Batxiller Elemental, Graduat E",4
2014,34,Home,Formació professional Primer G,4
2014,47,Home,Batxiller superior. BUP. Batxi,8
2013,42,Home,"Llicenciat Universitari, Arqui",6
2011,62,Dona,Formació professional de Segon,2
2013,46,Dona,Diplomat en Escoles Università,2
2011,25,Home,Formació professional Primer G,8
2013,24,Home,Arquitecte o Enginyer Tècnic  ,2
2013,2,Home,No aplicable per ser més petit,53
2016,30,Dona,Batxiller superior. BUP. Batxi,16
2015,18,Home,Formació professional Primer G,4
2011,50,Dona,Ensenyament primari incomplert,2
2011,38,Dona,Ensenyament primari incomplert,8
2015,30,Home,Formació professional Primer G,6
2011,0,Dona,Sense estudis                 ,1
2017,17,Home,Ensenyament primari incomplert,8
2014,41,Dona,Diplomat en Escoles Università,5
2015,5,Dona,Desconegut                    ,1
2012,70,Dona,"Batxiller Elemental, Graduat E",9
2012,52,Home,Formació professional de Segon,3
2016,0,Dona,Desconegut                    ,1
2012,29,Home,Arquitecte o Enginyer Tècnic  ,6
2012,58,Home,Diplomat en Escoles Università,2
2014,21,Home,Formació professional de Segon,2
2014,2,Dona,No aplicable per ser més petit,55
2016,18,Dona,Formació professional Primer G,6
2013,48,Home,"Batxiller Elemental, Graduat E",15
2016,83,Home,Sense estudis                 ,1
2014,31,Home,Sense estudis                 ,1
2015,30,Home,Batxiller superior. BUP. Batxi,14
2012,65,Home,Formació professional Primer G,1
2013,90,Dona,Ensenyament primari incomplert,3
2013,58,Dona,Diplomat en Escoles Università,1
2017,57,Dona,Desconegut                    ,1
2015,82,Home,"Llicenciat Universitari, Arqui",1
2012,86,Home,"Batxiller Elemental, Graduat E",2
2013,93,Home,Sense estudis                 ,1
2011,44,Home,Batxiller superior. BUP. Batxi,7
2017,51,Dona,"Llicenciat Universitari, Arqui",2
2011,44,Dona,"Llicenciat Universitari, Arqui",4
2011,67,Home,Arquitecte o Enginyer Tècnic  ,2
2013,7,Dona,Ensenyament primari incomplert,5
2014,76,Home,Desconegut                    ,1
2012,25,Home,Desconegut                    ,3
2014,10,Dona,Sense estudis                 ,3
2015,76,Home,No sap llegir ni escriure     ,1
2011,24,Dona,Titulats d estudis superiors n,1
2015,67,Dona,"Batxiller Elemental, Graduat E",5
2016,62,Dona,"Batxiller Elemental, Graduat E",5
2012,44,Dona,Batxiller superior. BUP. Batxi,7
2013,36,Home,Arquitecte o Enginyer Tècnic  ,3
2014,53,Dona,Diplomat en Escoles Università,2
2011,42,Home,Desconegut                    ,3
2015,43,Dona,Arquitecte o Enginyer Tècnic  ,2
2012,77,Home,Formació professional Primer G,1
2011,92,Home,"Batxiller Elemental, Graduat E",1
2012,7,Home,No aplicable per ser més petit,29
2012,34,Home,"Llicenciat Universitari, Arqui",18
2016,18,Home,Altres titulacions mitjanes (A,1
2016,3,Home,No aplicable per ser més petit,47
2016,17,Dona,Formació professional de Segon,1
2014,81,Dona,Sense estudis                 ,1
2012,76,Dona,Altres titulacions mitjanes (A,1
2011,77,Home,Diplomat en Escoles Università,2
2011,32,Dona,"Llicenciat Universitari, Arqui",19
2014,59,Dona,Formació professional de Segon,2
2011,12,Home,Ensenyament primari incomplert,24
2011,24,Home,Doctorat i Estudis de postgrau,1
2012,83,Dona,Ensenyament primari incomplert,1
2015,60,Home,Ensenyament primari incomplert,4
2017,25,Dona,"Batxiller Elemental, Graduat E",12
2016,50,Dona,Sense estudis                 ,2
2014,55,Home,"Batxiller Elemental, Graduat E",6
2013,59,Home,Formació professional de Segon,1
2016,54,Dona,Formació professional Primer G,2
2013,72,Home,Formació professional Primer G,1
2013,81,Home,Sense estudis                 ,2
2016,42,Dona,Formació professional Primer G,5
2015,56,Home,Diplomat en Escoles Università,1
2017,24,Dona,Formació professional de Segon,4
2012,15,Home,"Batxiller Elemental, Graduat E",18
2017,55,Dona,Ensenyament primari incomplert,3
2016,55,Home,Ensenyament primari incomplert,6
2014,36,Dona,Arquitecte o Enginyer Tècnic  ,1
2014,61,Home,Altres titulacions mitjanes (A,1
2017,37,Dona,Batxiller superior. BUP. Batxi,7
2016,54,Dona,Batxiller superior. BUP. Batxi,1
2011,30,Home,Desconegut                    ,9
2012,20,Dona,Formació professional Primer G,4
2014,59,Home,Doctorat i Estudis de postgrau,1
2017,25,Home,Diplomat en Escoles Università,3
2015,72,Home,Ensenyament primari incomplert,1
2014,52,Dona,Ensenyament primari incomplert,1
2012,0,Dona,Ensenyament primari incomplert,1
2011,21,Home,Sense estudis                 ,1
2015,27,Home,Doctorat i Estudis de postgrau,6
2017,51,Dona,Diplomat en Escoles Università,1
2016,43,Dona,"Batxiller Elemental, Graduat E",20
2014,23,Home,"Llicenciat Universitari, Arqui",5
2013,21,Dona,Batxiller superior. BUP. Batxi,10
2017,65,Home,"Batxiller Elemental, Graduat E",2
2015,69,Dona,Sense estudis                 ,2
2016,66,Dona,Formació professional Primer G,1
2017,18,Dona,Formació professional Primer G,2
2013,37,Home,No sap llegir ni escriure     ,3
2012,53,Dona,Sense estudis                 ,1
2013,27,Dona,"Batxiller Elemental, Graduat E",49
2013,52,Home,Ensenyament primari incomplert,7
2011,0,Home,Ensenyament primari incomplert,2
2016,33,Home,Desconegut                    ,4
2013,86,Home,Sense estudis                 ,1
2012,67,Home,"Batxiller Elemental, Graduat E",5
2013,53,Home,Formació professional Primer G,2
2014,46,Dona,Diplomat en Escoles Università,2
2013,73,Dona,"Llicenciat Universitari, Arqui",1
2015,12,Home,"Batxiller Elemental, Graduat E",3
2015,73,Dona,Batxiller superior. BUP. Batxi,1
2012,32,Dona,Formació professional Primer G,5
2016,36,Home,Ensenyament primari incomplert,22
2014,21,Dona,Altres titulacions mitjanes (A,3
2011,37,Home,Batxiller superior. BUP. Batxi,19
2012,19,Dona,Formació professional de Segon,3
2016,73,Dona,Altres titulacions mitjanes (A,1
2011,48,Home,Arquitecte o Enginyer Tècnic  ,1
2013,40,Home,Formació professional de Segon,4
2015,2,Dona,No aplicable per ser més petit,57
2013,40,Home,Ensenyament primari incomplert,14
2011,33,Dona,Desconegut                    ,4
2017,53,Home,"Batxiller Elemental, Graduat E",2
2015,15,Dona,Ensenyament primari incomplert,14
2017,30,Dona,Formació professional Primer G,1
2015,43,Dona,No sap llegir ni escriure     ,1
2012,91,Home,"Batxiller Elemental, Graduat E",1
2012,31,Dona,Formació professional de Segon,9
2016,21,Home,Desconegut                    ,8
2014,71,Dona,Ensenyament primari incomplert,4
2015,61,Dona,Batxiller superior. BUP. Batxi,3
2012,19,Dona,Ensenyament primari incomplert,7
2013,65,Home,Formació professional Primer G,1
2011,71,Dona,"Batxiller Elemental, Graduat E",2
2016,63,Home,"Llicenciat Universitari, Arqui",1
2014,36,Dona,Desconegut                    ,4
2015,42,Dona,"Llicenciat Universitari, Arqui",12
2013,39,Dona,"Batxiller Elemental, Graduat E",26
2011,25,Home,Batxiller superior. BUP. Batxi,17
2014,33,Dona,Altres titulacions mitjanes (A,1
2015,0,Home,"Batxiller Elemental, Graduat E",1
