DATA_REFERENCIA,PAIS_PROCE_DESTI,COMARCA_PROCE_DESTI,PROVINCIA_PROCE_DESTI,TIPUS_MOVIMENT,POBLACIO
2016,"NEPAL,EL                      ","NEPAL,EL                      ","NEPAL,EL                      ",ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,,MÁLAGA                        ,ALTA PER IMMIGRACIÓ           ,2
2016,NICARAGUA                     ,NICARAGUA                     ,NICARAGUA                     ,ALTA PER IMMIGRACIÓ           ,4
2016,"NÍGER, EL                     ","NÍGER, EL                     ","NÍGER, EL                     ",ALTA PER IMMIGRACIÓ           ,1
2016,NIGÈRIA                       ,NIGÈRIA                       ,NIGÈRIA                       ,ALTA PER IMMIGRACIÓ           ,6
2016,ESPANYA                       ,,ALMERÍA                       ,ALTA PER IMMIGRACIÓ           ,3
2016,NORUEGA                       ,NORUEGA                       ,NORUEGA                       ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,ALACANT/ALICANTE              ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Alt Camp,TARRAGONA                     ,ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,,A CORUÑA                      ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,PONTEVEDRA                    ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,LUGO                          ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Anoia,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,32
2016,ESPANYA                       ,Solsonès,LLEIDA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,SEVILLA                       ,ALTA PER IMMIGRACIÓ           ,7
2016,ESPANYA                       ,Garrotxa,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,Berguedà,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,CASTELLÓN/CASTELLÓ            ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,VALENCIA/VALÈNCIA             ,ALTA PER IMMIGRACIÓ           ,5
2016,ESPANYA                       ,,HUESCA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,BADAJOZ                       ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,BADAJOZ                       ,ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,,ALACANT/ALICANTE              ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,CASTELLÓN/CASTELLÓ            ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Maresme,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Selva,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,OURENSE                       ,ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,,ASTURIAS                      ,ALTA PER IMMIGRACIÓ           ,4
2016,ESPANYA                       ,,A CORUÑA                      ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,ALMERÍA                       ,ALTA PER IMMIGRACIÓ           ,1
2016,"PAÏSOS BAIXOS, ELS            ","PAÏSOS BAIXOS, ELS            ","PAÏSOS BAIXOS, ELS            ",ALTA PER IMMIGRACIÓ           ,13
2016,"PAKISTAN, EL                  ","PAKISTAN, EL                  ","PAKISTAN, EL                  ",ALTA PER IMMIGRACIÓ           ,50
2016,ESPANYA                       ,Maresme,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,5
2016,ESPANYA                       ,Baix Empordà,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Baix Empordà,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,8
2016,ESPANYA                       ,,PALENCIA                      ,ALTA PER IMMIGRACIÓ           ,3
2016,PALESTINA                     ,PALESTINA                     ,PALESTINA                     ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,ILLES BALEARS                 ,ALTA PER IMMIGRACIÓ           ,19
2016,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,6
2016,ESPANYA                       ,,NAVARRA                       ,ALTA PER IMMIGRACIÓ           ,15
2016,ESPANYA                       ,,LUGO                          ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,SEVILLA                       ,ALTA PER IMMIGRACIÓ           ,2
2016,"PARAGUAI, EL                  ","PARAGUAI, EL                  ","PARAGUAI, EL                  ",ALTA PER IMMIGRACIÓ           ,94
2016,ESPANYA                       ,Vallès Oriental,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,18
2016,ESPANYA                       ,,MADRID                        ,ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,,ASTURIAS                      ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,ZARAGOZA                      ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,VALENCIA/VALÈNCIA             ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,ZAMORA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,CASTELLÓN/CASTELLÓ            ,ALTA PER IMMIGRACIÓ           ,4
2016,ESPANYA                       ,,SALAMANCA                     ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,SALAMANCA                     ,ALTA PER IMMIGRACIÓ           ,4
2016,"PERÚ, EL                      ","PERÚ, EL                      ","PERÚ, EL                      ",ALTA PER IMMIGRACIÓ           ,47
2016,ESPANYA                       ,,ILLES BALEARS                 ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,CANTABRIA                     ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,Anoia,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,9
2016,ESPANYA                       ,,ALACANT/ALICANTE              ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Maresme,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,7
2016,ESPANYA                       ,,MADRID                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,15
2016,POLÒNIA                       ,POLÒNIA                       ,POLÒNIA                       ,ALTA PER IMMIGRACIÓ           ,8
2016,ESPANYA                       ,,LEÓN                          ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,PONTEVEDRA                    ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,Alt Penedès,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,2
2016,PORTUGAL                      ,PORTUGAL                      ,PORTUGAL                      ,ALTA PER IMMIGRACIÓ           ,16
2016,ESPANYA                       ,,CÓRDOBA                       ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,MADRID                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Maresme,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,Maresme,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,14
2016,ESPANYA                       ,,VALENCIA/VALÈNCIA             ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,CASTELLÓN/CASTELLÓ            ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,BADAJOZ                       ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,CÓRDOBA                       ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,SANTA CRUZ DE TENERIFE        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,CÁDIZ                         ,ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,,CIUDAD REAL                   ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Cerdanya,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,9
2016,ESPANYA                       ,Alt Penedès,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,HUELVA                        ,ALTA PER IMMIGRACIÓ           ,2
2016,QATAR                         ,QATAR                         ,QATAR                         ,ALTA PER IMMIGRACIÓ           ,4
2016,ESPANYA                       ,,VALENCIA/VALÈNCIA             ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,VALENCIA/VALÈNCIA             ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,ALMERÍA                       ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Bages,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,VALENCIA/VALÈNCIA             ,ALTA PER IMMIGRACIÓ           ,1
2016,"REGNE UNIT, EL                ","REGNE UNIT, EL                ","REGNE UNIT, EL                ",ALTA PER IMMIGRACIÓ           ,41
2016,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,24
2016,"REPÚBLICA DOMINICANA, LA      ","REPÚBLICA DOMINICANA, LA      ","REPÚBLICA DOMINICANA, LA      ",ALTA PER IMMIGRACIÓ           ,120
2016,"REPÚBLICA TXECA, LA           ","REPÚBLICA TXECA, LA           ","REPÚBLICA TXECA, LA           ",ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,Baix Camp,TARRAGONA                     ,ALTA PER IMMIGRACIÓ           ,27
2016,ESPANYA                       ,,ASTURIAS                      ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Segarra,LLEIDA                        ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,Ripollès,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,Selva,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,ALMERÍA                       ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Ripollès,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,61
2016,ESPANYA                       ,Cerdanya,LLEIDA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,BURGOS                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Tarragonès,TARRAGONA                     ,ALTA PER IMMIGRACIÓ           ,5
2016,ROMANIA                       ,ROMANIA                       ,ROMANIA                       ,ALTA PER IMMIGRACIÓ           ,78
2016,ESPANYA                       ,,MÁLAGA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,ALMERÍA                       ,ALTA PER IMMIGRACIÓ           ,6
2016,ESPANYA                       ,Baix Ebre,TARRAGONA                     ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,Alt Empordà,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,6
2016,ESPANYA                       ,,CÁDIZ                         ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,369
2016,RÚSSIA                        ,RÚSSIA                        ,RÚSSIA                        ,ALTA PER IMMIGRACIÓ           ,21
2016,ESPANYA                       ,Vallès Occidental,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,520
2016,ESPANYA                       ,,VALENCIA/VALÈNCIA             ,ALTA PER IMMIGRACIÓ           ,4
2016,ESPANYA                       ,,SALAMANCA                     ,ALTA PER IMMIGRACIÓ           ,5
2016,ESPANYA                       ,Tarragonès,TARRAGONA                     ,ALTA PER IMMIGRACIÓ           ,7
2016,ESPANYA                       ,Gironès,GIRONA                        ,ALTA PER IMMIGRACIÓ           ,6
2016,ESPANYA                       ,Bages,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,5
2016,ESPANYA                       ,,SANTA CRUZ DE TENERIFE        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,SANTA CRUZ DE TENERIFE        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,LAS PALMAS                    ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,VALLADOLID                    ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,CUENCA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,SANTA CRUZ DE TENERIFE        ,ALTA PER IMMIGRACIÓ           ,4
2016,ESPANYA                       ,,SORIA                         ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,CÁDIZ                         ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,MURCIA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,CÁDIZ                         ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,MADRID                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,ASTURIAS                      ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,MURCIA                        ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,MADRID                        ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,ALACANT/ALICANTE              ,ALTA PER IMMIGRACIÓ           ,1
2016,ESPANYA                       ,,NAVARRA                       ,ALTA PER IMMIGRACIÓ           ,2
2016,ESPANYA                       ,,CÁDIZ                         ,ALTA PER IMMIGRACIÓ           ,3
2016,ESPANYA                       ,Barcelonès,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,30
2016,ESPANYA                       ,Baix Llobregat,BARCELONA                     ,ALTA PER IMMIGRACIÓ           ,23
