NOM,DOMICILISOCIAL,TELEFON,EMAIL,WEB,CATEGORIA,LATITUD,LONGITUD,LOCATION,ENLLACDIRECTORI,icon
"Kaneda Games, SL","plaça església, 3, 08850 Gavà", 667446344,jordi.arnal@kaneda-games.com,,Serveis,41.280273,1.97718,"(41.280273, 1.97718)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=621,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Bar Los 7 pecados,"plaça església, 3, 08850 Gavà", 605330041,,,Bar - Restaurant,41.280273,1.97718,"(41.280273, 1.97718)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4338,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Kiosco Plaça Església,"plaça església, s/n, 08850 Gavà",936626737 686488854,,,Lleure i cultura,41.303097,2.003299,"(41.303097, 2.003299)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3997,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Smile-Dental-Mèdic-Estètic,"plaça jaume balmes, 2, 08850 Gavà",93622265 658586545,smilegava@gmail.com,,Salut - Bellesa - Centres esportius,41.304115,1.999914,"(41.304115, 1.999914)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5316,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Medicina Estetica y Dental Villacastin,"plaça jaume balmes, 2, 08850 Gavà", ,,,Lleure i cultura,41.304115,1.999914,"(41.304115, 1.999914)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5222,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Villacastin Medicina estética y dental,"plaça jaume balmes, 2, 08850 Gavà",936622265 ,,http://www.villacastin.biz,Lleure i cultura,41.304115,1.999914,"(41.304115, 1.999914)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5213,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Forn M. Cruz, SL","plaça jaume balmes, 2, 08850 Gavà",936625002 ,mcruz106@hotmail.com,,Alimentació (quotidià alimentari),41.304115,1.999914,"(41.304115, 1.999914)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3919,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Banc Sabadell - Oficina 0456,"plaça jaume balmes, 3, 08850 Gavà",936621036 ,,,Serveis,41.303528,1.999586,"(41.303528, 1.999586)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5226,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Halcón Viajes,"plaça jaume balmes, 3, 08850 Gavà",936389512 ,,http://www.halconviajes.com,Serveis,41.303528,1.999586,"(41.303528, 1.999586)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5005,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Amse Gavà, SCP","plaça jaume balmes, 3, 08850 Gavà", ,,,Bar,41.303528,1.999586,"(41.303528, 1.999586)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5458,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Peluqueria Balmes,"plaça jaume balmes, 7, 08850 Gavà",936627559 637371808,,,Serveis,41.304115,1.999914,"(41.304115, 1.999914)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5007,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Balmes Perruquers,"plaça jaume balmes, 7, 08850 Gavà",936627559 605887788,,,Salut i cosmètica  (quotidià no alimentari),41.304115,1.999914,"(41.304115, 1.999914)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3741,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Peixateria Miquel,"plaça jaume balmes, 7, 08850 Gavà",937061765 ,,,Alimentació (quotidià alimentari),41.304115,1.999914,"(41.304115, 1.999914)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5323,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Scholl Of English Helen Doron EE,"plaça jaume balmes, 8, 08850 Gavà",936336255 669233007,gava-viladecans@helendoron.com,http://www.helendoron.es,Sense classificar,41.304146,2.000032,"(41.304146, 2.000032)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=2801,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Grupo 7 Viajes,"plaça jaume balmes, 8, 08850 Gavà",936333920 ,,http://www.grupo7viajes.com,Serveis,41.304146,2.000032,"(41.304146, 2.000032)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4322,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Viajes Alistravel,"plaça jaume balmes, 8, 08850 Gavà",936333920 ,,http://www.alistravel.com,Serveis,41.304146,2.000032,"(41.304146, 2.000032)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4249,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Fincas Balmes,"plaça jaume balmes, 8, 08850 Gavà",936623425 606507149,info@fincasbalmes.com,http://www.fincasbalmes.com,Serveis,41.304146,2.000032,"(41.304146, 2.000032)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3907,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
No+vello,"plaça jaume balmes, 8, 08850 Gavà",936381785 692381770,,,Salut i cosmètica  (quotidià no alimentari),41.304146,2.000032,"(41.304146, 2.000032)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5006,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Juan Antonio Morillo Donaire,"plaça magdalena trias, 17, 08850 Gavà", ,,,Salut - Bellesa - Centres esportius,41.30737,2.002039,"(41.30737, 2.002039)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5351,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Locutorio y Internet,"plaça magdalena trias, 17, 08850 Gavà",632856274 ,,,Serveis,41.30737,2.002039,"(41.30737, 2.002039)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5022,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Matalassers Calatayud - Xiquets,"plaça magdalena trias, 17, 08850 Gavà",936621068 667611295,gava@matalasserscalatayud.com,http://www.matalasserscalatayud.com,Equipament de la llar,41.30737,2.002039,"(41.30737, 2.002039)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5023,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Escola de Música El Racó,"plaça magdalena trias, 18, 08850 Gavà",936620061 ,info@escolaelraco.com,http://www.escolaelraco.com,Serveis,41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3881,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Calçats Daniel,"plaça magdalena trias, 18, 08850 Gavà",936629505 659430104,rtoscama@yahoo.es,http://www.sabateriadama.com,Equipament de la persona,41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5024,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Díez-Soto Consulta Médica,"plaça magdalena trias, 19, 08850 Gavà",936627311 ,,,Lleure i cultura,41.307842,2.002022,"(41.307842, 2.002022)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5017,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Expendedoria núm. 6,"plaça magdalena trias, 4, 08850 Gavà",936620293 ,,,Alimentació (quotidià alimentari),41.30737,2.002039,"(41.30737, 2.002039)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5019,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
JB Il·luminació,"plaça magdalena trias, 8, 08850 Gavà",936382493 696890968,,,Equipament de la llar,41.307354,2.00197,"(41.307354, 2.00197)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5018,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Forn M. Cruz, SL","plaça mossèn jacint verdaguer, s/n, 08850 Gavà",936628654 ,mcruz106@hotmail.com,,Alimentació (quotidià alimentari),41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3920,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Pastisseria Montserrat,"rambla joaquim vayreda, 14, 08850 Gavà",936382510 625531945,,,Alimentació (quotidià alimentari),41.304367,2.008874,"(41.304367, 2.008874)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4088,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Forn Montserrat,"rambla joaquim vayreda, 14, 08850 Gavà",936382510 ,,,Alimentació (quotidià alimentari),41.304367,2.008874,"(41.304367, 2.008874)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5053,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Kapadokya ,"rambla joaquim vayreda, 18, 08850 Gavà",936622749 697766756,kapadokya2008@hotmail.com,,Bar - Restaurant,41.304367,2.008874,"(41.304367, 2.008874)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5054,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Maydi Mobel,"rambla joaquim vayreda, 27-29, 08850 Gavà",936621466 ,,,Equipament de la llar,41.3044,2.00878,"(41.3044, 2.00878)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5056,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
El Raconet de l'Alicia,"rambla joaquim vayreda, 33, 08850 Gavà",639649753 ,,,Alimentació (quotidià alimentari),41.304535,2.008611,"(41.304535, 2.008611)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1282,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
El Raconet de l'Alicia,"rambla joaquim vayreda, 33, 08850 Gavà",639649753 ,,,Alimentació (quotidià alimentari),41.304535,2.008611,"(41.304535, 2.008611)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1341,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Viajes Tejedor,"rambla joaquim vayreda, 37, 08850 Gavà",936382775 ,gava@viajestejedor.es,http://www.viajestejedor.com,Serveis,41.304585,2.008525,"(41.304585, 2.008525)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4250,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Zhufen Yin,"rambla joaquim vayreda, 40, 08850 Gavà", ,,,Serveis,41.304684,2.008381,"(41.304684, 2.008381)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5411,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Fhasion Linea,"rambla joaquim vayreda, 42, 08850 Gavà", ,,,Equipament de la persona,41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1783,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Clarel,"rambla joaquim vayreda, 42, 08850 Gavà",977845796 639720644,cristina.madrid@diagroup.com,,Salut i cosmètica  (quotidià no alimentari),41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3229,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Gudama, SCCL","carrer montflorit, 25, 08850 Gavà",936336963 ,,,Serveis,41.300346,2.001624,"(41.300346, 2.001624)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3959,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Restaurant Les Massotes,"carrer progrés, 27, 08850 Gavà",931863919 ,arroyonarciso@gmail.com,,Restaurant,41.30077,2.013401,"(41.30077, 2.013401)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5529,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
"Excaserga, SL","carrer ramon muntaner, 1, 08850 Gavà",936355035 647923830,,http://www.excaserga.com,Comerç Mix,41.302544,1.997011,"(41.302544, 1.997011)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3888,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Jardineria Jorman,"carrer ramon muntaner, 1, 08850 Gavà",933796825 ,jorman@jardineriajorman.com,http://www.jardineriajorman.com,Agricultura - Jardineria,41.302544,1.997011,"(41.302544, 1.997011)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5607,http://continguts.intra.gavaciutat.net/documents/76203/2268237/agricultura.png
"Diseño y Comercialización del Embalaje, SLU","carrer rourell, 35, 08850 Gavà", ,,,Embalatges,41.302826,2.001935,"(41.302826, 2.001935)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5371,http://continguts.intra.gavaciutat.net/documents/76203/2268237/industria.png
"Sein Jusan Elèctric, SL","carrer sant nicasi, 46, 08850 Gavà",936631866 629169537,,,Equipament de la llar,41.30584,2.002925,"(41.30584, 2.002925)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4200,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Victorino Cuina de Mercat ,"carrer cap de creus, 25, 08850 Gavà", 930105945,victorinofer009@gmail.com,,Alimentació (quotidià alimentari),41.303986,2.004468,"(41.303986, 2.004468)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=2961,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
José Miguel García Hernández,"carrer centre, 11, 08850 Gavà", ,,,Serveis,41.305824,2.00468,"(41.305824, 2.00468)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5350,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Paperera de Gavà, SL","carrer centre, 18, 08850 Gavà",936620628 ,,,Lleure i cultura,41.305782,2.004285,"(41.305782, 2.004285)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4077,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Marta Roig Segura ,"carrer centre, 25, 08850 Gavà", ,,,Serveis,41.305748,2.003765,"(41.305748, 2.003765)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5510,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Perruqueria Stil,"carrer centre, 27, 08850 Gavà",936381947 661355221,stilmaite@hotmail.com,,Serveis,41.30564,2.004001,"(41.30564, 2.004001)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4875,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Ledsound, SL","carrer centre, 5, 08850 Gavà", ,,,Equipament de la llar,41.30642,2.006413,"(41.30642, 2.006413)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=2261,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Talleres CVO Gavà, SCP","carrer montflorit, 143, 08850 Gavà", ,,,Automoció,41.30689,1.998565,"(41.30689, 1.998565)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5377,http://continguts.intra.gavaciutat.net/documents/76203/2268237/industria.png
Kumon,"carrer colomeres, 92, 08850 Gavà",902190275 ,,,Serveis,41.305664,2.000097,"(41.305664, 2.000097)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3362,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Estudio de Arquitectura e Ingeniería, slp","carrer artur costa, 37, 08850 Gavà", ,,,Altres serveis a empreses,41.303585,2.006731,"(41.303585, 2.006731)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5349,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Asesoria Joman,"carrer generalitat de catalunya, 11, 08850 Gavà",936628760 669869638,gestionjoman@gjoman.com,,Serveis,41.303356,2.004208,"(41.303356, 2.004208)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3730,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Bar la Campana,"carrer salut, 7, 08850 Gavà",936384596 ,,,Bar - Restaurant,41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3754,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Decora ,"carrer sant joan, 2, 08850 Gavà",930005263 660143818,decoragava@gmail.com,,Equipament de la llar,41.304325,2.002183,"(41.304325, 2.002183)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=2341,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Decora ,"carrer sant joan, 2, 08850 Gavà",930005263 660143818,decoragava@gmail.com,,Equipament de la llar,41.304325,2.002183,"(41.304325, 2.002183)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=2422,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
La Mirada de Yunuen ,"carrer sant joan, 29, 08850 Gavà",936623411 ,lamiradadeyunuen@gmail.com,,Equipament de la persona,41.305233,2.001848,"(41.305233, 2.001848)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5503,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Queralt Masferrer Contel,"carrer sant joan, 4, 08850 Gavà", ,,,Equipament de la persona,41.304543,2.002136,"(41.304543, 2.002136)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5424,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Restaurant Bar O'Pulpo,"carrer montflorit, 71, 08850 Gavà",936623201 678894043,,,Bar - Restaurant,41.302895,2.000404,"(41.302895, 2.000404)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4161,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Bar Restaurant Montadito,"carrer montflorit, 75, 08850 Gavà",690692010 ,,,Bar - Restaurant,41.302963,2.000307,"(41.302963, 2.000307)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3542,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Julio Flores Barreto,"carrer montflorit, 75, 08850 Gavà", ,,,Bar - Restaurant,41.302963,2.000307,"(41.302963, 2.000307)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5392,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
