Org_,Fun_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,F__Despesa_compromesa_respecte_e,Obligacions_reconegudes,F__Obligacions_reconegudes_respe,Pagaments_fets,F__Pagaments_fets_respecte_les_o,FID,Desc_Org
14,334S,4890100,CULTURA CONVENI ASS TEATRE CENTRE,17000,0,17000,17000,,8500,,8500,,1454,Serveis a les Persones
14,491M,1500100,MITJANS PRODUCTIVITAT,0,373.33,373.33,93.34,,93.34,,93.34,,1455,Serveis a les Persones
14,334,4890900,CULTURA. CONVENI ASSOCIACIÓ OSONA PER LA PAU,400,0,400,400,,200,,200,,1456,Serveis a les Persones
14,924TT,2269915,PARTICIPACIO ACTIVITATS db,0,7000,7000,0,,0,,0,,1457,Serveis a les Persones
14,341,4892100,ESPORTS CONVENI SOCIETAT DE CAÇADORS,300,0,300,300,,150,,150,,1458,Serveis a les Persones
15,333T,1310000,MT AMPLIACIÓ JORNADA 25% CERM I DIRECTOR,45000,-45000,0,0,,0,,0,,1459,Museu del Ter
14,327B,2260900,JOVENT ACTIVITATS MUSICALS,2000,0,2000,490,,490,,490,,1460,Serveis a les Persones
14,491M,1600000,MITJANS SEGURETAT SOCIAL,12377.6,389.03,12766.63,4257.58,,4257.58,,4257.58,,1461,Serveis a les Persones
14,334S,4890200,CULTURA CONVENI FUNDACIÓ TEATRE CENTRE,0.01,0,0.01,0,,0,,0,,1462,Serveis a les Persones
14,342B,1300100,ESPORTS HORES EXTRES PAVELLÓ,0.01,0,0.01,0,,0,,0,,1463,Serveis a les Persones
15,161,2100000,MT MANTENIMENT TURBINAS,1000,0,1000,0,,0,,0,,1464,Museu del Ter
14,491M,2060000,MITJANS LLOGUER FOTOCOPIADORA,996.24,0,996.24,0,,0,,0,,1465,Serveis a les Persones
14,327M,2219900,JOVENT MATERIAL MUSICAL,900,0,900,0,,0,,0,,1466,Serveis a les Persones
14,341,4892300,ESPORTS SOCIETAT PESCADORS,650,0,650,650,,325,,325,,1467,Serveis a les Persones
15,333T,2269900,MTDESPESES DE CONSERVACIÓ,1521,0,1521,571.21,,571.21,,524.64,,1468,Museu del Ter
14,334,4891000,CULTURA. CONVENI BIG BANG,1500,0,1500,0,,0,,0,,1469,Serveis a les Persones
14,334SA,2260900,CULTURA ALTRES FESTA SERPENT,12500,0,12500,0,,0,,0,,1470,Serveis a les Persones
14,342B,1300200,ESPORTS ALTRES REMUNERACIONS PAVELLÓ,10427.28,72.46,10499.74,5208.39,,5208.39,,5208.39,,1471,Serveis a les Persones
15,333,1300000,MT BÀSIQUES,65112.22,4357.14,69469.36,34735.05,,34735.05,,34735.05,,1472,Museu del Ter
14,330,1200300,CULTURA BÀSIQUES C1 ADM.GNAL.,10637.97,9329.41,19967.38,9980.7,,9980.7,,9980.7,,1473,Serveis a les Persones
14,491M,2130000,MITJANS MANTENIMENT MAQUINÀRIA,6000,0,6000,1836.21,,1836.21,,1836.21,,1474,Serveis a les Persones
14,341,4892400,ESPORTS. CONVENI UNIÓ ESPORTIVA FUTBOL SALA,4000,0,4000,4000,,2000,,2000,,1475,Serveis a les Persones
14,334T,2260900,EDUCACIÓ. ANEM AL TEATRE,2500,0,2500,0,,0,,0,,1476,Serveis a les Persones
14,334,4891100,CULTURA.CONVENI NYERROS,1500,0,1500,1500,,750,,750,,1477,Serveis a les Persones
15,425,2250014,IMPOST PRODUCCIO ENERGIA ELECTRICA,0,1399.11,1399.11,0,,0,,0,,1478,Museu del Ter
14,342B,1310000,ESPORTS LABORAL TEMPORAL PAVELLÓ,17162.76,349.06,17511.82,8755.96,,8755.96,,8755.96,,1479,Serveis a les Persones
15,333,1300100,MT HORES EXTRES,0.01,0,0.01,0,,0,,0,,1480,Museu del Ter
14,341,4899100,ESPORTS TRANSF. CONVENI LA SALLE,21000,0,21000,12000,,12000,,4800,,1481,Serveis a les Persones
14,330,1200400,CULTURA BÀSIQUES C2 ADM.GNAL.,8378.58,-8378.58,0,0,,0,,0,,1482,Serveis a les Persones
14,334T,4890000,"CULTURA CONVENI FUNDACIÓ CAIXA MANLLEU, PREMI TEATRE",5500,0,5500,0,,0,,0,,1483,Serveis a les Persones
15,333,1300200,MT ALTRES REMUNERACIONS,77098.95,7273.81,84372.76,43804.94,,43804.94,,43804.94,,1484,Museu del Ter
14,342B,1500000,ESPORTS PRODUCTIVITAT PAVELLÓ,700,0,700,349.98,,349.98,,349.98,,1485,Serveis a les Persones
15,432,1300000,MT BÀSIQUES,0.01,0,0.01,0,,0,,0,,1486,Museu del Ter
14,491M,2150000,MITJANS MANTENIMENT INFORMÀTIC,500,0,500,0,,0,,0,,1487,Serveis a les Persones
14,330,1200600,CULTURA TRIENNIS ADM.GNAL.,6598.3,339.57,6937.87,3425.7,,3425.7,,3425.7,,1488,Serveis a les Persones
14,338,2050000,CULTURA LLOGUER INFRASTRUCTURES I SERVEIS,2000,0,2000,0,,0,,0,,1489,Serveis a les Persones
15,333,1310000,MT PERSONAL TEMPORAL,0.01,0,0.01,0,,0,,0,,1490,Museu del Ter
14,342B,1500100,ESPORTS PRODUCTIVITAT PAVELLÓ,700,700,1400,699.96,,699.96,,699.96,,1491,Serveis a les Persones
15,432,1300100,MT HORES EXTRES,0.01,0,0.01,0,,0,,0,,1492,Museu del Ter
14,341,4899900,"ESPORTS, BEQUES PREVENTIVES (db)",0,6000,6000,0,,0,,0,,1493,Serveis a les Persones
14,491M,2160000,MITJANS MANTENIMENT FOTOCOPIADORA,1000,0,1000,0,,0,,0,,1494,Serveis a les Persones
14,330,1210000,CULTURA COMPLEMENT DESTINACIÓ ADM.GNAL.,10426.08,104.26,10530.34,6539.9,,6539.9,,6539.9,,1495,Serveis a les Persones
14,338,2260900,PARTICIPACIÓ CAVALCADA REIS,23000,0,23000,18956.54,,18956.54,,18956.54,,1496,Serveis a les Persones
15,432,1300200,MT ALTRES REMUNERACIONS,0.01,0,0.01,0,,0,,0,,1497,Museu del Ter
14,342B,1510000,ESPORTS GRATIFICACIONS PAVELLÓ,0.01,0,0.01,0,,0,,0,,1498,Serveis a les Persones
15,333,1500100,MT PRODUCTIVITAT,1881.25,1356.25,3237.5,0,,0,,0,,1499,Museu del Ter
14,491M,2160200,MITJANS MANTENIMENT WEB,2500,0,2500,844,,844,,844,,1500,Serveis a les Persones
14,341,6250013,MATERIAL ESPORTIU,0,1719.5,1719.5,0,,0,,0,,1501,Serveis a les Persones
15,432,1500100,MT PRODUCTIVITAT,0.01,0,0.01,0,,0,,0,,1502,Museu del Ter
14,330,1210100,CULTURA COMPLEMENT ESPECÍFIC ADM.GNAL.,15516.36,-219.95,15296.41,6373.55,,6373.55,,6373.55,,1503,Serveis a les Persones
14,338,2270000,CULTURA SERVEI NETEJA VIÀRIA FESTES,770,0,770,0,,0,,0,,1504,Serveis a les Persones
14,342B,1600000,ESPORTS SEGURETAT SOCIAL PAVELLÓ,16978.56,318.76,17297.32,5848.52,,5848.52,,5848.52,,1505,Serveis a les Persones
14,491M,2200000,MITJANS MATERIAL OFICINA,500,0,500,0,,0,,0,,1506,Serveis a les Persones
15,333,1600000,MT SEGURETAT SOCIAL,44884.79,4045.51,48930.3,16068.82,,16068.82,,16068.82,,1507,Museu del Ter
14,341A,1300000,ESPORTS BÀSIQUES PISCINA,41892.9,6145.15,48038.05,23673.51,,23673.51,,23673.51,,1508,Serveis a les Persones
15,432,1600000,MT SEGURETAT SOCIAL,0.01,0,0.01,0,,0,,0,,1509,Museu del Ter
14,338,4890000,CULTURA CONVENI TRADICAT,300,0,300,300,,150,,150,,1510,Serveis a les Persones
14,330,1500000,CULTURA PRODUCTIVITAT ADM. GNAL.,1400,135.72,1535.72,836.67,,836.67,,836.67,,1511,Serveis a les Persones
14,342B,2210600,ESPORTS PRODUCTES FARMACÈUTICS PAVELLÓ,261,0,261,0,,0,,0,,1512,Serveis a les Persones
14,491M,2211100,MITJANS PRODUCTES NETEJA,500,0,500,0,,0,,0,,1513,Serveis a les Persones
15,333,2060000,MT LLOGUER FOTOCOPIADORA,1948,0,1948,973.92,,973.92,,973.92,,1514,Museu del Ter
14,341A,1300100,ESPORTS HORES EXTRES PISCINA,0.01,0,0.01,0,,0,,0,,1515,Serveis a les Persones
15,463,1300000,MT BÀSIQUES,33023.97,26272.4,59296.37,27424.69,,27424.69,,27424.69,,1516,Museu del Ter
15,463,1300100,MT HORES EXTRES,0.01,0,0.01,0,,0,,0,,1517,Museu del Ter
15,333,2130000,MT MANTENIMENT MAQUINÀRIA,0.01,0,0.01,0,,0,,0,,1518,Museu del Ter
14,342B,2211000,ESPORTS PRODUCTES NETEJA PAVELLÓ,2000,0,2000,1143.64,,1143.64,,1143.64,,1519,Serveis a les Persones
14,338CR,2260900,PARTICIPACIÓ DESPESES CR ANY SEGÜENT,2000,0,2000,0,,0,,0,,1520,Serveis a les Persones
14,330,1500100,CULTURA  PRODUCTIVITAT ADM. GNAL.,0.01,0,0.01,0,,0,,0,,1521,Serveis a les Persones
14,341A,1300200,ESPORTS ALTRES REMUNERACIONS PISCINA,72337.09,-1200.02,71137.07,35565.25,,35565.25,,35565.25,,1522,Serveis a les Persones
14,491M,2219900,MITJANS SUBMINISTRAMENTS DIVERSOS,300,0,300,0,,0,,0,,1523,Serveis a les Persones
15,463,1300200,MT ALTRES REMUNERACIONS,37733.77,26182.18,63915.95,30866.6,,30866.6,,30866.6,,1524,Museu del Ter
14,342B,2219900,ESPORTS MATERIAL ESPORTIU PAVELLÓ,1000,0,1000,871.95,,871.95,,871.95,,1525,Serveis a les Persones
15,333,2140000,MT MANTENIMENT TRANSPORT,1500,0,1500,327.77,,327.77,,54.7,,1526,Museu del Ter
14,338R,2260900,CULTURA NADAL/REIS,7300,0,7300,3004.05,,3004.05,,3004.05,,1527,Serveis a les Persones
14,341A,1310000,ESPORTS LABORAL TEMPORAL PISCINA,0.01,0,0.01,0,,0,,0,,1528,Serveis a les Persones
14,330,1510000,CULTURA GRATIFICACIONS ADM. GNAL.,0.01,769.08,769.09,769.09,,769.09,,769.09,,1529,Serveis a les Persones
14,491M,2220100,MITJANS SERVEI MISSATGERIA,1500,0,1500,0,,0,,0,,1530,Serveis a les Persones
15,463,1430000,MT ALTRE PERSONAL,0.01,0,0.01,0,,0,,0,,1531,Museu del Ter
14,342B,2279900,ESPORTS SERVEI CONSERGES PAVELLONS,0.01,0,0.01,0,,0,,0,,1532,Serveis a les Persones
15,333,2140014,MT MANTENIMENT TRANSPORT,0,200,200,0,,0,,0,,1533,Museu del Ter
14,340,6290000,ESPORTS ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,1534,Serveis a les Persones
14,330,1600000,CULTURA SEGURETAT SOCIAL ADM. GNAL.,16007.51,-2353.04,13654.47,4483.91,,4483.91,,4483.91,,1535,Serveis a les Persones
14,341A,1500100,ESPORTS PRODUCTIVITAT PISCINA,3500,0,3500,1537.56,,1537.56,,1537.56,,1536,Serveis a les Persones
14,491M,2260200,MITJANS PUBLICITAT I PROPAGANDA,1000,0,1000,0,,0,,0,,1537,Serveis a les Persones
15,463,1500100,MT PRODUCTIVITAT,787.5,2012.5,2800,101.46,,101.46,,101.46,,1538,Museu del Ter
14,342B,6230000,ESPORTS MAQUINARIA PAVELLO,0,0.01,0.01,0,,0,,0,,1539,Serveis a les Persones
15,333,2150000,MT CONSERVACIO MOBILIARI,0.01,0,0.01,0,,0,,0,,1540,Museu del Ter
14,341A,1600000,ESPORTS SEGURETAT SOCIAL PISCINA,37291.65,962.02,38253.67,10081.92,,10081.92,,10081.92,,1541,Serveis a les Persones
14,330,2260200,CULTURA PUBLICITAT I PROPAGANDA,1800,0,1800,0,,0,,0,,1542,Serveis a les Persones
14,491M,2269900,MITJANS DESPESES DIVERSES,1000,0,1000,471.41,,471.41,,471.41,,1543,Serveis a les Persones
14,342B,6250000,ESPORTS MOBILIARI PAVELLO,0,0.01,0.01,0,,0,,0,,1544,Serveis a les Persones
14,340A,1200100,ESPORTS BÀSIQUES A2 ADM.GNAL.PISCINA,12906.52,129.07,13035.59,6517.79,,6517.79,,6517.79,,1545,Serveis a les Persones
15,463,1600000,MT SEGURETAT SOCIAL,22286.34,16966.5,39252.84,12044.12,,12044.12,,12044.12,,1546,Museu del Ter
14,341AE,2260900,ESPORTS ACTIVITATS ESPORTIVES,2700,0,2700,75.46,,75.46,,75.46,,1547,Serveis a les Persones
15,333,2160100,MT MANTENIMENT FOTOCOPIADORA,2000,0,2000,1104.95,,1104.95,,860.34,,1548,Museu del Ter
14,491M,2279900,MITJANS ALTRES SERVEIS PROFESSIONALS,5000,0,5000,251.85,,251.85,,251.85,,1549,Serveis a les Persones
14,342BD,2270000,ESPORTS TREBALLS DESINFECCIÓ  PAVELLÓ,2400,0,2400,0,,0,,0,,1550,Serveis a les Persones
14,330,6290000,CULTURA ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,1551,Serveis a les Persones
14,340A,1200400,ESPORTS BÀSIQUES C2 ADM.GNAL.PISCINA,8378.58,83.79,8462.37,4201.71,,4201.71,,4201.71,,1552,Serveis a les Persones
15,463,2219900,MT SUBMINISTRAMENTS DIVERSOS,0.01,0,0.01,0,,0,,0,,1553,Museu del Ter
14,341AS,1200400,ESPORTS BÀSIQUES C2 SOCORRISTES,5088.18,-5088.18,0,0,,0,,0,,1554,Serveis a les Persones
14,491M,6330000,MITJANS MAQUINARIA I ALTRES,0,0.01,0.01,0,,0,,0,,1555,Serveis a les Persones
15,333,2160200,MT MANTENIMENT WEB,1000,0,1000,72.6,,72.6,,72.6,,1556,Museu del Ter
14,330A,1200500,CULTURA BÀSIQUES AP CAN PUGET,0.01,0,0.01,0,,0,,0,,1557,Serveis a les Persones
14,340A,1200600,ESPORTS TRIENNIS ADM.GNAL.PISCINA,824.54,406.37,1230.91,564.87,,564.87,,564.87,,1558,Serveis a les Persones
15,463,2269900,MT DESPESES AQUARI,900,0,900,0,,0,,0,,1559,Museu del Ter
14,341AS,1200500,ESPORTS BÀSIQUES AP TAQUILLERES/MANTENIMENT,5758.95,-525,5233.95,760.76,,760.76,,760.76,,1560,Serveis a les Persones
15,333,2200000,MT MATERIAL OFICINA,1500,0,1500,451.12,,451.12,,451.12,,1561,Museu del Ter
14,491MA,2279900,MITJANS SERVEIS AGÈNCIA NOTICIES,1000,0,1000,548.43,,548.43,,548.43,,1562,Serveis a les Persones
14,340A,1210000,ESPORTS COMPLEMENT DESTINACIÓ ADM.GNAL. PISCINA,9797.2,415.56,10212.76,4938.61,,4938.61,,4938.61,,1563,Serveis a les Persones
15,463,2269914,MT DESPESES DIVERSES,0,18.55,18.55,0,,0,,0,,1564,Museu del Ter
14,341AS,1210000,ESPORTS COMPLEMENT DESTINACIÓ SOC/TAQUI/MANT,3521.53,-1316.54,2204.99,235.58,,235.58,,235.58,,1565,Serveis a les Persones
14,491MC,2269900,MITJANS COL·LABORADORS,14000,0,14000,1660.2,,1660.2,,1660.2,,1566,Serveis a les Persones
14,340A,1210100,ESPORTS COMPLEMENT ESPECÍFIC ADM.GNAL.PISCINA,20871,208.71,21079.71,10787.87,,10787.87,,10787.87,,1567,Serveis a les Persones
15,333,2200100,MT LLIBRES I REVISTES,500,0,500,75,,75,,0,,1568,Museu del Ter
14,341AS,1210100,ESPORTS COMPLEMENT ESPECÍFIC SOC/TAQUI/MANT,4581.43,-3378.3,1203.13,212.32,,212.32,,212.32,,1569,Serveis a les Persones
15,463,2279900,MT ESTUDIS PEL CERM,12817.19,0,12817.19,2445.54,,1845.54,,1845.54,,1570,Museu del Ter
14,491MR,2269900,MITJANS DESPESES ANTENA RADIO,1600,0,1600,776.52,,776.52,,776.52,,1571,Serveis a les Persones
14,340A,1300100,ESPORTS HORES EXTRES PISCINA,0.01,0,0.01,0,,0,,0,,1572,Serveis a les Persones
15,333,2210300,MT CARBURANTS,1800,0,1800,229.19,,229.19,,229.19,,1573,Museu del Ter
14,341AS,1310000,ESPORTS. RETRIBUCIONS SOCORRISTES,0,10308.02,10308.02,1127.52,,1127.52,,1127.52,,1574,Serveis a les Persones
14,491MS,2269900,MITJANS SGAE,1000,0,1000,798.64,,798.64,,798.64,,1575,Serveis a les Persones
15,463,4800000,APORTACIÓ FUNDACIÓ BALMES,0,0,0,0,,0,,0,,1576,Museu del Ter
14,340A,1500000,ESPORTS PRODUCTIVITAT ADM.GNAL.PISCINA,1400,0,1400,349.98,,349.98,,349.98,,1577,Serveis a les Persones
15,333,2210314,MT CARBURANTS,0,451.83,451.83,0,,0,,0,,1578,Museu del Ter
14,341AS,1600000,ESPORTS SEGURETAT SOCIAL SOC/TAQUI/MANT,5818.27,0,5818.27,0,,0,,0,,1579,Serveis a les Persones
14,491MT,2279900,MITJANS IMPRESSIÓ REVISTA TER,12000,0,12000,0,,0,,0,,1580,Serveis a les Persones
15,463,6230000,MT MAQUINARIA I ALTRES,0,0.01,0.01,0,,0,,0,,1581,Museu del Ter
14,340A,1510000,ESPORTS GRATIFICACIONS ADM.GNAL.PISCINA,0.01,0,0.01,0,,0,,0,,1582,Serveis a les Persones
15,333,2211000,MT PRODUCTES NETEJA,900,0,900,182.28,,182.28,,182.28,,1583,Museu del Ter
14,341B,2260915,ESPORTS ACTIVITATS ESPORTIVES (G),0,1300,1300,0,,0,,0,,1584,Serveis a les Persones
14,920,1300000,SERVEIS PERSONALS BÀSIQUES,24562.16,5130.51,29692.67,14840.77,,14840.77,,14840.77,,1585,Serveis a les Persones
14,341DE,2260900,ESPORTS DIADA ESPORTISTA,2700,0,2700,0,,0,,0,,1586,Serveis a les Persones
14,340A,1600000,ESPORTS SEGURETAT SOCIAL ADM.GNAL.PISCINA,13865.13,320.09,14185.22,4579.08,,4579.08,,4579.08,,1587,Serveis a les Persones
14,920,1300100,SERVEIS PERSONALS HORES EXTRES,0.01,0,0.01,0,,0,,0,,1588,Serveis a les Persones
15,463,6250000,MT MOBILIARI,0,0.01,0.01,0,,0,,0,,1589,Museu del Ter
14,920,1300200,SERVEIS PERSONALS ALTRES REMUNERACIONS,54664.08,-3215.69,51448.39,25724.24,,25724.24,,25724.24,,1590,Serveis a les Persones
15,463,6290000,MT ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,1591,Museu del Ter
14,341E,2260914,ESPORTS ACTIVITATS ESPECIAL CUP,0,427.09,427.09,0,,0,,0,,1592,Serveis a les Persones
14,920,1500100,SERVEIS PERSONALS PRODUCTIVITAT,700,0,700,349.98,,349.98,,349.98,,1593,Serveis a les Persones
15,463A,1310000,MT LABORAL TEMPORAL,0,0.01,0.01,0,,0,,0,,1594,Museu del Ter
14,920,1600000,SERVEIS PERSONALS SEGURETAT SOCIAL,22065.07,188.3,22253.37,7417.84,,7417.84,,7417.84,,1595,Serveis a les Persones
15,463A,1600000,MT SEGURETAT SOCIAL LABORAL TEMPORAL,0,0.01,0.01,0,,0,,0,,1596,Museu del Ter
14,341F,2260900,ESPORTS PROMOCIÓ I ACTIVITATS (d),0,2500,2500,0,,0,,0,,1597,Serveis a les Persones
15,463C,1430000,MT ALTRE PERSONAL CONVENIS,0.01,0,0.01,0,,0,,0,,1598,Museu del Ter
14,341F,2260914,ESPORTS FESTA ESPORT I ALTRES (dip),0,953.53,953.53,0,,0,,0,,1599,Serveis a les Persones
14,341F,2260915,ESPORTS.FESTA ESPORT I ALTRES (db),0,3462,3462,0,,0,,0,,1600,Serveis a les Persones
15,463P,6230015,MT SONDES,0,0,0,0,,0,,0,,1601,Museu del Ter
