Org_,Descripció_orgànica,Fun_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,Obligacions_reconegudes,Pagaments_fets,FID
14,Serveis Personals,341A,1300100,ESPORTS HORES EXTRES PISCINA,0.01,0,0.01,0,0,0,1476
14,Serveis Personals,327B,2260900,JOVENT ACTIVITATS MUSICALS,2000,0,2000,1310,1310,1310,1477
14,Serveis Personals,342B,1210100,ESPORTS COMPLEMENT ESPECÍFIC PAVELLÓ,6430.68,64.31,6494.99,4671.9,4671.9,4671.9,1478
14,Serveis Personals,924TD,2269900,PARTICIPACIÓ TEMPS PER TEMPS,0,6525,6525,0,0,0,1479
14,Serveis Personals,334T,2260900,EDUCACIÓ. ANEM AL TEATRE,2500,0,2500,418.56,418.56,418.56,1480
14,Serveis Personals,3321N,1600000,CULTURA. SEGURETAT SOCIAL NETEJA BIBLIOTEQUES,5330.79,-4290.47,1040.32,1040.32,1040.32,1040.32,1481
14,Serveis Personals,491M,2211100,MITJANS PRODUCTES NETEJA,500,0,500,0,0,0,1482
14,Serveis Personals,342B,1300000,ESPORTS BÀSIQUES PAVELLÓ,7678.58,362.21,8040.79,5716.53,5716.53,5716.53,1483
14,Serveis Personals,327M,2219900,JOVENT MATERIAL MUSICAL,900,0,900,0,0,0,1484
14,Serveis Personals,341A,1300200,ESPORTS ALTRES REMUNERACIONS PISCINA,72337.09,-1200.02,71137.07,51187.42,51187.42,51187.42,1485
15,Museu del Ter,432,1300000,MT BÀSIQUES,0.01,0,0.01,0,0,0,1486
14,Serveis Personals,3321T,2269900,CULTURA TAXA DRETS AUTOR PRESTECS,800,0,800,800,800,800,1487
14,Serveis Personals,491M,2219900,MITJANS SUBMINISTRAMENTS DIVERSOS,300,0,300,0,0,0,1488
14,Serveis Personals,924TT,2269915,PARTICIPACIO ACTIVITATS db,0,7000,7000,0,0,0,1489
14,Serveis Personals,334T,4890000,"CULTURA CONVENI FUNDACIÓ CAIXA MANLLEU, PREMI TEATRE",5500,4000,9500,4000,2000,0,1490
14,Serveis Personals,341A,1310000,ESPORTS LABORAL TEMPORAL PISCINA,0.01,0,0.01,0,0,0,1491
14,Serveis Personals,330,1200300,CULTURA BÀSIQUES C1 ADM.GNAL.,10637.97,9329.41,19967.38,14344.08,14344.08,14344.08,1492
14,Serveis Personals,342B,1300100,ESPORTS HORES EXTRES PAVELLÓ,0.01,0,0.01,0,0,0,1493
14,Serveis Personals,491M,2220100,MITJANS SERVEI MISSATGERIA,1500,0,1500,0,0,0,1494
14,Serveis Personals,333,2260900,CULTURA DESPESES EXPOSICIONS,2400,0,2400,0,0,0,1495
14,Serveis Personals,338,2050000,CULTURA LLOGUER INFRASTRUCTURES I SERVEIS,2000,0,2000,0,0,0,1496
15,Museu del Ter,161,2100000,MT MANTENIMENT TURBINAS,1000,0,1000,1000,1000,1000,1497
14,Serveis Personals,341A,1500100,ESPORTS PRODUCTIVITAT PISCINA,3500,200,3700,2307.54,2307.54,2307.54,1498
14,Serveis Personals,330,1200400,CULTURA BÀSIQUES C2 ADM.GNAL.,8378.58,-8378.58,0,0,0,0,1499
15,Museu del Ter,432,1300100,MT HORES EXTRES,0.01,0,0.01,0,0,0,1500
14,Serveis Personals,342B,1300200,ESPORTS ALTRES REMUNERACIONS PAVELLÓ,10427.28,72.46,10499.74,7703.91,7703.91,7703.91,1501
14,Serveis Personals,334,2260900,CULTURA PROMOCIÓ ACTIVITATS CULTURALS,16130,0,16130,14642.71,14642.71,14642.71,1502
14,Serveis Personals,491M,2260200,MITJANS PUBLICITAT I PROPAGANDA,1000,0,1000,431.73,431.73,431.73,1503
14,Serveis Personals,338,2260900,PARTICIPACIÓ CAVALCADA REIS,23000,0,23000,18956.54,18956.54,18956.54,1504
15,Museu del Ter,333,1300000,MT BÀSIQUES,65112.22,4357.14,69469.36,49800.59,49800.59,49800.59,1505
14,Serveis Personals,330,1200600,CULTURA TRIENNIS ADM.GNAL.,6598.3,339.57,6937.87,4905.96,4905.96,4905.96,1506
14,Serveis Personals,341A,1600000,ESPORTS SEGURETAT SOCIAL PISCINA,37291.65,962.02,38253.67,22392.36,22392.36,22392.36,1507
15,Museu del Ter,432,1300200,MT ALTRES REMUNERACIONS,0.01,0,0.01,0,0,0,1508
14,Serveis Personals,342B,1310000,ESPORTS LABORAL TEMPORAL PAVELLÓ,17162.76,349.06,17511.82,12759.64,12759.64,12759.64,1509
14,Serveis Personals,334,4890000,CULTURA SUBVENCIONS ENTITATS,0.01,0,0.01,0,0,0,1510
14,Serveis Personals,491M,2269900,MITJANS DESPESES DIVERSES,1000,0,1000,611.75,611.75,611.75,1511
15,Museu del Ter,333,1300100,MT HORES EXTRES,0.01,0,0.01,0,0,0,1512
14,Serveis Personals,338,2270000,CULTURA SERVEI NETEJA VIÀRIA FESTES,770,0,770,236.95,236.95,236.95,1513
14,Serveis Personals,330,1210000,CULTURA COMPLEMENT DESTINACIÓ ADM.GNAL.,10426.08,104.26,10530.34,8796.41,8796.41,8796.41,1514
14,Serveis Personals,341AE,2260900,ESPORTS ACTIVITATS ESPORTIVES,2700,0,2700,75.46,75.46,75.46,1515
15,Museu del Ter,432,1500100,MT PRODUCTIVITAT,0.01,0,0.01,0,0,0,1516
14,Serveis Personals,342B,1500000,ESPORTS PRODUCTIVITAT PAVELLÓ,700,0,700,524.97,524.97,524.97,1517
14,Serveis Personals,334,4890100,"CULTURA F P ESTUDIS MUSICALS, SUBVENCIÓ CICLES JAZZ",4000,0,4000,4000,4000,4000,1518
14,Serveis Personals,491M,2279900,MITJANS ALTRES SERVEIS PROFESSIONALS,5000,0,5000,1975.66,1975.66,1975.66,1519
14,Serveis Personals,338,4890000,CULTURA CONVENI TRADICAT,300,0,300,300,150,150,1520
15,Museu del Ter,333,1300200,MT ALTRES REMUNERACIONS,77098.95,7273.81,84372.76,64246.81,64246.81,64246.81,1521
14,Serveis Personals,334,4890200,JOVENT CONVENI SUBVENCIÓ FES-TE JOVE,11000,0,11000,11000,5500,5500,1522
14,Serveis Personals,338CR,2260900,PARTICIPACIÓ DESPESES CR ANY SEGÜENT,2000,0,2000,0,0,0,1523
15,Museu del Ter,432,1600000,MT SEGURETAT SOCIAL,0.01,0,0.01,0,0,0,1524
14,Serveis Personals,330,1210100,CULTURA COMPLEMENT ESPECÍFIC ADM.GNAL.,15516.36,-219.95,15296.41,10197.68,10197.68,10197.68,1525
14,Serveis Personals,341AS,1200400,ESPORTS BÀSIQUES C2 SOCORRISTES,5088.18,-5088.18,0,0,0,0,1526
15,Museu del Ter,333,1310000,MT PERSONAL TEMPORAL,0.01,0,0.01,0,0,0,1527
14,Serveis Personals,342B,1500100,ESPORTS PRODUCTIVITAT PAVELLÓ,700,700,1400,1049.94,1049.94,1049.94,1528
14,Serveis Personals,491M,6330000,MITJANS MAQUINARIA I ALTRES,0,0.01,0.01,0,0,0,1529
14,Serveis Personals,334,4890400,"CULTURA CONVENI AMICS DE LA MÚSICA, SUBV. PRIMAVERA/TARDOR",7000,0,7000,7000,3500,3500,1530
14,Serveis Personals,341AS,1200500,ESPORTS BÀSIQUES AP TAQUILLERES/MANTENIMENT,5758.95,-525,5233.95,5233.95,5233.95,5233.95,1531
15,Museu del Ter,463,1300000,MT BÀSIQUES,33023.97,423.5,33447.47,33447.47,33447.47,33447.47,1532
14,Serveis Personals,338R,2260900,CULTURA NADAL/REIS,7300,0,7300,3004.05,3004.05,3004.05,1533
14,Serveis Personals,330,1500000,CULTURA PRODUCTIVITAT ADM. GNAL.,1400,135.72,1535.72,1186.65,1186.65,1186.65,1534
14,Serveis Personals,334,4890500,CULTURA CONVENI PENYA ANDALUSA,8700,0,8700,8700,4350,4350,1535
14,Serveis Personals,491MA,2279900,MITJANS SERVEIS AGÈNCIA NOTICIES,1000,0,1000,684.35,684.35,684.35,1536
14,Serveis Personals,342B,1510000,ESPORTS GRATIFICACIONS PAVELLÓ,0.01,547.04,547.05,547.04,547.04,547.04,1537
15,Museu del Ter,333,1500100,MT PRODUCTIVITAT,1881.25,-143.75,1737.5,0,0,0,1538
14,Serveis Personals,341AS,1210000,ESPORTS COMPLEMENT DESTINACIÓ SOC/TAQUI/MANT,3521.53,-1316.54,2204.99,2204.99,2204.99,2204.99,1539
14,Serveis Personals,340,6290000,ESPORTS ALTRES INVERSIONS,0,0.01,0.01,0,0,0,1540
15,Museu del Ter,463,1300100,MT HORES EXTRES,0.01,0,0.01,0,0,0,1541
14,Serveis Personals,330,1500100,CULTURA  PRODUCTIVITAT ADM. GNAL.,0.01,0,0.01,0,0,0,1542
15,Museu del Ter,333,1600000,MT SEGURETAT SOCIAL,44884.79,4045.51,48930.3,32387.14,32387.14,32387.14,1543
14,Serveis Personals,491MC,2269900,MITJANS COL·LABORADORS,14000,0,14000,10027.25,10027.25,10027.25,1544
14,Serveis Personals,342B,1600000,ESPORTS SEGURETAT SOCIAL PAVELLÓ,16978.56,318.76,17297.32,11180.33,11180.33,11180.33,1545
14,Serveis Personals,334,4890600,CULTURA. CONVENI ASSOCIACIÓ TONIS MANLLEU,3000,0,3000,3000,3000,3000,1546
14,Serveis Personals,341AS,1210100,ESPORTS COMPLEMENT ESPECÍFIC SOC/TAQUI/MANT,4581.43,-3378.3,1203.13,1203.13,1203.13,1203.13,1547
14,Serveis Personals,340A,1200100,ESPORTS BÀSIQUES A2 ADM.GNAL.PISCINA,12906.52,129.07,13035.59,9552.57,9552.57,9552.57,1548
14,Serveis Personals,330,1510000,CULTURA GRATIFICACIONS ADM. GNAL.,0.01,1311.96,1311.97,1311.97,1311.97,1311.97,1549
14,Serveis Personals,491MR,2269900,MITJANS DESPESES ANTENA RADIO,1600,0,1600,1553.04,1553.04,1553.04,1550
14,Serveis Personals,342B,2210600,ESPORTS PRODUCTES FARMACÈUTICS PAVELLÓ,261,0,261,0,0,0,1551
15,Museu del Ter,463,1300200,MT ALTRES REMUNERACIONS,37733.77,7302.54,45036.31,45036.31,45036.31,45036.31,1552
14,Serveis Personals,341AS,1310000,ESPORTS. RETRIBUCIONS SOCORRISTES,0,10308.02,10308.02,8933.4,8933.4,8933.4,1553
14,Serveis Personals,334,4890700,CULTURA. CONVENI ASSOCIACIÓ PLAQUES CAVA,1100,0,1100,1100,550,550,1554
15,Museu del Ter,333,2060000,MT LLOGUER FOTOCOPIADORA,1948,0,1948,1298.56,1298.56,1136.24,1555
14,Serveis Personals,340A,1200400,ESPORTS BÀSIQUES C2 ADM.GNAL.PISCINA,8378.58,83.79,8462.37,6017.46,6017.46,6017.46,1556
14,Serveis Personals,330,1600000,CULTURA SEGURETAT SOCIAL ADM. GNAL.,16007.51,-2353.04,13654.47,8785.92,8785.92,8785.92,1557
14,Serveis Personals,491MS,2269900,MITJANS SGAE,1000,0,1000,798.64,798.64,798.64,1558
14,Serveis Personals,340A,1200600,ESPORTS TRIENNIS ADM.GNAL.PISCINA,824.54,406.37,1230.91,832.95,832.95,832.95,1559
15,Museu del Ter,463,1430000,MT ALTRE PERSONAL,0.01,0,0.01,0,0,0,1560
14,Serveis Personals,342B,2211000,ESPORTS PRODUCTES NETEJA PAVELLÓ,2000,0,2000,1582.73,1582.73,1450.74,1561
15,Museu del Ter,333,2130000,MT MANTENIMENT MAQUINÀRIA,0.01,0,0.01,0,0,0,1562
14,Serveis Personals,334,4890800,CULTURA. CONVENI ASSOCIACIÓ SERPENCANTA,1500,0,1500,1500,750,750,1563
14,Serveis Personals,341AS,1600000,ESPORTS SEGURETAT SOCIAL SOC/TAQUI/MANT,5818.27,0,5818.27,4512.12,4512.12,4512.12,1564
14,Serveis Personals,330,2260200,CULTURA PUBLICITAT I PROPAGANDA,1800,0,1800,903.68,903.68,903.68,1565
15,Museu del Ter,463,1500100,MT PRODUCTIVITAT,787.5,-654.78,132.72,101.46,101.46,101.46,1566
14,Serveis Personals,491MT,2279900,MITJANS IMPRESSIÓ REVISTA TER,12000,0,12000,4568,4568,4568,1567
14,Serveis Personals,340A,1210000,ESPORTS COMPLEMENT DESTINACIÓ ADM.GNAL. PISCINA,9797.2,415.56,10212.76,7127.11,7127.11,7127.11,1568
14,Serveis Personals,342B,2219900,ESPORTS MATERIAL ESPORTIU PAVELLÓ,1000,0,1000,951.13,951.13,951.13,1569
15,Museu del Ter,333,2140000,MT MANTENIMENT TRANSPORT,1500,0,1500,346.86,346.86,346.86,1570
14,Serveis Personals,334,4890900,CULTURA. CONVENI ASSOCIACIÓ OSONA PER LA PAU,400,0,400,400,200,200,1571
15,Museu del Ter,463,1600000,MT SEGURETAT SOCIAL,22286.34,11328.99,33615.33,24861.01,24861.01,24861.01,1572
14,Serveis Personals,340A,1210100,ESPORTS COMPLEMENT ESPECÍFIC ADM.GNAL.PISCINA,20871,208.71,21079.71,16057.79,16057.79,16057.79,1573
14,Serveis Personals,341B,2260915,ESPORTS ACTIVITATS ESPORTIVES (G),0,1300,1300,0,0,0,1574
14,Serveis Personals,342B,2279900,ESPORTS SERVEI CONSERGES PAVELLONS,0.01,0,0.01,0,0,0,1575
15,Museu del Ter,333,2140014,MT MANTENIMENT TRANSPORT,0,200,200,0,0,0,1576
14,Serveis Personals,920,1300000,SERVEIS PERSONALS BÀSIQUES,24562.16,5130.51,29692.67,21463.03,21463.03,21463.03,1577
14,Serveis Personals,341DE,2260900,ESPORTS DIADA ESPORTISTA,2700,0,2700,0,0,0,1578
14,Serveis Personals,340A,1300100,ESPORTS HORES EXTRES PISCINA,0.01,0,0.01,0,0,0,1579
15,Museu del Ter,463,2219900,MT SUBMINISTRAMENTS DIVERSOS,0.01,0,0.01,0,0,0,1580
14,Serveis Personals,342B,6230000,ESPORTS MAQUINARIA PAVELLO,0,0.01,0.01,0,0,0,1581
15,Museu del Ter,333,2150000,MT CONSERVACIO MOBILIARI,0.01,0,0.01,0,0,0,1582
15,Museu del Ter,463,2269900,MT DESPESES AQUARI,900,0,900,0,0,0,1583
14,Serveis Personals,340A,1500000,ESPORTS PRODUCTIVITAT ADM.GNAL.PISCINA,1400,0,1400,594.96,594.96,594.96,1584
14,Serveis Personals,341E,2260914,ESPORTS ACTIVITATS ESPECIAL CUP,0,427.09,427.09,0,0,0,1585
14,Serveis Personals,920,1300100,SERVEIS PERSONALS HORES EXTRES,0.01,0,0.01,0,0,0,1586
15,Museu del Ter,333,2160100,MT MANTENIMENT FOTOCOPIADORA,2000,0,2000,1372.3,1372.3,1372.3,1587
15,Museu del Ter,463,2269914,MT DESPESES DIVERSES,0,18.55,18.55,0,0,0,1588
14,Serveis Personals,341F,2260900,ESPORTS PROMOCIÓ I ACTIVITATS (d),0,2500,2500,0,0,0,1589
14,Serveis Personals,920,1300200,SERVEIS PERSONALS ALTRES REMUNERACIONS,54664.08,-3215.69,51448.39,38163.53,38163.53,38163.53,1590
15,Museu del Ter,333,2160200,MT MANTENIMENT WEB,1000,0,1000,72.6,72.6,72.6,1591
15,Museu del Ter,463,2279900,MT ESTUDIS PEL CERM,12817.19,0,12817.19,3910.07,3910.07,3910.07,1592
15,Museu del Ter,333,2200000,MT MATERIAL OFICINA,1500,0,1500,587.22,587.22,587.22,1593
15,Museu del Ter,463,4800000,APORTACIÓ FUNDACIÓ BALMES,0,23333.33,23333.33,0,0,0,1594
15,Museu del Ter,333,2200100,MT LLIBRES I REVISTES,500,0,500,75,75,0,1595
15,Museu del Ter,463,6230000,MT MAQUINARIA I ALTRES,0,0.01,0.01,0,0,0,1596
15,Museu del Ter,333,2210300,MT CARBURANTS,1800,0,1800,649.43,649.43,649.43,1597
15,Museu del Ter,463,6250000,MT MOBILIARI,0,0.01,0.01,0,0,0,1598
15,Museu del Ter,463,6290000,MT ALTRES INVERSIONS,0,0.01,0.01,0,0,0,1599
15,Museu del Ter,463A,1310000,MT LABORAL TEMPORAL,0,0.01,0.01,0,0,0,1600
15,Museu del Ter,463A,1600000,MT SEGURETAT SOCIAL LABORAL TEMPORAL,0,0.01,0.01,0,0,0,1601
15,Museu del Ter,463C,1430000,MT ALTRE PERSONAL CONVENIS,0.01,0,0.01,0,0,0,1602
15,Museu del Ter,463P,6230015,MT SONDES,0,0,0,0,0,0,1603
