url,identificador,locale,fecha-actualizacion,nombre,logo-path,fecha-de-alta,actividad,web,correo-electronico-contacto,direccion,barrio,telefono,fax-o-telefono-2,categoria,ambito,tipo-de-entidad,correo-electronico
"http://distritos.gijon.es/asociacions/show/7630-club-de-vela-virgen-del-mar","7630","es","2017-10-30 16:00:23 +0100","CLUB DE VELA VIRGEN DEL MAR","","1996-10-31","","","","CALLE ARTILLERIA,   24","Cimavilla","985171970","985171970","DEPORTIVA","Municipal","Entidad sin animo de lucro","virgendelmar@terra.com"
"http://distritos.gijon.es/asociacions/show/7629-asociacion-cultural-la-pipa-teatro","7629","es","2017-10-30 16:00:37 +0100","ASOCIACION CULTURAL LA PIPA TEATRO","","1996-04-12","","","","CALLE AGUADO,   42 04 C","L' Arena","985370839","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7628-asociacion-l-esperteyu-cavernicola-espeleo-club","7628","es","2017-10-30 16:00:37 +0100","ASOCIACION L'ESPERTEYU CAVERNICOLA ESPELEO-CLUB","","1999-02-18","","","","CALLE DECANO PRENDES PANDO,   20 08 D APDO. CORREOS 8131","Centro","","","DEPORTIVA","Municipal","Entidad sin animo de lucro","esperteyu_cavernicola@yahoo.es"
"http://distritos.gijon.es/asociacions/show/7625-asociacion-tertulia-cultural-el-garrapiellu","7625","es","2017-10-30 16:00:30 +0100","ASOCIACION TERTULIA CULTURAL EL GARRAPIELLU","","1991-03-20","","","","CALLE PUERTO DE LEITARIEGOS,   28 01 A","El Poligono","985 16 02 06","","CULTURAL","Municipal","Entidad sin animo de lucro","rmc.carbajal@gmail.com"
"http://distritos.gijon.es/asociacions/show/7623-asociacion-skateboard-de-asturias","7623","es","2017-10-30 16:00:37 +0100","ASOCIACION SKATEBOARD DE ASTURIAS","","1998-02-19","","","","CALLE FERNANDO VILLAAMIL,    9 BA","Centro","985091330","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7622-asociacion-semana-negra","7622","es","2017-10-30 16:00:43 +0100","ASOCIACION SEMANA NEGRA","","1993-06-21","","","","PLAZA ROMUALDO ALVARGONZALEZ LANQUIN,    3 02","Centro","985160934","","CULTURAL","Municipal","Entidad sin animo de lucro","org@semananegra.org"
"http://distritos.gijon.es/asociacions/show/7621-asociacion-de-repatriados-de-la-urss-pablo-miaja","7621","es","2017-10-30 16:00:31 +0100","ASOCIACION DE REPATRIADOS DE LA URSS PABLO MIAJA","","1996-03-01","","","","AVDA PORTUGAL DE,   33 02 B","Laviada","985347025","","SOCIAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7620-asociacion-de-vecinos-virgen-de-la-soledad","7620","es","2017-10-30 16:00:39 +0100","ASOCIACION DE VECINOS VIRGEN DE LA SOLEDAD","","1991-04-29","","","","GRUP VIRGEN DE LA SOLEDAD,   23 BA DE","Jove/Xove","985301736","985301736","CIVICA","Municipal","Entidad sin animo de lucro","avvsoledad1950@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7619-asociacion-de-vecinos-vegas-bravas-de-poago","7619","es","2017-10-30 16:00:45 +0100","ASOCIACION DE VECINOS VEGAS BRAVAS DE POAGO","","1991-02-27","","","","CAMIN ZAMPULLA, DE LA (PUAO),  235","Puao","985301992","985301992","CIVICA","Municipal","Entidad sin animo de lucro","vegasbravas235@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7618-asociacion-de-vecinos-santa-cruz-de-jove","7618","es","2017-10-30 16:00:45 +0100","ASOCIACION DE VECINOS SANTA CRUZ DE JOVE","","1991-04-02","","","","CALLE FRANCISCO EIRIZ,    3","Jove/Xove","985312424","645901315","CIVICA","Municipal","Entidad sin animo de lucro","aavvsantacruzdejove@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7617-asociacion-de-vecinos-san-roque-de-fontaciera","7617","es","2017-10-30 16:00:45 +0100","ASOCIACION DE VECINOS SAN ROQUE DE FONTACIERA","","1996-04-26","","","","CTRA PINZALES (CAMIN REAL),  745","Porceyo","985167387","666600651","CIVICA","Municipal","Entidad sin animo de lucro","sanroquefonta@telefonica.net"
"http://distritos.gijon.es/asociacions/show/7615-asociacion-cultural-solaria","7615","es","2017-10-30 16:00:40 +0100","ASOCIACION CULTURAL SOLARIA","","2001-04-04","","","","AVDA CASTILLA DE,   35 07 A","L' Arena","985336476","","CULTURAL","Municipal","Entidad sin animo de lucro","pri-gema@telecable.es"
"http://distritos.gijon.es/asociacions/show/7614-conceyu-de-cultura-tradicional-vezos-astures","7614","es","2017-10-30 16:00:21 +0100","CONCEYU DE CULTURA TRADICIONAL VEZOS ASTURES","","2001-04-04","","","","CALLE ALVARO DE ALBORNOZ,   13 BA D","Laviada","653560904","985357580","CULTURAL","Municipal","Entidad sin animo de lucro","info@vezosastures.com"
"http://distritos.gijon.es/asociacions/show/7613-asociacion-de-mujeres-apoyo-a-la-lactancia-materna-amamantar","7613","es","2017-10-30 16:00:34 +0100","ASOCIACION DE MUJERES APOYO A LA LACTANCIA MATERNA AMAMANTAR","","2001-04-10","","","","CALLE PEREZ DE AYALA,   11 03 IZ","El Llano","","","MUJER","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7612-asociacion-juvenil-san-jose-de-la-delega-de-alumnos-etsiig","7612","es","2017-10-30 16:00:28 +0100","ASOCIACION JUVENIL SAN JOSE DE LA DELEGA. DE ALUMNOS ETSIIG","","2001-04-16","","","","CTRA CASTIELLO (BERNUECES), 9999 AULARIO SUR","Castiello Bernueces","985182338","985 18 23 30","JUVENIL","Municipal","Entidad sin animo de lucro","delegacion@etsiig.uniovi.es"
"http://distritos.gijon.es/asociacions/show/7611-asociacion-contra-la-bulimia-y-anorexia-nerviosa-21-de-julio","7611","es","2017-10-30 16:00:33 +0100","ASOCIACION CONTRA LA BULIMIA Y ANOREXIA NERVIOSA 21 DE JULIO","","2001-03-29","","","","AVDA GALICIA,   62 BA HOTEL MUN. ASOCIACIONES","El Natahoyo","985301816","","VARIAS","Municipal","Entidad sin animo de lucro","acbsaner@eresmas.com"
"http://distritos.gijon.es/asociacions/show/7610-grupo-de-montana-picu-urriellu","7610","es","2017-10-30 16:00:22 +0100","GRUPO DE MONTAÑA PICU URRIELLU","","2001-03-29","","","","CALLE BELGICA,    5 BA","Pumarin","687342843","","DEPORTIVA","Municipal","Entidad sin animo de lucro","g.m.p.urriellu@gmail.com"
"http://distritos.gijon.es/asociacions/show/7609-asociacion-cultural-big-bang-de-gijon","7609","es","2017-10-30 16:00:37 +0100","ASOCIACION CULTURAL BIG-BANG DE GIJON","","2001-03-29","","","","PLAZA EUROPA DE,   14 04 D","Centro","696416191","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7608-instituto-de-estudios-para-la-paz-y-la-cooperacion","7608","es","2017-10-30 16:00:37 +0100","INSTITUTO DE ESTUDIOS PARA LA PAZ Y LA COOPERACION","","2001-03-29","","","","CALLE ALARCON,    2 02 C","Centro","985088809","985080902","SOCIAL","Municipal","Entidad sin animo de lucro","instituto@universidadabierta.org"
"http://distritos.gijon.es/asociacions/show/7607-moces-na-rede-feministes","7607","es","2017-10-30 16:00:42 +0100","MOCES NA REDE FEMINISTES","","2001-03-29","","","","CALLE AVE MARIA,   19 03 B","Cimavilla","650309514","","MUJER","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7606-grupo-de-teatro-traslluz","7606","es","2017-10-30 16:00:26 +0100","GRUPO DE TEATRO TRASLLUZ","","2001-03-23","","","","CALLE RIO DE ORO,   17 BA","El Llano","985382470","","CULTURAL","Municipal","Entidad sin animo de lucro","cardugar@telecable.es"
"http://distritos.gijon.es/asociacions/show/7605-juventudes-socialistas-de-gijon","7605","es","2017-10-30 16:00:21 +0100","JUVENTUDES SOCIALISTAS DE GIJON","","1995-05-02","","","","CALLE SAN BERNARDO,   53","Centro","984195910","","JUVENIL","Municipal","Entidad sin animo de lucro","jjssgijon@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7604-asociacion-iniciativas-deportivo-culturales","7604","es","2017-10-30 16:00:42 +0100","ASOCIACION INICIATIVAS DEPORTIVO-CULTURALES","","1996-01-24","","","","CALLE ATENEO OBRERO DE LA CALZADA,    1","La Calzada","985092759","984392170","DEPORTIVA","Municipal","Entidad sin animo de lucro","idc@iniciativasgijon.com"
"http://distritos.gijon.es/asociacions/show/7603-centro-de-mayores-de-el-coto","7603","es","2017-10-30 16:00:42 +0100","CENTRO DE MAYORES DE EL COTO","","1991-01-15","","","","CALLE AVELINO GONZALEZ MALLADA,   15","El Coto","985374730","684642962","SOCIAL","Municipal","Entidad sin animo de lucro","cmelcoto@gmail.com"
"http://distritos.gijon.es/asociacions/show/7601-grupo-scout-natahoyo-scouts-d-asturies","7601","es","2017-10-30 16:00:27 +0100","GRUPO SCOUT NATAHOYO - SCOUTS D'ASTURIES","","1994-11-30","","","","CALLE MARIANO POLA,   48 BA","El Natahoyo","691815197","","JUVENIL","Municipal","Entidad sin animo de lucro","gsnatahoyo@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7600-asociacion-pro-inmigrantes-en-asturias","7600","es","2017-10-30 16:00:40 +0100","ASOCIACION PRO-INMIGRANTES EN ASTURIAS","","1993-04-28","","","","CALLE ADOSINDA,    8 07 C","Centro","985363550","699114121","SOCIAL","Municipal","Entidad sin animo de lucro","pisofmss@gmail.com"
"http://distritos.gijon.es/asociacions/show/7598-asociacion-para-proteccion-de-animales-san-francisco-de-asis","7598","es","2017-10-30 16:00:37 +0100","ASOCIACION PARA PROTECCION DE ANIMALES SAN FRANCISCO DE ASIS","","1997-01-28","","","","CALLE EZCURDIA,   47 Esc AN 04 B","L' Arena","689539400","985348058","VARIAS","Provincial","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7597-asociacion-des-coop-inter-solid-y-paz-soldepaz-pachakuti","7597","es","2017-10-30 16:00:24 +0100","ASOCIACION DES. COOP. INTER. SOLID. Y PAZ SOLDEPAZ PACHAKUTI","","1995-04-26","","","","AVDA MANUEL LLANEZA,   42","Centro","985141909","985990119","SOCIAL","Municipal","Entidad sin animo de lucro","soldepaz.pachakuti@nodo50.org"
"http://distritos.gijon.es/asociacions/show/7596-asociacion-de-padres-de-alumnos-c-p-inf-int-miguel-hernandez","7596","es","2017-10-30 16:00:36 +0100","ASOCIACION DE PADRES DE ALUMNOS C.P.INF.INT.MIGUEL HERNANDEZ","","1997-11-18","","","","CMNO CORTIJO, DEL, 9999","El Natahoyo","985314244","985314244","EDUCATIVA","Municipal","Entidad sin animo de lucro","miguelhernandezampa@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7595-asociacion-nacional-de-minusvalidos-la-esperanza","7595","es","2017-10-30 16:00:34 +0100","ASOCIACION NACIONAL DE MINUSVALIDOS LA ESPERANZA","","1995-01-26","","","","CALLE ATENEO OBRERO DE LA CALZADA,    6 BA","La Calzada","985321380","985324803","SOCIAL","Estatal","Entidad sin animo de lucro","a.na.mi@telecable.es"
"http://distritos.gijon.es/asociacions/show/7594-asociacion-de-vecinos-santa-maria-de-leorio","7594","es","2017-10-30 16:00:44 +0100","ASOCIACION DE VECINOS SANTA MARIA DE LEORIO","","1992-01-23","","","","CAMIN SABELETU, DEL (LEORIO),   50","Leorio/Llorio","985137520","685734024","CIVICA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7593-asociacion-de-vecinos-san-andres-de-la-pedrera","7593","es","2017-10-30 16:00:45 +0100","ASOCIACION DE VECINOS SAN ANDRES DE LA PEDRERA","","1997-08-01","","","","CAMIN ESCUELA, DE LA (LA PEDRERA),  224","La Pedrera","690839555","","CIVICA","Municipal","Entidad sin animo de lucro","aavvsanandreslapedrera@gmail.com"
"http://distritos.gijon.es/asociacions/show/7592-asociacion-de-vecinos-penafrancia-deva","7592","es","2017-10-30 16:00:27 +0100","ASOCIACION DE VECINOS PEÑAFRANCIA-DEVA","","1993-06-10","","","","CTRA PEDROCO, DE (DEVA),   56 BA ANTIGUAS ESCUELAS","Deva","639600925","985342318","CIVICA","Municipal","Entidad sin animo de lucro","devatong@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7591-asociacion-de-vecinos-monte-areo","7591","es","2017-10-30 16:00:45 +0100","ASOCIACION DE VECINOS MONTE-AREO","","1991-07-01","","","","CTRA VERIÑA A SAN ANDRES, DE, 3540","Fresno","985300090","","CIVICA","Municipal","Entidad sin animo de lucro","contacto@avmontiana.es"
"http://distritos.gijon.es/asociacions/show/7590-asociacion-de-encajeras-de-bolillos-villa-de-jovellanos","7590","es","2017-10-30 16:00:25 +0100","ASOCIACION DE ENCAJERAS DE BOLILLOS VILLA DE JOVELLANOS","","2000-02-21","","","","CALLE AVELINO GONZALEZ MALLADA,   42","El Coto","985326663","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7589-asociacion-cultural-la-perala","7589","es","2017-10-30 16:00:30 +0100","ASOCIACION CULTURAL LA PERALA","","2000-02-17","","","","CALLE DOCTOR AQUILINO HURLE,   47 BA","L' Arena","985357787","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7588-asociacion-juv-jov-informaticos-emprende-asturias-jinea","7588","es","2017-10-30 16:00:27 +0100","ASOCIACION JUV. JOV. INFORMATICOS EMPRENDE.ASTURIAS (JINEA)","","2000-02-10","","","","CALLE PEDRO PUIG ADAM, 9999 E.U.I.T.INF.AULARIO NORTE","Viesques","676555673","","JUVENIL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7587-asociacion-jazz-blue-note","7587","es","2017-10-30 16:00:22 +0100","ASOCIACION JAZZ BLUE NOTE","","2000-02-03","","","","CALLE COLON,    9B 03 IZ","El Llano","","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7586-asociacion-amigos-teatro-costumbrista-asturiano","7586","es","2017-10-30 16:00:36 +0100","ASOCIACION AMIGOS TEATRO COSTUMBRISTA ASTURIANO","","2000-01-21","","","","PLAZA JACQUES-IVES COUSTEAU,    8 BA F","Montevil","984197791","","CULTURAL","Municipal","Entidad sin animo de lucro","miguell@igijon.com"
"http://distritos.gijon.es/asociacions/show/7585-asociacion-plataforma-pro-circuito-per-velocidad-zona-norte","7585","es","2017-10-30 16:00:42 +0100","ASOCIACION PLATAFORMA PRO-CIRCUITO PER. VELOCIDAD ZONA NORTE","","2000-01-20","","","","BARRO VEGA (AROLES), 9999 URB VEGAHERMOSA, 11","Vega","609829201","","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7584-asociacion-para-la-creacion-y-desarrollo-empresarial-acyde","7584","es","2017-10-30 16:00:22 +0100","ASOCIACION PARA LA CREACION Y DESARROLLO EMPRESARIAL-ACYDE","","1999-11-29","","","","CALLE BEGOÑA,   62 EN C","Centro","985171700","985171750","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7583-asociacion-victimas-medicamentos-abuso-y-automedicacion","7583","es","2017-10-30 16:00:46 +0100","ASOCIACION VICTIMAS MEDICAMENTOS ABUSO Y AUTOMEDICACION","","1999-11-22","","","","CALLE DONATO ARGUELLES,   19 03 F","Centro","985344312","","VARIAS","Municipal","Entidad sin animo de lucro","covadongagp@terra.com"
"http://distritos.gijon.es/asociacions/show/7582-club-asturiano-de-la-innovacion","7582","es","2017-10-30 16:00:21 +0100","CLUB ASTURIANO DE LA INNOVACION","","1999-11-11","","","","CALLE BLASCO DE GARAY, 9999 CAMPUS UNIVERSITARIO","Viesques","985182009","985182019","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro","info@innovasturias.org"
"http://distritos.gijon.es/asociacions/show/7581-club-deportivo-basico-askondo","7581","es","2017-10-30 16:00:22 +0100","CLUB DEPORTIVO BASICO ASKONDO","","1999-11-10","","","","CALLE SAN MATIAS,   27 02 DE","El Llano","985150950","","DEPORTIVA","Municipal","Entidad sin animo de lucro","chusin-73@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7580-grupo-folklorico-la-alegria","7580","es","2017-10-30 16:00:33 +0100","GRUPO FOLKLORICO LA ALEGRIA","","1992-07-31","","","","PQUIA PORCEYO, 9999","Porceyo","985168586","626528449","CULTURAL","Municipal","Entidad sin animo de lucro","parussita@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7579-grupo-folklorico-excelsior","7579","es","2017-10-30 16:00:20 +0100","GRUPO FOLKLORICO EXCELSIOR","","1996-07-30","","","","LUGAR PEDRERA LA ( LA PEDRERA),      ANTIGUAS ESCUELAS","La Pedrera","696097356","686951421","CULTURAL","Municipal","Entidad sin animo de lucro","excelsiorlapedrera@yahoo.es"
"http://distritos.gijon.es/asociacions/show/7578-grupo-folklorico-el-xolgoriu","7578","es","2017-10-30 16:00:45 +0100","GRUPO FOLKLORICO EL XOLGORIU","","1993-12-23","","","","CAMIN IGLESIA, DE LA (ROCES),   59","Roces (rural)","985144085","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7577-asociacion-cultural-y-folklorica-el-urogallo","7577","es","2017-10-30 16:00:42 +0100","ASOCIACION CULTURAL Y FOLKLORICA EL UROGALLO","","2001-03-29","","","","CALLE PEÑA SANTA DE ENOL,    4 BA","Nuevo Gijon/La Peral","985147087","985147087","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/7576-grupo-filatelico-y-numismatico-de-gijon","7576","es","2017-10-30 16:00:43 +0100","GRUPO FILATELICO Y NUMISMATICO DE GIJON","","1991-03-14","","","","CALLE ALMACENES,    4 Esc 01 01 A","Centro","985362927","985368067","CULTURAL","Municipal","Entidad sin animo de lucro","grupofilatelicogijon@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7575-grupo-de-teatro-trama","7575","es","2017-10-30 16:00:26 +0100","GRUPO DE TEATRO TRAMA","","1993-04-23","","","","LUGAR GRANDA (ABAJO), 9999 LA BARNIELLA","Granda","985137452","","CULTURAL","Municipal","Entidad sin animo de lucro","tramateatro@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7574-grupo-de-teatro-telon-de-fondo-de-xixon","7574","es","2017-10-30 16:00:26 +0100","GRUPO DE TEATRO TELON DE FONDO DE XIXON","","1991-03-05","","","","CALLE PUERTO DE VENTANA,   10 05 A","El Poligono","985395049","","CULTURAL","Municipal","Entidad sin animo de lucro","telondefonduteatru@hotmail.com"
"http://distritos.gijon.es/asociacions/show/7573-asociacion-grupo-de-teatro-la-galerna","7573","es","2017-10-30 16:00:37 +0100","ASOCIACION GRUPO DE TEATRO LA GALERNA","","1991-03-25","","","","AVDA COSTA,  118 07 D","L' Arena","985149333","985323619","CULTURAL","Municipal","Entidad sin animo de lucro","la_galerna@wanadoo.es"
"http://distritos.gijon.es/asociacions/show/7572-grupo-de-teatro-clara-ferrer","7572","es","2017-10-30 16:00:35 +0100","GRUPO DE TEATRO CLARA FERRER","","1994-06-13","","","","CALLE PUERTO DE CERREDO,    1 07 C","El Poligono","985150355","","CULTURAL","Municipal","Entidad sin animo de lucro","gloriama@igijon.com"
"http://distritos.gijon.es/asociacions/show/7571-grupo-de-montana-el-cumal","7571","es","2017-10-30 16:00:31 +0100","GRUPO DE MONTAÑA EL CUMAL","","1996-01-31","","","","CALLE SAN IGNACIO,    8 BA","El Coto","985099309","600246951","DEPORTIVA","Municipal","Entidad sin animo de lucro","palacios.chus@gmail.com"
"http://distritos.gijon.es/asociacions/show/7570-asociacion-museo-y-ferroc-turisticos-don-pelayo","7570","es","2017-10-30 16:00:30 +0100","ASOCIACION MUSEO Y FERROC. TURISTICOS DON PELAYO","","1991-04-29","","","","CALLE PUERTO DE CERREDO,   13 BA","El Poligono","685323410","","CULTURAL","Municipal","Entidad sin animo de lucro","donpelayogijon@gmail.com"
"http://distritos.gijon.es/asociacions/show/7569-asociacion-cultural-lima-oscar-libertad-de-ondas","7569","es","2017-10-30 16:00:35 +0100","ASOCIACION CULTURAL LIMA-OSCAR (LIBERTAD DE ONDAS)","","1993-02-20","","","","CALLE PUERTO DE LA CUBILLA,    8 02 C","El Poligono","985142408","985142408","CULTURAL","Municipal","Entidad sin animo de lucro","limaoscar.geo@yahoo.com"
"http://distritos.gijon.es/asociacions/show/7568-asociacion-libre-de-vendedores-ambulantes-a-l-v-a","7568","es","2017-10-30 16:00:43 +0100","ASOCIACION LIBRE DE VENDEDORES AMBULANTES (A.L.V.A.)","","1994-10-03","","","","CALLE ANGELES LOS,    6 BA","El Coto","985140504"," ","ECONOMICA/PROFESIONAL","Autonomica","Entidad sin animo de lucro",""
