FID,ID_EQUIPAMIENTO,DESCRIPCION,FINALIDAD,ACCESO_MIN,CALLE,NUMERO,OTROS,HORARIO,DIREC_WEB,E_MAIL,CONTACTO,DETALLE,MASINFO,OBSERVACION,TARJETA_JOVEN,LATITUD,LONGITUD,IMPORTE_INVERTIDO,FECHAINICIO_OBRA,FECHAFIN_OBRA,CATEGORIA,ESPECIALIDAD,DISTRITO,SDOPUNTO
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79bb,6930,Parque Infantil de la Plaza Ara,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de mediano y gran tamaño, a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de loseta de caucho continua que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 1 Multiaventura
- 1 Columpio (2 usuarios)
- 1 Muelle (4 usuarios)
",N,CALLE DEL ARA,1,,,,parquesyjardines@malaga.eu,Teléfono de atención al ciudadano: 900 102 823,,,,N,36.70943,-4.44355,,,,38,126,CRUZ DE HUMILLADERO,POINT (371067.5796969639 4063610.271632317)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79bc,6972,Parque Plaza Ara,"Está catalogado en el grupo de los Parques Biosaludables debido a que poseen un equipamiento diseñado para adultos para la práctica de ejercicio físico. Son especialmente recomendables para mayores de 60 años porque les permiten mejorar la movilidad, aumentar la flexibilidad y tonificar la musculación de todo el cuerpo, además de mantener la forma física y prevenir o tratar diferentes dolencias o lesiones concretas.
Este parque cuenta con:

- Barras
- 1 Máquina de Extensión  
- 1 máquina de dorsales 
- Volantes",N,CALLE DEL ARA,1,,,,parquesyjardines@malaga.eu,Teléfono de atención al ciudadano: 900 102 823,,,,N,36.70943,-4.44355,,,,38,311,CRUZ DE HUMILLADERO,POINT (371067.5796969639 4063610.271632317)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79bd,3720,Parque de Mayores e Infantil La Union (C Ara),"Los Parques de Mayores son equipamientos adaptados para mayores que unen la posibilidad de realizar ejercicio saludable de una forma entretenida, con la creación de espacios que facilitan la relación personal y social entre los mayores.
Parque Infantil: Espacio reservado para uso infantil con varios elementos de juego.",S,CALLE DEL ARA,1,,,,,,,,,N,36.70942,-4.44361,,,,38,211,CRUZ DE HUMILLADERO,POINT (371062.2036856661 4063609.2429842865)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79be,3270,Parque de Mayores La Unión (C/ Ara),"Los Parques de Mayores son equipamientos adaptados para mayores que unen la posibilidad de realizar ejercicio saludable de una forma entretenida, con la creación de espacios que facilitan la relación personal y social entre los mayores.",N,CALLE DEL ARA,1,,,,,,,,,N,36.70942,-4.44361,,,,38,211,CRUZ DE HUMILLADERO,POINT (371062.2036856661 4063609.2429842865)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79bf,6949,Parque Infantil Doctor Mañas Bernabeu,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de pequeño, mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de loseta de caucho continua, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 1 Tobogán 
- 1 Columpio (2 usuarios) 
- 1 Multijuego",N,AVENIDA DEL DOCTOR MAÑAS BERNABÉU,1,,,,parquesyjardines@malaga.eu,Teléfono de atención al ciudadano: 900 102 823,,,,N,36.71064,-4.444,,,,38,126,CRUZ DE HUMILLADERO,POINT (371029.4076609666 4063745.1121493937)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c0,3728,Parque Infantil Santa Julia,Parque Infantil: Espacio reservado para uso infantil con varios elementos de juego,S,AVENIDA DEL DOCTOR MAÑAS BERNABÉU,1,,,,,,,,,N,36.71044,-4.44492,,,,38,231,CRUZ DE HUMILLADERO,POINT (370946.8984671106 4063724.1632046844)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c1,2066,Centro Social de Mayores Guadalmedina,"Desarrollo de actividades de ocio tiempo libre para mayores: talleres, encuentro, viajes.
El Sector de Mayores organiza talleres de: manualidades, teatro y pintura.",S,CALLE PINTOR BERROBIANCO MELÉNDEZ,4,,Mañana y tarde de lunes a sábado.,,,ALFONSO IGLESIAS,,,,N,36.70921,-4.44382,,,,94,373,CRUZ DE HUMILLADERO,POINT (371043.0951356447 4063586.2285997397)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c2,4314,Promoción de 244 viviendas en García Grana (R1 y R2),"244 viviendas de VPO en Régimen de Alquiler en la barriada de García Grana, (C/. Zancara Parcelas R1-R2, PERI P.7)",N,CALLE ZÁNCARA,12,,,,,,,,,N,36.71396,-4.4441,10471174.15,2001-10-03T00:00:00,2003-12-15T00:00:00,95,375,CRUZ DE HUMILLADERO,POINT (371026.0262328548 4064113.5609576395)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c3,267,Palacio de Ferias y Congresos de Málaga,"El <b>Palacio de Ferias y Congresos</b> de Málaga acoge en sus instalaciones la celebración de ferias, congresos, convenciones, jornadas y otros actos. Al mismo tiempo, se dedica a la organización propia de ferias, ya sean de carácter profesional o público general.<br><br>El Palacio de Ferias y Congresos de Málaga se ha confirmado a través de su prolífica actividad como un espacio estratégico para el negocio ferial y congresual, ofreciendo a sus clientes la posibilidad de estrechar lazos comerciales y de colaboración en el marco de un edificio moderno y funcional. Para el público general, el recinto malagueño se ha convertido en un punto de encuentro en el que visitar ferias de diversa índole.
<br><br>Consta de:<br>
2 Pabellones (10.800 m² y 6.000 m²), 2 Auditorios (900 pax. y 600 pax.), Área de Exposiciones (470 m²), 2 Salas de Conferencias modulables (500 m² y 450 pax. c/u), 18 Salas de reuniones (70 pax. c/u), Patio Central (7.400 m²), Restaurante Principal (1.500 pax.), otras zonas de restauración y plazas de aparcamiento para 1.200 vehículos.",S,AVENIDA DE JOSÉ ORTEGA Y GASSET,201,,,http://www.fycma.com,pfyc@promalaga.es,,,,,N,36.7081503,-4.45822043,,,,44,159,CRUZ DE HUMILLADERO,POINT (369755.03149176907 4063488.157481556)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c4,4344,Parque de Mayores e Infantil El Duende,"Los Parques de Mayores son equipamientos adaptados para mayores que unen la posibilidad de realizar ejercicio saludable de una forma entretenida, con la creación de espacios que facilitan la relación personal y social entre los mayores.
Parque Infantil: Espacio reservado para uso infantil con varios elementos de juego.",N,CALLE PAULO FREIRE,1,,,,,,,,,N,36.70154,-4.45682,,,,38,126,CRUZ DE HUMILLADERO,POINT (369868.97515603947 4062752.907089363)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c5,3257,Parque de Mayores El Duende,"Los Parques de Mayores son equipamientos adaptados para mayores que unen la posibilidad de realizar ejercicio saludable de una forma entretenida, con la creación de espacios que facilitan la relación personal y social entre los mayores.",N,CALLE PAULO FREIRE,2,,,,,,,,,N,36.7014,-4.45633,,,,38,211,CRUZ DE HUMILLADERO,POINT (369912.51133380306 4062736.710578066)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c6,4281,Promoción de 11 viviendas en El Duende,"11 viviendas de VPO en Régimen Especial, 11 Aparcamientos, Trasteros y 2 Locales Comerciales en El Duende, (Parcela R.1.2)",N,CALLE MAHLER,8,,,,,,,,,N,36.70229,-4.45543,871975.66,2002-04-25T00:00:00,2007-09-13T00:00:00,95,375,CRUZ DE HUMILLADERO,POINT (369994.4085952125 4062834.2241958496)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c7,3757,Parque Infantil Los Prados (C Bachiller Palma),Parque Infantil: Espacio reservado para uso infantil con varios elementos de juego.,S,CALLE BACHILLER PALMA,1,,,,,,,,,N,36.61179,-4.52135,,,,38,231,CRUZ DE HUMILLADERO,POINT (363946.5503015774 4052885.765065605)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c8,3249,Parque de Mayores Nueva Málaga,"Los Parques de Mayores son equipamientos adaptados para mayores que unen la posibilidad de realizar ejercicio saludable de una forma entretenida, con la creación de espacios que facilitan la relación personal y social entre los mayores.",N,PASAJE FRANCISCO VIGIL ESCALERA,1,Parque del Norte 1ª Fase,,,,,,,,N,36.72329,-4.44517,,,,38,211,BAILEN-MIRAFLORES,POINT (370946.07007058157 4065150.054644718)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79c9,7128,Parque La Argentinita - Parque del Norte I,"Está catalogado en el grupo de los Parques Biosaludables debido a que poseen un equipamiento diseñado para adultos para la práctica de ejercicio físico. Son especialmente recomendables para mayores de 60 años porque les permiten mejorar la movilidad, aumentar la flexibilidad y tonificar la musculación de todo el cuerpo, además de mantener la forma física y prevenir o tratar diferentes dolencias o lesiones concretas.
Este parque cuenta con los siguientes tipos de máquinas:

- Dorsales
- Escaladora
- Hockey
- Timón
- Masaje
- Extensión
- Volantes
- Ejercitador de codos
- Cintura
- Esquí
",N,CALLE LA ARGENTINITA,1,,,,parquesyjardines@malaga.eu,Teléfono de atención al ciudadano: 900 878 834,,,,N,36.72391,-4.44565,,,,38,311,BAILEN-MIRAFLORES,POINT (370904.2413196561 4065219.4831152577)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79ca,7093,Parque Infantil La Argentinita (Parque del Norte) 2,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de pequeño, mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 1 Multijuego
- 1 Balancín axial
- 1 Tobogán
",N,CALLE LA ARGENTINITA,1,,,,parquesyjardines@malaga.eu,Teléfono de atención al ciudadano: 900 878 834,,,,N,36.72391,-4.44565,,,,38,126,BAILEN-MIRAFLORES,POINT (370904.2413196561 4065219.4831152577)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79cb,7092,Parque Infantil La Argentinita (Parque del Norte) 1,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de césped artificial, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 1 Multijuego
- 1 Columpio doble
- 1 Balancín axial
- 1 Muelle múltiple

",N,CALLE LA ARGENTINITA,1,,,,parquesyjardines@malaga.eu,Teléfono de atención al ciudadano: 900 878 834,,,,N,36.72391,-4.44565,,,,38,126,BAILEN-MIRAFLORES,POINT (370904.2413196561 4065219.4831152577)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79cc,1173,Colegio Infantil Altabaca,Durente el verano se realizan proyecciones de las Noches de Cine.,N,PLAZA DE FERNANDO HIPÓLITO LANCHA,3,,,,,,,,,N,36.72361865,-4.44466456,,,,35,105,BAILEN-MIRAFLORES,POINT (370991.75839092676 4065185.8470961754)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79cd,7098,Parque Infantil Urbasa,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con una zona con varios elementos de juego de gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de loseta de caucho, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- 1 Multijuegos
- 1 Muelle múltiple
",N,PASAJE URBASA,1,,,,parquesyjardines@malaga.eu,Teléfono de atención al ciudadano: 900 878 834,,,,N,36.72337,-4.43835,,,,38,126,BAILEN-MIRAFLORES,POINT (371555.2673734051 4065149.7634602464)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79ce,2047,Centro Ciudadano Gamarra,"Acoge a la Asociación de Vecinos la Unión de Gamarra y la Asociación de Mayores hogar jubilados de Gamarra.
Los talleres que se desarrollan a través de los Servicios Sociales del Distrito Bailén-Miraflores son: manualidades, porcelana rusa y diseño creativo, todos pertenecientes a los servicios sociales del distrito Bailén-Miraflores.",S,PLAZA DE PRUDENCIO JIMÉNEZ,2,,,,,,,,,N,36.72473,-4.43776,,,,42,187,BAILEN-MIRAFLORES,POINT (371610.22196319274 4065299.848384648)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79cf,9357,Centro Ciudadano Orozco,"Acoge actividades organizadas por el Ayuntamiento. (Distrito, participación ciudadana...) así mismo cede su espacio a distintas asociaciones culturales para realizar sus actividades. ",S,CALLE GALAXIA,4,,,,,,,,,N,36.7410333,-4.4819606,,,,42,187,PUERTO DE LA TORRE,POINT (367690.9119897341 4067168.672544994)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79d0,258,Centro Ambiental de Málaga - C.A.M. (Área de Sostenibilidad Medioambiental),"- El Centro Ambiental de Málaga (CAM) es un conjunto de infraestructuras de tratamiento, valorización y eliminación de residuos sólidos urbanos.",N,DISEMINADO CORTIJADA LOS RUICES,1,"Finca ""Los Ruices""",De lunes a sábados de 07:00 a 20:00 horas.<br>Los domingos de 07:00 a 14:00 horas (sólo vehículos de LIMASA).,http://www.malaga.eu,fjvilches@malaga.eu,FRANCISCO JAVIER VILCHES MELGAR,,,,N,36.73769,-4.50657,,,,27,36,PUERTO DE LA TORRE,POINT (365487.8113003893 4066832.0561331008)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79d1,120,"Biblioteca Pública Municipal ""Vicente Espinel"" (Puerto de la Torre)","Biblioteca Pública Municipal que se encuentra en el distrito 10. Es un  centro vivo de cultura que pretende:<br>
<br>- Ofertar servicios que garanticen la igualdad de oportunidades en las fuentes de información, formación y ocio.
<br>- Crear y consolidar los hábitos de lectura y fomentar entre la población infantil y adulta el uso de las bibliotecas.
<br>- Estimular el interés en el conocimiento y favorecer el aprendizaje.
<br><br>
<b>Se ofrece:</b>
<br>
<br>- Información general.
<br>- Referencia e información bibliográfica.
<br>- Préstamo individual.
<br>- Préstamo interbibliotecario.
<br>- Lectura en sala: Infantil-Adultos.
<br>- Hemeroteca. 
<br>- Reserva de documentos.
<br>- Reprografía.
<br>- Disideratas.
<br>- Consulta CD-ROM.
<br>- Sección Local.
<br>- Audiovisuales (DVD, Videos, CDs musicales, CD-Rom...)
<br>- Multimedia.
<br>- Formación de usuarios
<br>- Actividades de dinamización y fomento a la lectura.",N,CALLE COMPOSITOR ENRIQUE ARANDA,2,,"Invierno (desde el 16 de septiembre al 14 de junio, ambos incluidos)

Lunes a Viernes:
Mañanas: 10.00 h. a 14.00 h.
Tardes: 17.00 h. a 19.30 h.
Sábados sin servicio.

Horarios especiales en Navidad y Semana Santa: 09.00 a 14.00 horas. Sábados sin servicio.

Verano (del 15 de junio al 15 de septiembre)
De lunes a viernes: 09:00 a 14:00 horas.
Sábados sin servicio.",http://www.bibliotecas.malaga.eu,biblio.vespinel@malaga.eu,,,,,N,36.73581,-4.48418,,,,114,431,PUERTO DE LA TORRE,POINT (367483.7710718259 4066592.273664542)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79d2,8568,Parque Infantil Víctor Hugo I,"Espacio reservado para el uso y disfrute infantil. 
Tiene capacidad para múltiples usuarios debido a que cuenta con tres zonas con varios elementos de juego de mediano y gran tamaño a fin de que los niños puedan divertirse, tanto de manera individual como con otros niños.
Está provisto de suelo de césped artificial, que asegura la protección de los más pequeños.
En total, los elementos de juego que dispone son:

- Balancín
- Columpio
- Multijuegos castillo",N,CALLE VÍCTOR HUGO,1,,,,parquesyjardines@malaga.eu,,,,,N,36.73544,-4.48279,,,,38,126,PUERTO DE LA TORRE,POINT (367607.25079803343 4066549.3037023474)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79d3,8516,Parque Víctor Hugo I,"Está catalogado en el grupo de los Parques Biosaludables debido a que poseen un equipamiento diseñado para adultos para la práctica de ejercicio físico. Son especialmente recomendables para mayores de 60 años porque les permiten mejorar la movilidad, aumentar la flexibilidad y tonificar la musculación de todo el cuerpo, además de mantener la forma física y prevenir o tratar diferentes dolencias o lesiones concretas.
Este parque cuenta con los siguientes tipos de máquinas:

- Manivela
- Agujeros
- Escalada de dedos inclinada
- Rodillos
- Barra a media altura
- Barras altas
- Serpiente
- Plataforma rotatoria
- Taburete
- Escalera de dedos vertical
- Poleas
- Asientos con barras
- Pedales
",N,CALLE VÍCTOR HUGO,1,,,,parquesyjardines@malaga.eu,,,,,N,36.73544,-4.48279,,,,38,311,PUERTO DE LA TORRE,POINT (367607.25079803343 4066549.3037023474)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79f1,1950,Oficina Municipal de Atención a la Ciudadanía (OMAC 10 - Puerto de la Torre),"Oficina de atención a la ciudadanía dónde le informarán de todos los servicios que ofrece en el Ayuntamiento de Málaga, y podrá realizar algunos de ellos.",S,CALLE VÍCTOR HUGO,1,,De 08:30 a 14:30 horas,http://saic.malaga.eu,saic@malaga.eu,,,,,N,36.73696,-4.48157,,,,51,37,PUERTO DE LA TORRE,POINT (367718.7956743643 4066716.2450095816)
da_equipamientosMunicipales.fid--7b4b556b_15ed01ee0d9_79f2,417,Junta Municipal de Distrito 10 Puerto de la Torre - OMAC,"Estas instalaciones cuenta con los siguientes servicios:<BR>
- Junta Municipal de Distrito.<BR>
- Oficina Municipal de Atención a la Ciudadanía (OMAC).<BR>
La Junta Municipal del Distrito ofrece los siguientes servicios:
<br>- Atención al ciudadano, vecinos o entidades, ante cualquier petición dándole traslado al Área.
<br>- Participación ciudadana a través de los órganos de gobierno:
<br> a) Comisiones de trabajo, Consejo Político y Pleno.
<br> b) Gestión de Subvenciones a entidades del distrito.
<br>- Organización de actividades culturales, deportivas, etc.
<br>- Coordinación y colaboración en el control y seguimiento de obras.
<br>- Fomento del deporte en el distrito por medio de los técnicos de Fundación Deportiva que asesoran en actividades deportivas. 
<br>- Asesoramiento y apoyo a la mujer por medio de los Agentes para la Igualdad de la Mujer. 
<br>- Información y gestión de las prestaciones sociales municipales por medio del Centro de Servicios Sociales del distrito.
<br>- Fomento de la lectura a través de las Bibliotecas Municipales.",S,CALLE VÍCTOR HUGO,1,,"Junta Municipal de Distrito de 09:00 a 14:00 horas.<br>
Oficina Municipal de Atención a la Ciudadanía:
Horario de Atención: De lunes a viernes de 08:30 a 14:30.
Salvo Festivos y los días 24 y 31 de diciembre",http://www.malaga.eu,distrito10@malaga.eu,,,,,N,36.73544,-4.48279,,,,51,37,PUERTO DE LA TORRE,POINT (367607.25079803343 4066549.3037023474)
