Fecha;Importe;AREA PRESUPUESTARIA;PROGRAMA PRESUPUESTARIO;IDENTIFICACI‡N;BENEFICIARIO;LINEA;CONCEPTO;;;;;;;;;;;;;
07/09/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47057278;CASA DE AVILA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47057278;CASA DE AVILA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
01/01/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47081104;CASA DE CANTABRIA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS DE TEATRO VECINAL Y CULTURA TRADICIONAL 2014""""";;;;;;;;;;;;;
07/09/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47081104;CASA DE CANTABRIA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47051859;CASA DE EXTREMADURA EN VALLADOLID;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47051859;CASA DE EXTREMADURA EN VALLADOLID;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47051859;CASA DE EXTREMADURA EN VALLADOLID;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
07/09/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47206982;CASA REGIONAL CASTILLA LA MANCHA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
07/09/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47206982;CASA REGIONAL CASTILLA LA MANCHA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47206982;CASA REGIONAL CASTILLA LA MANCHA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47244090;CASTELLANOS DE OLID;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47244090;CASTELLANOS DE OLID;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
07/09/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47210042;CENTRO LEONES VIRGEN DEL CAMINO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47210042;CENTRO LEONES VIRGEN DEL CAMINO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47673322;CUATRO X CUATRO, ASOCIACION ADARTIA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
01/01/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47718747;DIABLA TEATRO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS DE TEATRO VECINAL Y CULTURA TRADICIONAL 2014""""";;;;;;;;;;;;;
08/06/2015;2.640,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47425574;FED.PROV.AA.VV.Y CONSUM.CONDE ANSUREZ;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""SUBVENCIONES 2015 ASOCIACIONES VECINALES""""";;;;;;;;;;;;;
08/06/2015;2.640,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47035076;FEDER.PROV.ASOC.VECINOS-CONSUMIDORES VA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""SUBVENCIONES 2015 ASOCIACIONES VECINALES""""";;;;;;;;;;;;;
07/09/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47627906;FUNDACION PERSONAS;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47082599;GENTE DE TEATRO DE LA UNIVERSIDAD DE VALLADOLID;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47686530;GRUPO CELEMIN VALLADOLID;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47316948;GRUPO CULTURAL TIEMPO LIBRE STO.TORIBIO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47316948;GRUPO CULTURAL TIEMPO LIBRE STO.TORIBIO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47660956;"GRUPO DANZAS CASTELLANAS """"LA ESGUEVA""""";FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47636592;GRUPO DE DANZAS NUEVAS RA÷CES DE TORRELOBAT‡N;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
07/09/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47509922;GRUPO DE TEATRO BRHIZNAS;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47575899;GRUPO DE TEATRO HORIZON;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47376181;GRUPO DE TEATRO LA ILUSION;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
07/09/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47317045;GRUPO DE TEATRO MUTIS;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
01/01/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47598107;GRUPO EL PALILLO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS DE TEATRO VECINAL Y CULTURA TRADICIONAL 2014""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47598107;GRUPO EL PALILLO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47638184;GRUPO LITERARIO TEATRO TÈ Y YO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47364815;GRUPO SOCIO CULTURAL TEATRO LORCA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47651104;GRUPO TIRAMISU TEATRO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
07/09/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47280094;GRUPO TRECE DE JUNIO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
01/01/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;V47349998;ORQUESTA DE PULSO Y PUA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS DE TEATRO VECINAL Y CULTURA TRADICIONAL 2014""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;V47349998;ORQUESTA DE PULSO Y PUA;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones: ""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47659743;TEATRO PILAR CONDE;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
31/12/2015;250,00;PARTICIPACI‡N CIUDADANA;PARTICIPACION CIUDADANA;G47496427;ZAHORI TEATRO;FOMENTO DE LA PARTICIPACI‡N CIUDADANA;"Subvenciones:""MUESTRAS 2015 TEATRO VECINAL Y CULTURA TRADICIONAL""""";;;;;;;;;;;;;
26/11/2015;5.554,00;SEGURIDAD Y MOVILIDAD;EXTINCION DE INCENDIOS, SALVAM. Y PROTEC. CIVIL;G47215975;ASOC. PROVINCIAL COLABORADORES P. CIVIL;FOMENTO DE LA PROTECCI‡N CIVIL;Subvenciones: SUBVENCION NOMINATIVA ASOCIACION PROVINCIAL DE COLABORADORES DE PRO;;;;;;;;;;;;;
26/11/2015;5.355,00;SEGURIDAD Y MOVILIDAD;EXTINCION DE INCENDIOS, SALVAM. Y PROTEC. CIVIL;G47202262;ASOC. SALVAMENTO Y RESCATE;FOMENTO DE LA PROTECCI‡N CIVIL;"Subvenciones: SUBVENCION NOMINATIVA ASOCIACION SALVAMENTO Y RESCATE""""";;;;;;;;;;;;;
09/12/2015;14.228,00;SEGURIDAD Y MOVILIDAD;EXTINCION DE INCENDIOS, SALVAM. Y PROTEC. CIVIL;Q2866001G;CRUZ ROJA ESPA•OLA;FOMENTO DE LA PROTECCI‡N CIVIL;Subvenciones: SUBVENCION NOMINATIVA A LA OFICINA PROVINCIAL DE CRUZ ROJA ESPA•OLA;;;;;;;;;;;;;
09/12/2015;1,00;SEGURIDAD Y MOVILIDAD;EXTINCION DE INCENDIOS, SALVAM. Y PROTEC. CIVIL;Q2866001G;CRUZ ROJA ESPA•OLA;FOMENTO DE LA PROTECCI‡N CIVIL;COMPLEMENTO DE SUBVENCION NOMINATIVA A LA OFICINA PROVINCIAL DE CRUZ ROJA ESPA•OLA;;;;;;;;;;;;;
31/12/2015;1.642.144,46;URBANISMO, INFRAESTRUCTURAS Y VIVIENDA;PLANIFICACION Y GESTION DEL URBANISMO;B47314976;SOCIEDAD MUNICIPAL SUELO Y VIVIENDA S.L.;FOMENTO DE LA REHABILITACI‡N INTEGRAL URBANA;PRIMERA APORTACI‡N ARU 29 DE OCTUBRE;;;;;;;;;;;;;
01/01/2015;330.000,00;URBANISMO, INFRAESTRUCTURAS Y VIVIENDA;PLANIFICACION Y GESTION DEL URBANISMO;S4711001J;JUNTA DE CASTILLA Y LEON;FOMENTO DE LA REHABILITACI‡N INTEGRAL URBANA;CONVENIO COMPENSACI‡N DE DEUDA;;;;;;;;;;;;;
09/07/2015;115.314,59;URBANISMO, INFRAESTRUCTURAS Y VIVIENDA;PLANIFICACION Y GESTION DEL URBANISMO;S4711001J;JUNTA DE CASTILLA Y LEON;FOMENTO DE LA REHABILITACI‡N INTEGRAL URBANA;PAGO PARCIAL DE LA DEUDA POR OBRAS EJECUTADAS EN EL CANAL DE CASTILLA-;;;;;;;;;;;;;
22/10/2015;577,60;URBANISMO, INFRAESTRUCTURAS Y VIVIENDA;PLANIFICACION Y GESTION DEL URBANISMO;S4711001J;JUNTA DE CASTILLA Y LEON;FOMENTO DE LA REHABILITACI‡N INTEGRAL URBANA;COMPENSACI‡N DE DEUDA SERVICIO DE RECOGIDA DE RESIDUOS A•O 2015.;;;;;;;;;;;;;
31/12/2015;1.281.235,82;URBANISMO, INFRAESTRUCTURAS Y VIVIENDA;PLANIFICACION Y GESTION DEL URBANISMO;S4711001J;JUNTA DE CASTILLA Y LEON;FOMENTO DE LA REHABILITACI‡N INTEGRAL URBANA;APORTACI‡N POR EL AYUNTAMIENTO EN LA EJECUCI‡N OBRAS DE ADECUACI‡N Y MEJORA DEL CANAL DEL DUERO;;;;;;;;;;;;;
01/01/2015;123,53;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47024856;AA.VV. PISUERGA HUERTA DEL REY;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2014-CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDOR";;;;;;;;;;;;;
11/12/2015;133,56;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47024856;AA.VV. PISUERGA HUERTA DEL REY;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2015- CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDO";;;;;;;;;;;;;
01/01/2015;1.544,11;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47509161;ASOCIACION AYUDA A CONSUMIDORES-USUARIOS PARQUESOL;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2014-CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDOR";;;;;;;;;;;;;
20/10/2015;705,74;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47509161;ASOCIACION AYUDA A CONSUMIDORES-USUARIOS PARQUESOL;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2015- CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDO";;;;;;;;;;;;;
01/01/2015;1.647,05;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47020797;ASOCIACION NUESTRA SE•ORA DE SAN LORENZO;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2014-CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDOR";;;;;;;;;;;;;
16/12/2015;1.892,20;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47020797;ASOCIACION NUESTRA SE•ORA DE SAN LORENZO;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2015- CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDO";;;;;;;;;;;;;
01/01/2015;1.132,35;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47020433;ASOCIACION VECINAL RONDILLA;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2014-CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDOR";;;;;;;;;;;;;
04/11/2015;1.157,63;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47020433;ASOCIACION VECINAL RONDILLA;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2015- CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDO";;;;;;;;;;;;;
04/12/2015;556,50;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47035076;FEDER.PROV.ASOCIACIONVECINOS-CONSUMIDORES VA;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2015- CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDO";;;;;;;;;;;;;
01/01/2015;1.852,95;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47036538;UNION DE CONSUMIDORES DE VALLADOLID;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2014-CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDOR";;;;;;;;;;;;;
04/12/2015;1.854,37;DESARROLLO SOSTENIBLE;MERCADOS, ABASTOS Y LONJAS;G47036538;UNION DE CONSUMIDORES DE VALLADOLID;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""2015- CONVOCATORIA PUBLICA SUBVENCIONES A ASOCIACIONES DE CONSUMIDO";;;;;;;;;;;;;
20/02/2015;5.083,02;PRESIDENCIA;PRESIDENCIA;G60544665;CENTRO IBEROAMERICANO DE DESARROLLO ESTRATEGICO URBANO;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;CUOTA A•O 2015 COMO MIEMBRO DE CIDEU;;;;;;;;;;;;;
04/06/2015;2.000,00;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;FR80442752481;THE EUROINDIA CENTRE;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;CUOTA COMO MIEMBRO THE EUROINDIA CENTER  A•O 2015;;;;;;;;;;;;;
31/12/2015;500,00;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 20";;;;;;;;;;;;;
01/01/2016;500,00;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 20";;;;;;;;;;;;;
16/03/2015;271.276,27;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 20";;;;;;;;;;;;;
31/03/2015;267.307,00;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 20";;;;;;;;;;;;;
07/04/2015;263.337,73;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones: ""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 20";;;;;;;;;;;;;
05/06/2015;259.368,47;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 20";;;;;;;;;;;;;
10/06/2015;255.399,20;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 21";;;;;;;;;;;;;
17/07/2015;251.429,93;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 22";;;;;;;;;;;;;
03/09/2015;247.460,67;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 23";;;;;;;;;;;;;
03/09/2015;243.491,40;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 24";;;;;;;;;;;;;
11/09/2015;239.522,13;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 25";;;;;;;;;;;;;
07/10/2015;235.552,86;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 26";;;;;;;;;;;;;
15/10/2015;231.583,60;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 27";;;;;;;;;;;;;
15/10/2015;227.614,33;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 28";;;;;;;;;;;;;
03/11/2015;223.645,06;PRESIDENCIA;AGENCIA DE INNOVACION Y DESARROLLO ECONOMICO;NO PROCEDE;PERSONA FISICA ;FOMENTO DE LA SALUD PUBLICA, DEFENSA DEL CONSUMIDOR Y MEDIO AMBIENTE ;"Subvenciones:""SUBVENCIONES  ADQUISICI‡N DE VEH÷CULOS BAJAS EMISIONES AUTOTAXIS 29";;;;;;;;;;;;;
