FECHA DE LA OBLIGACI‡N;IMPORTE;µREA PRESUPUESTARIA;PROGRAMA PRESUPUESTARIO;IDENTIFICACI‡N DEL BENEFICIARIO;BENEFICIARIO;L÷NEA;CONCEPTO
28/07/2014;908,81;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G28477727;PARTIDO SOCIALISTA OBRERO ESPA•OL (JUVENTUDES DE VALLADOLID);FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;CONV.SUBV.FOMENTO DE LA PARTICIP JUVENIL-JUVENTUDES SOCIALISTA DE VALLADOLID
28/07/2014;2.031,45;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G28556728;ORGANIZACION JUVENIL ESPA•OLA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP JUV-CUENTA 2
28/07/2014;1.283,02;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G28659308;ALIANZA CRISTIANA DE JOVENES DE LA YMCA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;429,06;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G37266418;ASECAL;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2015
28/07/2014;1.149,37;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47021399;AA.JJ NIARA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;1.470,13;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47021654;AA.JJ. TRECHEL;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;429,06;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47022199;ASOC. VALLIS.AYUDA ANCIANIDAD E INFANCIA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2016
19/09/2014;290,89;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47023791;AA.JJ. LA AMISTAD;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2017
28/07/2014;1.416,67;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47023791;AA.JJ. LA AMISTAD;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;523,59;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47023874;ASOC. ALCOHOLICOS REHABILITADOS DE VA.;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2018
28/07/2014;2.004,72;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47024625;AA.JJ. ARCO IRIS;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;581,77;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47027305;ASOC. DEMOCRATICA PENSIONISTA-JUBILADOS;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2019
19/09/2014;290,89;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47027313;CIRCULO CATOLICO DE OBREROS Y EMPLEADOS;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2020
28/07/2014;828,62;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47029574;CLUB JUVENIL TEMPERO;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;2.084,91;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47035472;EXPLORADORES DE CASTILLA Y LEON;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;429,06;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47036959;ASOC. PROVINCIAL SORDOS DE VALLADOLID;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2021
28/07/2014;2.084,91;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47038567;SCOUTS DE VALLADOLID SVA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;694,97;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47038930;AA.JJ. NUEVA UNION;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;523,59;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47056551;ASOC. SOCIAL CULTURAL AULAS 60;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2022
19/09/2014;436,33;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47061411;UNION SINDICAL DE COMISIONES OBRERAS DE CASTILLA Y LEON;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2023
28/07/2014;801,89;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47061411;UNION SINDICAL DE COMISIONES OBRERAS DE CASTILLA Y LEON (SECRETARIA DE JUVENTUD);FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBV. FOMENTO DE LA PARTICIP JUVENIL-A.J.SECRETARIA DE JUVENTUD CCOO
28/07/2014;882,08;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47063185;ASOC. NATURALISTAS DE VALLADOLID;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;1.871,07;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47067848;ASOCIACION JUVENIL ALBORADA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
13/03/2014;50.310,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47074281;CONSEJO LOCAL JUVENTUD VALLADOLID;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;CONVENIO CONSEJO LOCAL DE LA JUVENTUD
13/03/2014;3.100,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47074281;CONSEJO LOCAL JUVENTUD VALLADOLID;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;PROR.CONV.CONSEJO LOCAL JUVENTUD A•O 2014. consejo local juventud 2
28/07/2014;828,62;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47085626;"AA.JJ.""""CULTURAL ARTES""""";FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;1.790,88;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47204284;ASOCIACION JUVENIL EL CIERZO;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBV.DESTINADAS AL FOMENTO DE LA PARTICIP JUVENIL
28/07/2014;1.336,48;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47208871;AA.JJ. COSVA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;668,24;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47270954;ASOC.INTERCAMBIO ESTUDIANT. MEDICINA UVA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
31/07/2014;5.076,75;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47277934;ASOCIACION EL PUENTE;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBVENCIONES PARA REALIZAR PROYECTOS FORMATIVOS EN VALLADOLID PARA
28/07/2014;988,99;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47286042;TIERRA VIVA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;1.069,18;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47286430;A.J. LA TORRE DE CRISTAL;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;694,97;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47300967;ASOC. ALTERNATIVA UNIVERSITARIA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;1.309,75;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47311287;C.M. PE•AFIEL;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;487,23;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47317607;HOGAR SOCIO CULTURAL EL CAUCE DE BELEN;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2024
19/09/2014;436,40;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47319728;ASOCIACION EX-FA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2025
19/09/2014;436,33;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47322656;ASOCIACION DE TRABAJADORES PASIVOS;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2026
19/09/2014;429,06;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47329339;FED.PENSIONISTAS Y JUBILADOS VA.Y PROV.;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2027
19/09/2014;429,06;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47345061;FUNDACION INTRAS;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2028
28/07/2014;588,05;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47350699;ASOC. DEPORTIVO CULTURAL LA GOLONDRINA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
20/03/2014;5.850,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47356290;ASOC. FAMILIARES ALZHEIMER;FOMENTO DE ACCIONES EN MATERIA SOCIAL;CONV.AS.FAMILIARES ALZHEIMER 2014
28/07/2014;935,53;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47360870;LIGA ESPA•.EDUCACION-CULTURA POPULAR VA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;567,23;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47365812;CASA DE JUVENTUD ALESTE;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2029
28/07/2014;2.084,91;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47365812;CASA DE JUVENTUD ALESTE;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
31/07/2014;15.000,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47366877;FUNDACION ALDABA-PROYECTO HOMBRE;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBVENCIONES PARA REALIZAR PROYECTOS FORMATIVOS EN VALLADOLID PARA
28/07/2014;1.256,29;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47369673;SINERGIA FORMACION Y DESARROLLO HUMANO;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
31/07/2014;13.750,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47372776;AEMTA CASTILLA Y LEON;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBVENCIONES PARA REALIZAR PROYECTOS FORMATIVOS EN VALLADOLID PARA
28/07/2014;801,89;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47374863;GRUPO UNIVERSITARIO DE ASTRONOMIA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;988,99;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47375522;AA.JJ. BEST VALLADOLID;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;501,78;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47377247;FUNDACION CAUCE;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2030
28/07/2014;748,43;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47384458;JUVENTUDES COMUNERAS DE CASTILLA DE VALLADOLID;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP JUV-  
19/09/2014;501,78;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47386131;ASOC. ANTIGUOS ALUMNOS UNIV. EXPERIENCIA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2031
28/07/2014;1.229,56;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47394606;"ASOC.EDUCATIVA JUVENIL """"G.O.V.""""";FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;1.363,21;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47404603;GRUPO DE MARCHA LA INMACULADA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBV. DESTINADAS AL FOMENTO DE LA PARTICIP JUVENIL-   
19/09/2014;429,06;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47405865;ASOC. DE MUJERES EL ALHELI;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2032
28/07/2014;1.202,83;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47433776;AA.JJ. GREDOS;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;1.069,18;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47448451;AA.JJ. MARIANAS VICENCIANAS;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;347,45;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47452800;ASOCIACION ALUMNOS PARQUESOL;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBV.DESTINADAS AL FOMENTO DE LA PARTICIP JUVENIL-
19/09/2014;501,78;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47453139;ASOC.CULTURA Y OCIO PARA TERCERA EDAD;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2033
28/07/2014;1.122,64;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47497326;ASOCIACION DE MICROBOTICA DE LA U.V.A.;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
26/02/2014;6.580,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47503610;FUNDACION CAST.LEONESA TUTELA P.MAYORES;FOMENTO DE ACCIONES EN MATERIA SOCIAL;CONV.FUNDAMAY-FUND.CASTELLANO LEONESA PARA LA TUTELA DE PERSONAS MA
28/07/2014;1.042,45;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47515788;AA.JJ. ASPAYM CASTILLA-LEON JUVENTUD;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;1.122,64;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47552716;AA.JJ. RODINIA NUM.1032;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
24/03/2014;13.430,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47575691;FUNDACION RONDILLA;FOMENTO DE LA EDUCACI‡N;CONV.FUNDACION RONDILLA PRO.EDUCACION PERS.ADULTAS
28/07/2014;988,99;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47575691;FUNDACION RONDILLA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;775,16;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47614425;ASOCIACION DE ALUMNOS MAS;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
31/07/2014;14.750,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47627906;FUNDACION PERSONAS;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBVENCIONES PARA REALIZAR PROYECTOS FORMATIVOS EN VALLADOLID PARA
28/07/2014;1.202,83;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47638507;ASOCIACION PARA LA PROMOCION DEL OCIO Y LA CULTURA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;801,89;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47657200;Asociaci¢n juvenil SAMO;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
19/09/2014;639,84;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47668793;ASOCIACION DE JUBILADOS Y PENSIONISTAS LAS FLORES;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2034
19/09/2014;523,59;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47668926;NUESTRA SE•ORA DE LOS OLVIDOS;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2035
31/07/2014;15.000,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47676010;FUNDACION RED INCOLA;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBVENCIONES PARA REALIZAR PROYECTOS FORMATIVOS EN VALLADOLID PARA
01/01/2014;203,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47676010;FUNDACION RED INCOLA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBV.FUNDACION RED INCOLA-RECAUDACION CONCIERTO VALLANOCHE
28/07/2014;1.657,23;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G47687207;ASOC.JUVENIL JUVENTUD OBRERA CRISTIANA CASTILLA Y LEON;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
14/04/2014;12.930,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G78519543;LIGA ESPA•OLA EDUCACION-CULTURA POPULAR;FOMENTO DE LA EDUCACI‡N;CONV.LIGA ESPA•OLA EDUC.Y CULTURA POPULAR-GESTION 2 CASAS DE NI•OS/AS
28/07/2014;1.202,83;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G80847767;MOVIMIENTO CONTRA LA INTOLERANCIA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
01/01/2014;203,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G82409020;FUNDACION ENTRECULTURAS FE Y ALEGRIA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBV.FUND.ENTRECULTURAS RECAUDACION CONCIERTO VALLANOCHE 2013
01/01/2014;203,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;G84451087;UNICEF - COMITE CASTILLA Y LEON;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBV.UNICEF COMITE CYL RECAUDACION CONCIERTO VALLANOCHE
19/09/2014;429,06;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;J47219373;ASOCIACION DE DIABETICOS DE VALLADOLID;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2036
28/07/2014;935,53;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;J47554357;AA.JJ. EL ANILLO UNICO;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
28/07/2014;2.004,72;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;Q2866001G;CRUZ ROJA ESPA•OLA;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
20/03/2014;1.500,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;Q4718001C;UNIVERSIDAD DE VALLADOLID;FOMENTO DE ACCIONES EN MATERIA SOCIAL;CONV.UNIVERSIDAD VALL.ALOJAMIENTOS COMPARTIDOS 2014
31/07/2014;14.750,00;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;R4700126H;CARITAS DIOCESANA VALLADOLID;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBVENCIONES PARA REALIZAR PROYECTOS FORMATIVOS EN VALLADOLID PARA
19/09/2014;567,23;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;R4700227D;INSTITUTO MEDICO PEDAGOGICO NI•O JESUS;FOMENTO DE ACCIONES EN MATERIA SOCIAL;SUBV.PROY.PROM.SOC.PERS.MAYORES 2037
28/07/2014;1.577,04;BIENESTAR SOCIAL Y FAMILIA;ATENCI‡N A LA FAMILIA;V47425301;GRUPOS MARCHA-CENTRO CULTURAL;FOMENTO DEL ASOCIACIONISMO Y LA PARTICIPACI‡N JUVENIL;SUBVENCIONES DESTINADAS AL FOMENTO DE LA PARTICIP J
20/02/2014;17.213,00;BIENESTAR SOCIAL Y FAMILIA;FORMACI‡N PARA EL EMPLEO;G83117374;FUNDACION SECRETARIADO GRAL. GITANO;FOMENTO DEL EMPLEO;CONVENIO COLABORACION ENTRE AYTO Y FUND. SECRETARIADO GITANO PROGRA
03/09/2014;500.000,00;CULTURA, COMERCIO Y TURISMO;COMERCIO Y TURISMO;B47638929;SOCIEDAD MIXTA PARA LA PROMOCI‡N DEL TURISMO DE VALLADOLID;FOMENTO DEL COMERCIO Y DEL TURISMO;PRORROGA CONVENIO DE COLABORACION CON SOCIEDAD MIXTA. 2ß PAGO
03/09/2014;200.000,00;CULTURA, COMERCIO Y TURISMO;COMERCIO Y TURISMO;B47638929;SOCIEDAD MIXTA PARA LA PROMOCI‡N DEL TURISMO DE VALLADOLID;FOMENTO DEL COMERCIO Y DEL TURISMO;PRORROGA CONVENIO DE COLABORACION CON SOCIEDAD MIXTA. 2ß PAGO
11/12/2014;350.000,00;CULTURA, COMERCIO Y TURISMO;COMERCIO Y TURISMO;B47638929;SOCIEDAD MIXTA PARA LA PROMOCI‡N DEL TURISMO DE VALLADOLID;FOMENTO DEL COMERCIO Y DEL TURISMO;PRORROGA CONVENIO DE COLABORACION CON SOCIEDAD MIXTA. CUARTO PAGO
22/12/2014;137.630,00;CULTURA, COMERCIO Y TURISMO;COMERCIO Y TURISMO;B47638929;SOCIEDAD MIXTA PARA LA PROMOCI‡N DEL TURISMO DE VALLADOLID;FOMENTO DEL COMERCIO Y DEL TURISMO;PRORROGA CONVENIO DE COLABORACION CON SOCIEDAD MIXTA. CUARTO PAGO
