EXERCICI,CODI ORGÀNIC,CODI DE PROGRAMA,CODI ECONÒMIC,NOM PARTIDA,PRESSUPOST INICIAL,PRESSUPOST ACTUAL,AUTORITZACIÓ (A),DISPOSICIÓ (D),OBLIGACIÓ (O),PAGAMENT (P),REALITZACIÓ DE PAGAMENT (RP),SALDO,% SALDO SOBRE PRESS. ACTUAL,MODIFICACIÓ,REMANENTS INCORPORATS,ALTRES MODIFICACIONS,REMANENT,A PENDENT,D PENDENT,O PENDENT,P PENDENT,RETENCIONS DE CRÈDIT,% D SOBRE CRÈDIT,% RP SOBRE OBLIGACIONS
2011,G121,92420,22700,TREBALLS NETEJA BARRIS,€500.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,100.00%,€0.00,€0.00,€0.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G121,92420,22699,ALTRES DESPESES BARRIS,€1000.00,€1000.00,€725.65,€725.65,€529.25,€529.25,€511.92,€274.35,27.44%,€0.00,€0.00,€0.00,€470.75,€0.00,€196.39,€0.00,€17.32,€0.00,72.57%,96.73%
2011,G121,92420,22609,ACTIVITATS BARRIS,€29400.00,€29400.00,€38135.55,€38135.55,€37945.55,€37945.55,€17154.84,€-8735.54,-29.71%,€0.00,€0.00,€0.00,€-8545.55,€0.00,€190.00,€0.00,€20790.71,€0.00,129.71%,45.21%
2011,G121,92420,22602,PUBLICITAT I PROPAGANDA BARRIS,€2000.00,€2000.00,€0.00,€0.00,€0.00,€0.00,€0.00,€2000.00,100.00%,€0.00,€0.00,€0.00,€2000.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G121,92420,22102,GAS BARRIS,€2000.00,€2000.00,€1857.00,€1857.00,€1857.00,€1857.00,€1449.86,€143.00,7.15%,€0.00,€0.00,€0.00,€143.00,€0.00,€0.00,€0.00,€407.14,€0.00,92.85%,78.08%
2011,G121,92420,22101,AIGUA BARRIS,€450.00,€450.00,€414.66,€414.66,€414.66,€414.66,€414.66,€35.34,7.85%,€0.00,€0.00,€0.00,€35.33,€0.00,€0.00,€0.00,€0.00,€0.00,92.15%,100.00%
2011,G121,92420,22100,ENERGIA ELECTRICA BARRIS,€5500.00,€5500.00,€3795.12,€3795.12,€3795.12,€3795.12,€2646.16,€1704.88,31.00%,€0.00,€0.00,€0.00,€1704.88,€0.00,€0.00,€0.00,€1148.96,€0.00,69.00%,69.73%
2011,G121,92420,21200,MANTENIM.EDIFICIS I CONTRUCC. BARRIS,€4000.00,€5000.00,€3336.81,€3336.81,€3336.81,€3336.81,€2498.14,€1663.19,33.26%,€1000.00,€0.00,€1000.00,€1663.19,€0.00,€0.00,€0.00,€838.67,€0.00,66.74%,74.87%
2011,G121,92420,20200,LLOGUER EDIFICIS I CONSTRUCC. BARRIS,€49500.00,€49500.00,€44016.06,€44016.06,€44007.45,€44007.45,€31603.14,€5483.94,11.08%,€0.00,€0.00,€0.00,€5492.55,€0.00,€8.61,€0.00,€12404.30,€0.00,88.92%,71.81%
2011,G121,92400,23120,LOCOMOCIÓ PARTICIPACIÓ,€500.00,€500.00,€35.61,€35.61,€35.61,€35.61,€35.61,€464.39,92.88%,€0.00,€0.00,€0.00,€464.39,€0.00,€0.00,€0.00,€0.00,€0.00,7.12%,100.00%
2011,G121,92400,22706,ESTUDIS I TREBALLS PARTICIPACIÓ,€7000.00,€7000.00,€7456.00,€7456.00,€7456.00,€7456.00,€4366.00,€-456.00,-6.51%,€0.00,€0.00,€0.00,€-456.00,€0.00,€0.00,€0.00,€3090.00,€0.00,106.51%,58.56%
2011,G121,92400,22609,ACTIVITATS PARTICIPACIÓ,€500.00,€500.00,€360.31,€360.31,€360.31,€360.31,€60.31,€139.69,27.94%,€0.00,€0.00,€0.00,€139.69,€0.00,€0.00,€0.00,€300.00,€0.00,72.06%,16.74%
2011,G121,92400,22602,PUBLICITAT I PROPAGANDA PARTICIPACIÓ,€400.00,€400.00,€0.00,€0.00,€0.00,€0.00,€0.00,€400.00,100.00%,€0.00,€0.00,€0.00,€400.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G121,92400,22200,TELEFON PARTICIPACIÓ,€4300.00,€4300.00,€4300.00,€4300.00,€2588.96,€2588.96,€900.69,€0.00,0.00%,€0.00,€0.00,€0.00,€1711.03,€0.00,€1711.03,€0.00,€1688.27,€0.00,100.00%,34.79%
2011,G121,92400,16000,SEGURETAT SOCIAL ADMIN. GRAL. PARTICIPACIO CIUTADA,€8342.87,€8342.87,€8404.31,€8404.31,€8404.31,€8404.31,€7655.16,€-61.43,-0.74%,€0.00,€0.00,€0.00,€-61.43,€0.00,€0.00,€0.00,€749.14,€0.00,100.74%,91.09%
2011,G121,92400,12700,PENSIONS DE FUNCIONARIS ADMIN. GRAL. PARTICIPACIO,€180.25,€180.25,€0.00,€0.00,€0.00,€0.00,€0.00,€180.25,100.00%,€0.00,€0.00,€0.00,€180.25,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G121,92400,12101,COMPLEMENT ESPECÍFIC ADMIN. GRAL. PARTICIPACIO CIU,€16132.34,€16132.34,€16132.34,€16132.34,€16132.34,€16132.34,€16132.34,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G121,92400,12006,TRIENNIS ADMIN. GRAL. PARTICIPACIO CIUTADANA,€1503.60,€1503.60,€1501.64,€1501.64,€1501.64,€1501.64,€1501.64,€1.96,0.13%,€0.00,€0.00,€0.00,€1.95,€0.00,€0.00,€0.00,€0.00,€0.00,99.87%,100.00%
2011,G121,92400,12004,SOUS DEL GRUP C2 ADMIN. GRAL. PARTICIPACIO CIUTADA,€8379.00,€8379.00,€8378.58,€8378.58,€8378.58,€8378.58,€8378.58,€0.42,0.01%,€0.00,€0.00,€0.00,€0.42,€0.00,€0.00,€0.00,€0.00,€0.00,99.99%,100.00%
2011,G120,23230,48900,ALTRES TRANSFERENCIES PLA D'ACOLLIDA,€15000.00,€15000.00,€5218.58,€4571.72,€4571.72,€4571.72,€1999.95,€9781.42,65.21%,€0.00,€0.00,€0.00,€10428.27,€646.85,€0.00,€0.00,€2571.77,€0.00,30.48%,43.75%
2011,G120,23230,48602,CONVENI AMICS D'AFRICA PLA ACOLLIDA,€6800.00,€6800.00,€6800.00,€6800.00,€6800.00,€6800.00,€0.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€6800.00,€0.00,100.00%,0.00%
2011,G120,23230,48399,SUBVENCIO EL XIPRER,€15000.00,€15000.00,€15000.00,€15000.00,€15000.00,€15000.00,€0.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€15000.00,€0.00,100.00%,0.00%
2011,G120,23230,22706,ESTUDIS I TREBALLS PLA ACOLLIDA IMMIGRACIO,€38000.00,€22000.00,€6406.20,€6406.20,€6406.20,€6406.20,€3000.00,€15593.80,70.88%,€-16000.00,€0.00,€-16000.00,€15593.80,€0.00,€0.00,€0.00,€3406.20,€0.00,29.12%,46.83%
2011,G120,23230,22609,ACTIVITATS PLA D'ACOLLIDA,€3000.00,€3000.00,€2205.76,€2205.76,€2205.76,€2205.76,€976.04,€794.24,26.47%,€0.00,€0.00,€0.00,€794.23,€0.00,€0.00,€0.00,€1229.72,€0.00,73.53%,44.25%
2011,G120,23230,22200,TELEFON PLA D'ACOLLIDA,€300.00,€300.00,€300.00,€300.00,€42.42,€42.42,€8.56,€0.00,0.00%,€0.00,€0.00,€0.00,€257.58,€0.00,€257.58,€0.00,€33.86,€0.00,100.00%,20.18%
2011,G120,23230,16000,SEGURETAT SOCIAL PLA D'ACOLLIDA DE LA IMMIGRACIO,€33615.83,€33615.83,€31087.37,€31087.37,€31087.37,€31087.37,€28540.32,€2528.46,7.52%,€0.00,€0.00,€0.00,€2528.46,€0.00,€0.00,€0.00,€2547.04,€0.00,92.48%,91.81%
2011,G120,23230,13700,PENSIONS DE LABORALS TEMPORALS PLA D'ACOLLIDA DE L,€721.00,€721.00,€575.07,€575.07,€575.07,€575.07,€575.07,€145.93,20.24%,€0.00,€0.00,€0.00,€145.92,€0.00,€0.00,€0.00,€0.00,€0.00,79.76%,100.00%
2011,G120,23230,13100,BÀSIQUES LABORAL TEMPORAL PLA D'ACOLLIDA DE LA IMM,€100797.20,€100797.20,€96160.82,€96160.82,€96160.82,€96160.82,€96160.82,€4636.38,4.60%,€0.00,€0.00,€0.00,€4636.37,€0.00,€0.00,€0.00,€0.00,€0.00,95.40%,100.00%
2011,G520,23001,23020,DIETES PERSONAL SERVEIS SOCIALS I GENT GRAN,€900.00,€900.00,€0.00,€0.00,€0.00,€0.00,€0.00,€900.00,100.00%,€0.00,€0.00,€0.00,€900.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G112,92930,22699,ALTRES DESPESES PROJECTES EUROPEUS,€4500.00,€4500.00,€800.00,€800.00,€0.00,€0.00,€0.00,€3700.00,82.22%,€0.00,€0.00,€0.00,€4500.00,€0.00,€800.00,€0.00,€0.00,€0.00,17.78%,0.00%
2011,G112,32399,22699,ALTRES DESPESES HEALTHY YOUNG MINDS,€5000.00,€11598.24,€11598.24,€11598.24,€11598.24,€11598.24,€11598.24,€0.00,0.00%,€6598.24,€7211.74,€-613.50,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G112,17210,22699,ALTRES DESPESES PROJECTE EUROSCAPES,€20000.00,€79620.12,€25910.18,€25910.18,€24974.43,€24974.43,€16455.46,€18709.93,23.50%,€59620.12,€59620.12,€0.00,€54645.68,€0.00,€935.75,€0.00,€8518.97,€35000.00,32.54%,65.89%
2011,G111,49110,22799,TREBALLS EMPRESES SOCIETAT DEL CONEIXEMENT,€15675.00,€15675.00,€34900.00,€34900.00,€34900.00,€34900.00,€25450.00,€-19225.00,-122.65%,€0.00,€0.00,€0.00,€-19225.00,€0.00,€0.00,€0.00,€9450.00,€0.00,222.65%,72.92%
2011,G111,49110,22706,ESTUDIS I TREBALLS SOCIETAT CONEIXEMENT,€3000.00,€3000.00,€2064.00,€2064.00,€2032.00,€2032.00,€32.00,€936.00,31.20%,€0.00,€0.00,€0.00,€968.00,€0.00,€32.00,€0.00,€2000.00,€0.00,68.80%,1.57%
2011,G111,49110,22606,"JORNADES, REUNIONS SOCIETAT CONEIXEMENT",€8650.00,€20650.00,€1827.36,€1827.36,€1020.00,€1020.00,€0.00,€18822.64,91.15%,€12000.00,€0.00,€12000.00,€19630.00,€0.00,€807.35,€0.00,€1020.00,€0.00,8.85%,0.00%
2011,G111,49110,16000,SEGURETAT SOCIAL SOCIETAT DEL CONEIXEMENT,€13387.33,€13387.33,€12403.68,€12403.68,€12403.68,€12403.68,€11366.81,€983.65,7.35%,€0.00,€0.00,€0.00,€983.64,€0.00,€0.00,€0.00,€1036.87,€0.00,92.65%,91.64%
2011,G111,49110,14300,ALTRE PERSONAL SOCIETAT DEL CONEIXEMENT,€40567.66,€40567.66,€38985.96,€38985.96,€38985.96,€38985.96,€38985.96,€1581.70,3.90%,€0.00,€0.00,€0.00,€1581.70,€0.00,€0.00,€0.00,€0.00,€0.00,96.10%,100.00%
2011,G110,92072,48900,"ALTRES TRANSFER. INDICADORS,ESTUDIS I PROGRAMACIO",€660.00,€660.00,€600.00,€600.00,€600.00,€600.00,€600.00,€60.00,9.09%,€0.00,€0.00,€0.00,€60.00,€0.00,€0.00,€0.00,€0.00,€0.00,90.91%,100.00%
2011,G110,92072,23120,"LOCOMOCIÓ INDICADORS,ESTUDIS I PROGRAMACIO",€100.00,€100.00,€0.00,€0.00,€0.00,€0.00,€0.00,€100.00,100.00%,€0.00,€0.00,€0.00,€100.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G110,92072,22699,"ALTRES DESPESES ESTUDIS,INDICADORS I PROGRAMACIO",€9000.00,€9000.00,€10171.60,€10171.60,€10171.60,€10171.60,€10171.60,€-1171.59,-13.02%,€0.00,€0.00,€0.00,€-1171.60,€0.00,€0.00,€0.00,€0.00,€0.00,113.02%,100.00%
2011,G110,92072,22606,"JORNADES ESTUDIS,INDICADORS I PROGRAMACIO",€500.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,100.00%,€0.00,€0.00,€0.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G110,92071,48900,ALTRES TRANSFER. PLA ESTRATEGIC,€0.00,€6456.00,€6455.99,€6455.99,€6455.99,€6455.99,€6455.99,€0.01,0.00%,€6456.00,€0.00,€6456.00,,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G110,92071,23120,LOCOMOCIO PROC.ESTRATEGICS I PROGRAMACIO,€800.00,€800.00,€45.95,€45.95,€45.95,€45.95,€45.95,€754.05,94.26%,€0.00,€0.00,€0.00,€754.05,€0.00,€0.00,€0.00,€0.00,€0.00,5.74%,100.00%
2011,G110,92071,22799,TREBALLS EMPRESES PROC.ESTRATEGICS I PROGR.,€3000.00,€55800.00,€10348.60,€10348.60,€8850.00,€8850.00,€0.00,€45451.40,81.45%,€52800.00,€0.00,€52800.00,€46950.00,€0.00,€1498.60,€0.00,€8850.00,€0.00,18.55%,0.00%
2011,G110,92071,22699,ALTRES DESPESES PROC.ESTRATEGICS I PROG.,€0.00,€0.00,€364.67,€364.67,€364.67,€364.67,€0.00,€-364.67,0.00%,€0.00,€0.00,€0.00,€-364.67,€0.00,€0.00,€0.00,€364.67,€0.00,0.00%,0.00%
2011,G110,92071,22606,JORNADES PROC.ESTRATEGICS I PROGRAMACIO,€2000.00,€2000.00,€4059.78,€4059.78,€4059.78,€4059.78,€374.61,€-2059.78,-102.99%,€0.00,€0.00,€0.00,€-2059.78,€0.00,€0.00,€0.00,€3685.17,€0.00,202.99%,9.23%
2011,G110,92071,22602,PUBLICITAT PROC.ESTRATEGICS I PROGRAMACIO,€14830.00,€25210.67,€22962.63,€22962.63,€21440.68,€21440.68,€21440.68,€2248.03,8.92%,€10380.67,€0.00,€10380.67,€3769.98,€0.00,€1521.95,€0.00,€0.00,€0.00,91.08%,100.00%
2011,G110,92071,22601,PROTOCOL PROC.ESTRATEGICS I PROGRAMACIO,€500.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,100.00%,€0.00,€0.00,€0.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G110,92071,22300,TRANSPORTS PROC.ESTRATEGICS I PROGRAMACIO,€200.00,€200.00,€61.32,€61.32,€61.32,€61.32,€50.00,€138.68,69.34%,€0.00,€0.00,€0.00,€138.68,€0.00,€0.00,€0.00,€11.32,€0.00,30.66%,81.54%
2011,G110,92071,22201,TRAMESES POSTALS PROC.ESTRATEGICS I PROGRAMACIO,€200.00,€200.00,€357.61,€357.61,€357.61,€357.61,€283.75,€-157.61,-78.81%,€0.00,€0.00,€0.00,€-157.61,€0.00,€0.00,€0.00,€73.86,€0.00,178.81%,79.35%
2011,G110,92071,22199,ALTRES SUBMINISTRAMENTS PROC.ESTRATEGICS I PROG.,€600.00,€600.00,€0.00,€0.00,€0.00,€0.00,€0.00,€600.00,100.00%,€0.00,€0.00,€0.00,€600.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G110,92071,22001,"PREMSA,LLIBRES I ALTRES PROC.ESTRATEGICS I PROGR.",€200.00,€200.00,€185.00,€185.00,€185.00,€185.00,€185.00,€15.00,7.50%,€0.00,€0.00,€0.00,€15.00,€0.00,€0.00,€0.00,€0.00,€0.00,92.50%,100.00%
2011,G110,92071,21300,MANTENIM.MAQUINARIA PROC.ESTRATEGICS I PROGRAMACIO,€300.00,€300.00,€1147.84,€1147.84,€1147.84,€1147.84,€0.00,€-847.85,-282.62%,€0.00,€0.00,€0.00,€-847.84,€0.00,€0.00,€0.00,€1147.84,€0.00,382.62%,0.00%
2011,G110,92071,16000,SEGURETAT SOCIAL PROCESSOS ESTRATEGICS I PROGRAMAC,€24800.16,€32579.52,€31728.77,€31728.77,€31728.77,€31728.77,€29171.16,€850.75,2.61%,€7779.36,€7779.36,€0.00,€850.75,€0.00,€0.00,€0.00,€2557.61,€0.00,97.39%,91.94%
2011,G110,92071,14300,ALTRE PERSONAL PROCESSOS ESTRATEGICS I PROGR,€0.00,€18151.84,€28336.27,€28336.27,€28336.27,€28336.27,€28336.27,€-10184.43,-56.11%,€18151.84,€18151.84,€0.00,€-10184.43,€0.00,€0.00,€0.00,€0.00,€0.00,156.11%,100.00%
2011,G110,92071,13700,PENSIONS DE LABORALS TEMPORALS PROCESSOS ESTRATEGI,€180.25,€180.25,€143.77,€143.77,€143.77,€143.77,€143.77,€36.47,20.24%,€0.00,€0.00,€0.00,€36.47,€0.00,€0.00,€0.00,€0.00,€0.00,79.76%,100.00%
2011,G110,92071,13100,BÀSIQUES LABORAL TEMPORAL PROCESSOS ESTRATEGICS I,€30114.28,€30114.28,€30056.32,€30056.32,€30056.32,€30056.32,€30056.32,€57.96,0.19%,€0.00,€0.00,€0.00,€57.95,€0.00,€0.00,€0.00,€0.00,€0.00,99.81%,100.00%
2011,G110,92071,12700,PENSIONS DE FUNCIONARIS PROCESSOS ESTRATEGICS I PR,€180.25,€180.25,€143.77,€143.77,€143.77,€143.77,€143.77,€36.47,20.24%,€0.00,€0.00,€0.00,€36.47,€0.00,€0.00,€0.00,€0.00,€0.00,79.76%,100.00%
2011,G110,92071,12101,COMPLEMENT ESPECÍFIC PROCESSOS ESTRATEGICS I PROGR,€20139.14,€20139.14,€20139.14,€20139.14,€20139.14,€20139.14,€20139.14,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G110,92071,12100,COMPLEMENT DE DESTINACIÓ PROCESSOS ESTRATEGICS I P,€11141.90,€11141.90,€11141.90,€11141.90,€11141.90,€11141.90,€11141.90,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G110,92071,12006,TRIENNIS PROCESSOS ESTRATEGICS I PROGRAMACIÓ,€4776.80,€4776.80,€4515.47,€4515.47,€4515.47,€4515.47,€4515.47,€261.32,5.47%,€0.00,€0.00,€0.00,€261.32,€0.00,€0.00,€0.00,€0.00,€0.00,94.53%,100.00%
2011,G110,92071,12000,SOUS DEL GRUP A1 PROCESSOS ESTRATEGICS I PROGRAMAC,€14677.60,€14677.60,€14677.30,€14677.30,€14677.30,€14677.30,€14677.30,€0.30,0.00%,€0.00,€0.00,€0.00,€0.30,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G100,92070,23120,"LOCOMOCIÓ PROG.,REL.CIUT I S.ALCALDIA",€1000.00,€1000.00,€38.71,€38.71,€38.71,€38.71,€38.71,€961.29,96.13%,€0.00,€0.00,€0.00,€961.29,€0.00,€0.00,€0.00,€0.00,€0.00,3.87%,100.00%
2011,G100,92070,23020,"DIETES PROG.,REL.CIUT I S.ALCALDIA",€1000.00,€1000.00,€934.06,€934.06,€934.06,€934.06,€934.06,€65.94,6.59%,€0.00,€0.00,€0.00,€65.94,€0.00,€0.00,€0.00,€0.00,€0.00,93.41%,100.00%
2011,G100,92070,22701,"SEGURETAT PROG.,REL.CIUT I S.ALCALDIA",€600.00,€600.00,€478.46,€478.46,€478.46,€478.46,€478.46,€121.54,20.26%,€0.00,€0.00,€0.00,€121.54,€0.00,€0.00,€0.00,€0.00,€0.00,79.74%,100.00%
2011,G100,92070,22699,"ALTRE DESPESES PROG.,REL.CIUT I S.ALCALDIA",€1500.00,€1500.00,€1201.23,€1201.23,€865.83,€865.83,€101.20,€298.77,19.92%,€0.00,€0.00,€0.00,€634.16,€0.00,€335.40,€0.00,€764.63,€0.00,80.08%,11.69%
2011,G100,92070,22601,"PROTOCOL  PROG.,REL.CIUT I S.ALCALDIA",€500.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,100.00%,€0.00,€0.00,€0.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G100,92070,22201,"TRAMESES POSTALS PROG.,REL.CIUT I S.ALCALDIA",€500.00,€500.00,€251.17,€251.17,€251.17,€251.17,€148.84,€248.83,49.77%,€0.00,€0.00,€0.00,€248.83,€0.00,€0.00,€0.00,€102.32,€0.00,50.23%,59.26%
2011,G100,92070,22200,"TELEFON PROG.,REL.CIUT I S.ALCALDIA",€1200.00,€2800.00,€2800.00,€2800.00,€2488.98,€2488.98,€703.02,€0.00,0.00%,€1600.00,€0.00,€1600.00,€311.02,€0.00,€311.02,€0.00,€1785.96,€0.00,100.00%,28.25%
2011,G100,92070,22101,"AIGUA PROG.,REL.CIUT I S.ALCALDIA",€500.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,100.00%,€0.00,€0.00,€0.00,€500.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G100,92070,22100,"ELECTRICITAT PROG.,REL.CIUT I S.ALCALDIA",€7000.00,€7000.00,€4123.26,€2414.90,€2414.90,€1410.45,€1283.20,€2876.74,41.10%,€0.00,€0.00,€0.00,€4585.10,€1708.36,€0.00,€1004.45,€127.25,€0.00,34.50%,53.14%
2011,G100,92070,22001,"PREMSA,LLIBRES PROG.,REL.CIUT I S.ALCALDIA",€150.00,€150.00,€0.00,€0.00,€0.00,€0.00,€0.00,€150.00,100.00%,€0.00,€0.00,€0.00,€150.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2011,G100,92070,22000,"MAT. OFICINA PROG.,REL.CIUT I S.ALCALDIA",€300.00,€300.00,€10.67,€10.67,€10.67,€10.67,€10.67,€289.33,96.44%,€0.00,€0.00,€0.00,€289.33,€0.00,€0.00,€0.00,€0.00,€0.00,3.56%,100.00%
2011,G100,92070,21302,"MANTEN.EQUIPS IMPRESSIO PROG.,REL.CIUT I ALCALDIA",€300.00,€300.00,€37.36,€37.36,€2.36,€2.36,€2.36,€262.64,87.55%,€0.00,€0.00,€0.00,€297.64,€0.00,€35.00,€0.00,€0.00,€0.00,12.45%,100.00%
2011,G100,92070,21300,"MANTEN.MAQUINARIA PROG.,REL.CIUT I S.ALCALDIA",€2300.00,€2300.00,€2773.44,€2071.73,€2071.73,€2502.44,€1292.09,€-473.44,-20.58%,€0.00,€0.00,€0.00,€228.26,€701.70,€0.00,€-430.70,€1210.34,€0.00,90.08%,62.37%
2011,G100,92070,21200,"MANTENIMENT EDIFICI PROG.,REL.CIUT I S.ALCALDIA",€2000.00,€2000.00,€2077.78,€2077.78,€2077.78,€2077.78,€28.25,€-77.78,-3.89%,€0.00,€0.00,€0.00,€-77.78,€0.00,€0.00,€0.00,€2049.53,€0.00,103.89%,1.36%
2011,G100,92070,16000,SEGURETAT SOCIAL ADMIN. GRAL. PROGRAMACIÓ I REL.CI,€32511.88,€32511.88,€27880.19,€27880.19,€27880.19,€27880.19,€25543.87,€4631.68,14.25%,€0.00,€0.00,€0.00,€4631.69,€0.00,€0.00,€0.00,€2336.31,€0.00,85.75%,91.62%
2011,G100,92070,12700,PENSIONS DE FUNCIONARIS ADMIN. GRAL. PROGRAMACIÓ I,€360.50,€360.50,€287.54,€287.54,€287.54,€287.54,€287.54,€72.95,20.24%,€0.00,€0.00,€0.00,€72.95,€0.00,€0.00,€0.00,€0.00,€0.00,79.76%,100.00%
2011,G100,92070,12101,COMPLEMENT ESPECÍFIC ADMIN. GRAL. PROGRAMACIÓ I RE,€20686.54,€20686.54,€20686.54,€20686.54,€20686.54,€20686.54,€20686.54,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G100,92070,12100,COMPLEMENT DE DESTINACIÓ ADMIN. GRAL. PROGRAMACIÓ,€10740.52,€10740.52,€10740.52,€10740.52,€10740.52,€10740.52,€10740.52,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G100,92070,12006,TRIENNIS ADMIN. GRAL. PROGRAMACIÓ I REL.CIUTADANES,€5043.64,€5043.64,€4512.35,€4512.35,€4512.35,€4512.35,€4512.35,€531.29,10.53%,€0.00,€0.00,€0.00,€531.29,€0.00,€0.00,€0.00,€0.00,€0.00,89.47%,100.00%
2011,G100,92070,12003,SOUS DEL GRUP C1 ADMIN. GRAL. PROGRAMACIÓ I REL.CI,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€9884.84,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G100,92070,12001,SOUS DEL GRUP A2 ADMIN. GRAL. PROGRAMACIÓ I REL.CI,€12908.00,€12908.00,€12932.83,€12932.83,€12932.83,€12932.83,€12932.83,€-24.83,-0.19%,€0.00,€0.00,€0.00,€-24.82,€0.00,€0.00,€0.00,€0.00,€0.00,100.19%,100.00%
2011,G100,92070,11700,PENSIONS DEL PERSONAL EVENTUAL ADMIN. GRAL. PROGRA,€180.25,€180.25,€143.77,€143.77,€143.77,€143.77,€143.77,€36.47,20.24%,€0.00,€0.00,€0.00,€36.47,€0.00,€0.00,€0.00,€0.00,€0.00,79.76%,100.00%
2011,G100,92070,11001,RETRIBUCIONS COMPLEMENTÀRIES ADMIN. GRAL. PROGRAMA,€38468.08,€38468.08,€37946.44,€37946.44,€37946.44,€37946.44,€37946.44,€521.64,1.36%,€0.00,€0.00,€0.00,€521.63,€0.00,€0.00,€0.00,€0.00,€0.00,98.64%,100.00%
2011,G100,92070,11000,RETRIBUCIONS BÀSIQUES ADMIN. GRAL. PROGRAMACIÓ I R,€14677.60,€14677.60,€14677.30,€14677.30,€14677.30,€14677.30,€14677.30,€0.30,0.00%,€0.00,€0.00,€0.00,€0.30,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G100,91220,48900,ALTRES TRANSFERENCIES ALCALDIA,€19000.00,€19000.00,€18737.61,€18737.61,€18737.61,€18737.61,€18737.61,€262.39,1.38%,€0.00,€0.00,€0.00,€262.38,€0.00,€0.00,€0.00,€0.00,€0.00,98.62%,100.00%
2011,G100,91220,48402,SUBV. ESPORT CLUB GRANOLLERS ALCALDIA,€9000.00,€9000.00,€9000.00,€9000.00,€9000.00,€9000.00,€9000.00,€0.00,0.00%,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,100.00%,100.00%
2011,G100,91220,48401,SUBV. CLUB BALONMANO GRANOLLERS ALCALDIA,€100000.00,€200000.00,€200000.00,€200000.00,€200000.00,€200000.00,€100000.00,€0.00,0.00%,€100000.00,€0.00,€100000.00,€0.00,€0.00,€0.00,€0.00,€100000.00,€0.00,100.00%,50.00%
2011,G100,91220,23120,LOCOMOCIO ALCALDIA,€1500.00,€1500.00,€239.53,€239.53,€239.53,€239.53,€239.53,€1260.47,84.03%,€0.00,€0.00,€0.00,€1260.47,€0.00,€0.00,€0.00,€0.00,€0.00,15.97%,100.00%
2011,G100,91220,23020,DIETES PERSONAL ALCALDIA,€500.00,€500.00,€133.83,€133.83,€133.83,€133.83,€133.83,€366.17,73.23%,€0.00,€0.00,€0.00,€366.16,€0.00,€0.00,€0.00,€0.00,€0.00,26.77%,100.00%
